H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0	0.088	0.037	0.047	0.021	0.042	0.025	0.646	0.006	0.089	0.672	0	0.356	0	0.065
0.039	0.085	0.038	0.035	0.004	0.024	0.028	0.007	0.01	0.056	0.215	0	0.388	0	0.062
0.039	0.081	0.037	0.056	0.014	0.038	0.024	0.005	0.013	0.056	0.317	0	0.408	0.051	0
0.039	0.05	0.046	0.035	0.014	0.035	0.06	0.086	0.011	0.056	0.218	0	0.416	0.051	0.055
0.055	0.039	0.034	0.085	0.01	0.034	0.039	0.413	0.017	0.097	2.21	0	0.472	0.051	0.058
0.045	0.046	0.032	0.083	0.02	0.036	0.009	0.145	0.015	0.084	0.756	0	0.478	0.061	0.068
0.039	0.048	0.032	0.022	0.014	0.023	0.023	0.003	0.014	0.073	2.58	0	0.516	0.051	0.07
0.055	0.086	0.036	0.033	0.004	0.03	0.024	1.44	0.011	0.056	0.247	0	0.434	0.068	0.055
0.578	0	0	0.022	0.004	0.1	0.048	0	0.052	0	0.42	4	0.658	0.169	0.067
0.039	0.062	0.032	0.022	0.01	0.027	0.026	0.244	0.009	0.063	1.58	0	0.402	0.051	0.06
0.039	0.059	0.035	0	0.01	0.031	0.034	0.467	0.01	0.089	0.325	0	0.424	0.051	0.064
0.048	0.08	0.043	0.022	0.017	0.036	0.015	0.631	0.007	0.056	0.744	0	0.4	0.051	0.062
0.039	0.053	0.032	0.044	0.007	0.023	0.047	0.151	0.014	0.056	0.41	0	0.42	0.051	0.062
0.039	0.065	0.035	0.022	0.029	0.018	0.005	0.261	0.011	0.079	1.65	0	0.404	0	0.058
0.039	0.044	0.046	0.035	0.004	0.029	0.015	0.395	0.009	0.06	0.613	0	0.34	0	0.055
0.039	0.039	0.032	0.022	0.004	0.019	0.044	0.098	0.003	0.056	3.22	0	0.45	0.051	0.055
0.044	0.041	0.036	0.022	0.017	0.061	0.011	0.016	0.014	0.056	0.455	0	0.468	0.051	0.072
0.039	0.048	0.038	0.022	0.007	0.022	0.017	0.289	0.008	0.056	0.398	0	0.31	0	0.055
0	0.041	0.036	0.072	0.017	0.04	0.047	0.291	0.007	0.056	0.475	0	0.336	0.051	0.074
0.043	0.044	0.032	0.048	0.017	0.028	0.014	0.277	0.011	0.056	0.502	0	0.436	0	0.074
0.046	0.041	0.043	0.043	0.014	0.039	0.046	0.362	0.007	0	0.577	0	0.328	0	0.055
0.043	0.044	0.033	0.046	0.017	0.042	0.014	0.303	0.013	0.084	0.728	0	0.436	0.051	0.068
0.039	0.059	0.035	0.039	0.004	0.032	0.043	1.12	0.01	0.08	0.357	0	0.416	0.051	0.088
0.039	0.046	0.032	0.029	0.053	0.03	0.005	0.045	0.009	0	0.071	0	0.38	0.062	0.068
0.066	0.043	0.04	0.048	0.017	0.088	0.036	0.011	0.011	0	0.067	0	0.396	0.051	0.066
0.058	0.039	0.032	0.145	0.311	0.046	0.055	0.005	0.022	0	0.122	0	0.356	0.051	0.057
0.039	0.098	0.049	0.022	0.022	0.036	0	0.009	0.01	0.064	0.959	0	0.47	0.051	0.055
0.101	0.051	0.032	0.115	0.02	0.031	0.114	0.248	0.014	0.092	0.774	0	0.444	0.061	0.07
0.039	0.041	0.032	0.027	0.024	0.029	0.034	0.03	0.009	0.056	0.726	0	0.354	0	0.077
0.049	0.074	0.037	0.056	0.075	0.028	0.02	0.08	0.012	0.063	0.707	0	0.398	0.051	0.081
0.039	0.042	0	0.022	0.004	0	0.03	0.078	0.008	0.056	1.15	0	0.434	0	0
0.039	0.041	0.032	0.091	0.004	0.024	0.023	0.094	0.009	0.056	0.118	0	0.394	0	0.058
0.039	0.044	0.032	0.029	0.017	0.02	0.012	0.016	0.005	0.075	1.84	0	0.422	0.051	0
0.064	0.056	0.032	0.022	0.007	0.028	0.051	0.013	0.011	0.129	0.163	0	0.488	0.058	0.074
0.049	0	0.032	0.022	0.007	0.023	0.018	0	0.012	0	1.52	0	0.432	0	0.055
0.039	0.042	0.032	0.039	0.018	0.031	0.02	0.283	0.01	0.084	0.84	0	0.446	0.051	0.06
0.039	0.039	0.032	0.081	0.024	0.024	0.044	0.447	0.15	0.1	0.554	0	0.448	0.051	0.06
0.039	0.045	0.038	0.064	0.014	0.028	0.054	0.026	0.01	0.097	0.919	0	0.406	0.051	0
0.068	0.041	0.032	0.022	0.02	0.034	0.052	0.303	0.365	0.073	0.147	0	0.608	0.505	1.45
0.039	0.08	0.032	0.041	0.024	0.029	0.01	0.514	0.01	0.092	1.48	0	0.396	0	0.055
0.883	0.039	0.037	0.022	0.482	0.034	0.655	0.399	0.276	0.125	0.12	1	0.636	0.102	0.206
0.703	0.039	0.032	0.033	0.076	0.046	0.439	0.077	0.232	0.136	0.631	3	0.654	0.164	0.197
0.039	0.039	0.037	0.043	0.004	0.035	0.028	0	0.008	0	0.163	0	0.414	0.051	0.059
0.039	0.058	0.044	0.039	0.04	0.034	0.005	0.173	0.011	0.056	1.57	0	0.366	0	0.064
0	0.039	0.032	0.022	0.026	0.018	0.021	0.002	0.006	0.056	1.16	0	0.462	0.051	0
0.076	0.039	0.032	0.07	0.018	0.045	0.074	0	0.035	0	0.544	0	0.454	0	0.134
0.273	0.039	0.037	0.078	0.36	0.113	0.247	0.036	0.108	0.056	0.682	0	0.558	0.064	0.128
0.133	0	0.032	0.037	0.034	0.03	0.151	0.063	0.018	0.056	0.851	0	0.52	0.051	0.06
0.813	0.039	0.039	0.022	0.141	0.024	0.327	0.237	0.656	0.147	0.327	0	0.588	0.058	0.11
0.813	0.039	0.039	0.022	0.141	0.024	0.327	0.237	0.656	0.147	0.327	0	0.588	0.058	0.11
0.039	0.062	0.037	0.022	0.02	0.018	0.032	0.561	0.005	0.084	0.391	0	0.354	0.051	0.086
0.039	0.052	0.032	0.022	0.007	0.022	0.011	0.279	0.013	0.096	0.815	0	0.486	0.055	0.069
0.045	0.072	0.032	0.073	0.004	0.03	0.046	0.356	0.007	0.056	0.898	1	0.374	0.051	0.067
0.047	0.108	0.032	0.029	0.02	0.026	0.031	0.23	0.01	0.06	0.383	0	0.4	0.081	0.065
0.047	0.044	0.034	0.031	0.007	0.024	0.022	0.052	0.014	0.056	1.77	0	0.48	0	0.055
0.039	0.045	0.037	0.034	0.014	0.022	0.019	0.083	0.016	0.176	1.34	0	0.446	0.066	0.07
0.039	0.041	0.032	0.022	0.014	0.041	0.018	0.086	0.005	0.056	0.684	0	0.368	0.051	0.058
0.039	0.118	0	0.029	0.014	0.036	0.044	0.262	0.008	0.061	0.517	0	0.414	0	0.055
0.042	0.064	0.032	0.049	0.02	0.018	0.016	0.959	0.012	0.075	0.377	0	0.44	0.105	0.055
0.045	0.092	0	0.022	0.027	0.028	0.018	1.02	0.008	0.056	0.416	0	0.438	0	0.055
0.039	0.094	0.032	0.034	0.02	0.018	0.021	0.174	0.013	0.154	0.399	0	0.428	0.079	0.062
0.039	0.096	0.032	0.056	0.024	0.018	0.042	0.113	0.009	0.077	0.251	0	0.366	0.051	0.06
0.054	0.039	0.035	0.041	0.01	0.044	0.075	0.002	0.014	0.056	0.61	0	0.442	0.054	0.066
0.049	0.039	0.038	0.069	0.024	0.027	0.041	0.371	0.009	0.056	1.65	0	0.434	0	0.072
0.039	0.052	0.032	0.022	0.014	0.062	0.005	0.349	0.003	0.056	1.12	0	0.396	0	0.055
0.89	0.039	0.036	0	0.2	0.022	0.765	0.597	0.51	0.175	0.95	4	0.726	0	0.241
0.039	0.042	0.032	0.022	0.004	0.021	0.039	0.345	0	0	2.1	0	0.486	0	0
0.039	0.039	0.032	0.033	0.01	0.03	0.022	0.349	0.009	0.056	1.01	0	0.418	0.051	0.055
0.049	0.048	0.032	0.022	0.01	0.018	0.054	0.533	0.005	0.056	0.624	0	0.412	0.051	0.055
0.039	0.045	0.04	0.047	0.007	0.018	0.018	0.495	0.007	0	0.721	0	0.3	0.051	0.065
0.057	0.039	0.037	0.161	0.01	0.031	0.007	0.174	0.006	0.056	0.27	0	0.362	0.051	0.084
0.039	0.047	0.038	0.022	0.01	0.037	0.029	0.098	0.008	0	0.779	0	0.382	0.051	0.061
0	0.045	0	0	0.007	0.036	0.014	0.052	0.004	0.056	1.75	0	0.404	0	0.062
0.079	0.039	0.036	0.022	0.01	0.018	0.036	0.002	0.013	0	0.284	3	0.698	0.058	0.077
0.49	0	0.036	0.032	0.06	0.053	0.549	0.03	0.233	0.073	0.216	5	0.752	0.065	0.319
0.041	0.101	0.032	0.022	0.024	0.045	0.031	1.01	0.009	0.138	0.46	0	0.418	0.051	0.063
0.045	0.114	0.032	0.039	0.01	0.027	0.011	1.55	0.011	0.2	0.89	0	0.432	0	0.055
0.045	0.055	0.038	0.022	0.014	0.031	0.035	0.07	0.009	0.056	0.345	0	0.4	0.071	0
0.192	0.041	0.032	0.062	0.082	0.04	0.212	0.787	0.012	0.078	1.04	0	0.348	0.081	0.069
0.043	0.057	0.035	0.022	0.014	0.033	0.015	0.012	0.004	0	0.794	0	0.35	0.051	0.056
0.039	0.045	0.032	0.022	0.043	0.026	0.036	0.458	0.009	0.056	0.775	0	0.34	0	0
0.039	0.051	0.032	0.044	0.057	0.038	0.016	0.763	0.01	0.063	0.891	0	0.352	0.051	0.078
0.049	0.041	0.032	0.033	0.004	0.018	0.025	0.693	0.005	0	0.211	0	0.336	0.051	0
0.06	0.046	0.04	0.083	0.043	0.025	0.058	0.07	0.015	0.06	1.12	0	0.42	0.064	0.066
0.039	0.061	0.032	0.022	0.007	0.029	0.03	0.317	0.01	0.056	1.67	0	0.388	0.051	0.055
0.039	0.077	0.032	0.022	0.01	0.027	0.044	0.013	0.01	0.056	0.23	0	0.394	0	0.055
0.045	0.039	0.035	0.144	0.062	0.02	0.016	0.008	0.033	0	0.813	0	0.41	0	0.107
0.07	0.072	0.032	0.022	0.01	0.032	0.031	0.103	0.011	0.056	1.23	0	0.486	0	0.06
0.054	0.039	0.039	0	0.004	0.036	0.017	0.156	0.009	0.056	0.824	0	0.46	0	0.065
0.321	0.043	0.035	0.131	0.715	0.029	0.09	0.18	0.09	0.111	0.959	2	0.514	0.082	0.115
0.039	0.077	0.032	0.066	0.007	0.049	0.035	0.316	0.02	0.098	0.543	0	0.376	0.081	0.064
0.039	0.132	0.039	0.022	0.007	0.018	0.022	0.864	0.009	0.121	0.873	0	0.466	0.051	0.055
0.039	0.098	0.048	0.022	0.007	0.035	0.018	0.7	0.006	0.082	0.831	0	0.346	0	0.055
0.042	0.072	0.043	0.039	0.014	0.027	0.021	0.55	0.007	0.08	0.68	0	0.412	0.058	0.063
1.17	0.039	0.035	0	0.064	0.034	0.773	0.38	0.253	0.254	0.257	0	0.674	0.071	0.107
1.05	0.039	0.037	0	0.068	0.04	0.726	0.227	0.316	0.254	0.284	1	0.718	0.068	0.103
1.17	0.039	0.032	0	0.035	0.028	0.351	0.075	0.597	0.117	0.272	0	0.678	0.075	0.292
0.039	0.095	0.041	0.047	0.004	0.022	0.037	0.229	0.008	0.072	1.78	0	0.344	0	0.085
0.039	0.05	0.032	0.061	0.02	0.018	0.021	0.127	0.004	0.056	1.25	0	0.344	0.051	0.055
0.061	0.045	0.041	0.022	0.007	0.032	0.029	0.1	0.007	0.056	0.984	0	0.452	0.073	0.096
0.701	0.039	0	0.022	0.276	0.026	0.522	0.06	0.066	0.078	1.72	3	0.638	0.062	0.107
0.039	0.065	0.032	0.022	0.004	0.018	0.035	0.721	0.009	0.071	0.719	0	0.424	0	0.055
0.914	0.039	0.035	0.022	0.115	0.054	0.734	0.135	0.57	0.138	0.404	3	0.71	0.055	0.221
0.039	0.065	0.042	0.027	0.027	0.032	0.04	0.218	0.009	0.077	1.01	0	0.426	0.051	0.055
0.039	0.071	0.032	0.022	0.004	0.03	0.024	1.48	0.008	0.066	1.68	0	0.484	0	0.057
0.039	0.061	0.032	0.022	0.007	0.038	0.027	2.08	0.007	0.101	0.823	0	0.5	0	0
0.054	0.039	0.036	0.039	0.017	0.044	0.024	0	0.013	0	0.584	0	0.486	0.051	0.063
0.045	0.073	0.032	0.022	0.02	0.03	0.054	0.02	0.01	0.056	1.22	0	0.456	0	0.055
0.039	0.048	0.032	0.083	0.02	0.027	0.014	0.114	0.017	0.093	0.953	0	0.41	0.062	0.076
0.039	0.041	0.032	0.049	0.01	0.034	0.03	0.054	0.011	0.063	1.06	0	0.44	0	0.056
0.039	0.054	0.037	0.035	0.014	0.018	0.011	0.04	0.01	0.056	15.6	0	0.492	0.081	0.063
0.048	0	0.04	0.059	0.027	0.023	0.006	0.006	0.012	0.056	0.371	0	0.452	0	0.074
0.039	0.06	0.032	0.034	0.014	0.064	0.047	0.204	0.023	0.084	2.23	0	0.51	0	0.062
0.039	0.116	0.035	0.049	0.014	0.073	0.023	0.635	0.012	0.115	0.793	0	0.484	0.051	0.06
0.057	0.04	0.032	0.098	0.027	0.037	0.039	0.233	0.018	0.062	2.05	0	0.462	0.051	0
0	0.05	0.032	0.041	0.014	0.018	0.027	0.406	0.012	0.056	2.34	0	0.426	0.051	0.07
0.055	0.064	0.041	0.036	0.018	0.033	0.03	0.426	0.008	0.078	0.792	0	0.372	0.051	0.055
0.039	0.075	0.041	0.022	0.004	0.018	0.021	0.077	0.008	0.107	0.553	0	0.35	0.051	0.055
0.042	0.046	0.042	0.022	0.017	0.032	0.031	0.184	0.011	0.056	0.453	0	0.466	0.051	0.055
0.039	0.043	0.039	0.022	0.004	0.021	0.005	0.502	0.014	0	0.177	0	0.402	0	0.06
0.042	0.039	0.032	0.058	0.007	0.026	0.055	0.214	0.066	0.056	0.905	0	0.47	0.051	0.056
0.039	0.039	0.032	0.035	0.028	0.046	0.047	0.131	0.02	0.112	0.183	0	0.538	0.066	0.066
0	0.042	0.032	0.035	0.004	0.03	0.006	0.117	0.012	0	0.219	0	0.424	0	0.07
0.043	0.039	0.032	0.022	0.01	0.104	0.056	0.003	0.035	0.056	1.12	0	0.576	0.051	0.058
0.328	0.043	0.032	0.022	0.007	0.043	0.074	0.082	0.164	0.075	0.118	0	0.636	0.362	1.04
0.039	0.064	0.032	0.022	0.046	0.024	0.006	0.014	0.011	0.091	1.83	0	0.428	0.056	0.07
0.043	0.04	0.036	0.13	0.05	0.035	0.138	1.38	0.186	0.08	0.734	0	0.586	0.051	0.082
0.039	0.06	0.032	0.036	0.014	0.035	0.006	3.54	0.009	0.073	0.279	0	0.352	0.051	0.083
0.039	0	0.032	0.022	0.014	0.022	0.047	0	0.02	0	1.04	0	0.6	0.051	0.06
0.041	0.083	0.032	0.027	0.036	0.05	0.016	0.07	0.012	0.115	1.09	0	0.478	0.071	0.07
0.889	0.039	0.032	0.039	0.072	0.025	0.561	0.044	0.549	0.221	0.831	0	0.66	0.051	0.119
0.59	0.039	0.039	0.036	0.024	0.043	0.646	0.173	0.366	0.19	0.518	0	0.696	0.092	0.613
0.341	0.039	0	0.05	0.018	0.047	0.553	0.186	0.118	0.063	0.453	3	0.772	0.051	0.139
0.96	0.039	0.032	0	0.078	0.041	0.719	0.072	0.242	0.178	0.323	8	0.736	0.061	0.116
0.855	0.039	0.032	0.022	0.538	0.018	0.848	0.085	0.46	0.228	0.274	3	0.668	0.274	0.185
0.849	0.039	0.032	0.022	0.517	0.018	0.818	0.079	0.3	0.212	0.293	0	0.66	0.405	0.213
0.039	0.051	0.048	0.022	0.007	0.018	0.019	0.092	0.009	0.122	1.71	0	0.438	0.051	0
0.062	0.055	0.032	0.022	0.01	0.018	0.026	0.076	0.004	0.056	1.23	0	0.43	0.051	0.055
0.946	0	0.032	0.029	0.044	0.035	0.571	0.155	0.104	0.08	0.207	1	0.744	0.058	0.214
0.039	0.043	0.032	0.071	0.017	0.018	0.039	0.11	0.006	0.056	1.74	0	0.438	0	0.068
0.052	0.057	0.032	0.022	0.004	0	0.033	0.249	0.005	0.056	0.93	0	0.402	0	0.062
0.244	0.052	0.039	0.047	0.027	0.018	0.262	0.63	0.012	0.084	0.916	0	0.486	0.056	0.07
0	0.046	0.032	0.022	0.01	0	0.014	0.005	0.009	0	1.37	0	0.412	0.051	0
0.057	0.154	0.032	0.022	0.027	0.029	0.042	0.092	0.008	0.061	0.256	0	0.48	0.072	0.062
0.045	0.068	0.038	0.022	0.004	0.036	0.015	0.168	0.007	0	0.836	0	0.338	0.051	0.071
0.046	0.047	0.032	0.067	0.014	0.025	0.04	0.1	0.009	0.056	1.13	0	0.342	0.051	0.057
0.039	0.039	0.032	0.033	0.007	0.036	0.009	0.002	0.005	0	1.16	0	0.438	0.073	0.112
0.662	0	0.032	0.022	0.035	0.018	0.275	0.058	0.348	0.162	0.363	0	0.596	0.126	0.13
0.043	0.046	0.032	0	0.004	0.032	0.017	0.151	0.009	0.056	0.531	0	0.46	0.051	0.076
0.051	0.046	0.032	0.035	0.017	0.018	0.027	0.069	0.008	0.056	0.425	0	0.432	0.057	0.07
0.049	0.041	0.032	0.022	0.01	0.024	0.03	0.002	0.008	0	0.195	0	0.406	0.051	0.062
0.045	0.048	0.039	0.022	0.01	0.034	0.007	0.764	0.008	0.056	0.228	0	0.426	0.051	0.055
0.075	0.047	0.032	0.058	0.007	0.029	0.007	0.45	0.007	0.065	1.46	0	0.468	0.051	0.062
0.086	0.039	0.038	0.113	0.239	0.044	0.028	0.093	0.01	0.324	0.345	0	0.34	0	0.093
0.063	0.043	0.037	0.035	0.02	0.043	0.036	0.126	0.01	0.112	0.243	0	0.398	0.051	0.055
0.041	0.095	0.039	0.026	0.014	0.037	0.006	0.386	0.009	0.056	0.345	0	0.41	0.064	0.071
0.284	0.039	0.037	0.133	0.588	0.05	0.127	0.01	0.012	0	0.662	0	0.386	0.051	0.092
0.821	0.039	0.037	0.022	0.204	0.018	0.25	0.066	0.492	0.235	0.303	1	0.648	0.114	0.159
0.817	0.039	0.04	0.029	0.312	0.018	0.25	0.098	0.436	0.162	0.271	1	0.64	0.118	0.134
0.062	0.039	0.038	0.066	0.276	0.018	0.028	0.136	0.013	0.086	0.898	0	0.41	0.051	0.082
0.194	0.039	0.035	0.138	0.439	0.023	0.055	0.188	0.112	0.056	0.357	0	0.438	0.061	0.207
0.051	0.053	0.037	0.03	0.014	0.027	0.02	0.353	0.008	0	0.36	0	0.392	0.051	0.062
0.039	0.056	0.04	0.022	0.014	0.036	0.032	0.464	0.006	0.056	1.12	0	0.412	0.051	0.055
0.041	0.041	0.032	0.05	0.025	0	0.023	0.217	0.009	0	0.313	0	0.408	0	0.055
0.039	0.039	0.032	0.022	0.007	0	0.007	0.01	0.004	0.056	2.18	0	0.42	0	0.087
1.26	0.04	0.032	0.042	0.159	0.036	0.36	0.084	0.363	0.162	0.334	2	0.648	0.172	0.193
0.039	0.04	0.035	0.041	0.02	0.04	0.026	0.007	0.018	0.075	0.142	0	0.438	0.051	0.058
0.039	0.05	0.032	0.09	0.014	0.039	0.032	0.754	0.013	0	0.228	0	0.374	0.051	0.065
0.039	0.086	0.034	0.032	0.017	0.02	0.027	0.124	0.011	0.104	0.186	0	0.398	0.051	0
0.039	0.052	0.035	0.028	0.011	0.028	0.029	0.027	0.009	0.056	0.033	0	0.372	0.051	0
0.039	0.052	0.048	0.039	0.024	0.018	0.018	1.1	0.006	0	0.358	0	0.336	0	0.087
0.039	0.053	0.032	0.033	0.027	0.018	0	1.06	0.009	0.077	0.839	0	0.428	0.063	0.055
0.042	0.108	0.041	0.022	0.014	0.02	0.022	0.024	0.045	0.093	0.096	0	0.522	0.051	0.074
0.93	0.039	0	0.022	0.688	0.037	0.404	0.471	0.41	0.271	0.623	4	0.656	0.058	0.158
0.042	0.048	0.035	0.022	0.017	0.046	0.006	0.622	0.011	0.056	0.436	0	0.406	0.064	0
1.22	0.039	0.032	0.022	0.247	0.043	0.315	0.016	0.326	0.056	0.201	1	0.714	0.249	0.169
0.741	0.039	0	0.022	1.04	0.035	0.415	0.278	0.635	0.168	0.429	0	0.608	0.064	0.122
0.039	0.039	0.036	0.102	0.589	0.024	0.034	0.004	0.041	0.056	1.3	0	0.422	0.051	0.055
0.039	0.07	0.032	0.022	0.024	0.05	0.007	0.016	0.01	0.112	0.35	0	0.388	0.061	0.055
0.043	0.09	0.032	0.022	0.014	0.032	0.029	0.343	0.011	0.056	0.968	0	0.546	0.051	0.055
0	0.083	0.034	0.028	0.014	0.045	0.006	0.295	0.006	0.065	1.39	0	0.468	0.051	0
0.991	0.078	0.038	0.035	0.203	0.028	0.513	1.79	0.088	0.145	0.951	0	0.454	0.062	0.073
0.039	0.042	0.032	0.039	0.031	0.021	0.015	0.002	0.014	0.056	0.29	0	0.488	0.072	0.058
0.039	0.166	0.032	0.022	0.032	0.025	0.027	1.04	0.01	0.12	0.917	0	0.462	0.058	0.062
0.043	0.125	0.032	0.022	0.01	0	0.005	0.215	0.008	0.089	0.451	0	0.374	0.061	0
0.381	0.04	0.038	0.076	0.02	0.018	0.099	0.006	0.011	0.112	1.53	0	0.404	0.058	0.075
0.039	0.044	0.038	0.079	0.024	0.036	0.029	0.169	0.012	0.141	1.01	0	0.472	0.051	0.055
0.063	0.04	0.032	0.085	0.099	0.025	0.009	0.156	0.009	0.061	1.25	1	0.504	0.051	0.061
1.37	0.042	0.032	0.022	0.418	0.037	0.629	0.102	0.199	0.422	0.618	4	0.656	0.062	0.18
1.29	0.043	0.032	0.022	0.628	0.04	0.626	0.091	0.38	0.374	0.527	2	0.67	0.083	0.186
0.042	0.094	0.036	0.039	0.023	0.027	0.013	0.058	0.013	0.123	0.534	0	0.506	0.053	0.055
0.046	0.052	0.036	0.041	0.068	0.027	0.05	0.045	0.036	0.063	0.669	0	0.53	0.254	0.193
0.039	0.041	0.036	0.022	0.01	0.038	0.024	0.059	0.009	0.056	1.45	0	0.43	0	0.071
0.039	0.046	0.034	0.022	0.017	0.033	0.023	0.05	0.012	0.093	0.097	0	0.606	0.097	0.059
0.517	0.044	0.032	0.03	0.045	0.028	0.334	0.063	0.635	0.113	0.27	2	0.702	0.782	1.03
0.076	0.13	0.032	0.029	0.017	0.018	0.022	0.68	0.011	0.056	0.655	0	0.47	0.051	0.055
0.614	0	0	0.022	0.014	0.022	0.354	0.114	0.647	0.056	0.487	16	0.756	0.051	0.089
0.039	0.049	0.032	0.044	0.024	0.026	0.034	0.17	0.015	0	0.997	0	0.452	0.059	0.055
0.043	0.041	0.035	0.022	0.032	0.039	0.007	0.059	0.032	0.056	0.318	0	0.562	0.09	0.059
0.039	0.04	0.032	0.035	0.024	0.018	0.007	0.573	0.01	0.077	0.558	0	0.354	0.051	0.06
0	0.042	0.034	0.027	0.023	0.038	0.027	0.577	0.01	0.056	1.56	0	0.352	0.051	0.07
0.039	0.044	0.043	0.039	0.028	0.062	0.015	0.639	0.009	0.087	1.81	0	0.418	0	0.055
0.054	0.105	0.032	0.056	0.067	0.03	0.015	0.19	0.014	0.134	0.708	0	0.482	0.051	0.07
0	0.044	0.037	0.022	0.024	0.018	0.005	0.005	0.008	0.056	0.541	0	0.402	0.056	0.055
0.711	0	0	0.022	0.024	0.036	0.475	0.055	0.282	0.21	0.8	5	0.758	0.051	0.131
0.49	0.039	0.036	0.063	0.067	0.046	0.136	0.007	0.135	0.056	0.395	0	0.582	0.063	0.097
1.28	0.044	0.032	0	0.786	0.025	0.613	1.02	0.222	0.194	0.844	3	0.636	0.063	0.138
0.065	0.044	0.037	0.072	0.014	0.024	0.021	0.142	0.007	0.056	1.26	0	0.466	0.051	0.112
0.06	0.044	0.032	0.072	0.01	0.02	0.024	0.278	0.011	0.056	0.319	0	0.342	0.051	0.071
0.929	0.039	0.032	0	0.082	0.027	0.263	0.07	0.416	0.228	0.795	1	0.696	0.094	0.097
0.046	0.044	0.036	0.084	0.004	0.024	0.032	0	0.007	0	0.813	0	0.428	0.051	0
0.155	0.042	0.038	0.119	0.606	0.018	0.168	0.004	0.052	0.091	0.964	0	0.438	0.074	0.075
0.039	0.065	0.041	0.039	0.048	0.021	0.013	0.153	0.009	0.056	0.522	0	0.336	0	0
0.043	0.044	0.032	0.022	0.032	0.036	0.01	0.394	0.013	0.056	0.168	0	0.426	0.064	0.064
0.039	0.048	0.039	0.022	0.017	0.028	0.007	0.426	0.01	0.071	1.22	0	0.456	0.051	0.055
0.039	0.046	0.038	0.029	0.01	0.038	0.047	0.317	0.007	0.056	0.482	0	0.34	0.066	0.055
0.93	0.039	0.063	0.073	0.106	0.02	0.301	0.66	0.096	0.116	0.727	0	0.482	0.061	0.073
0.039	0.129	0.032	0.022	0.057	0.043	0.005	0.984	0.005	0.062	1.38	0	0.43	0.051	0.062
0.039	0.086	0.032	0.022	0.007	0.029	0.019	0.15	0.064	0.086	3.13	0	0.412	0.051	0.055
0.051	0.177	0.04	0.022	0.032	0.038	0.006	0.339	0.05	0.076	0.284	0	0.414	0.112	0.055
0.039	0.048	0.035	0.039	0.017	0.044	0.01	0.166	0.012	0.085	1.5	0	0.456	0.056	0.098
0.591	0.039	0.032	0.033	0.04	0.036	0.219	0.004	0.433	0.056	0.158	2	0.75	0.699	0.267
0	0.057	0.056	0.022	0.004	0	0.038	0.018	0.003	0.056	1.07	0	0.366	0	0
0.043	0.088	0	0.059	0.014	0.018	0.032	0.059	0.009	0.211	0.306	0	0.328	0	0.066
0.039	0.045	0.032	0.026	0.056	0.027	0.008	3.26	0.011	0.084	0.546	0	0.4	0.054	0
0.039	0.048	0.037	0.022	0.004	0.032	0.006	2.44	0.014	0.1	1.12	0	0.418	0.055	0.055
0.055	0.041	0.032	0.142	0.017	0.025	0.016	2.44	0.012	0.056	1.1	0	0.308	0.051	0.071
1.38	0.039	0.032	0.022	0.472	0.024	0.916	1.57	0.174	0.145	0.308	5	0.722	0.075	0.146
0.039	0.106	0.034	0.084	0.015	0.027	0.015	0.93	0.006	0.093	0.585	0	0.416	0.051	0.062
0.042	0.05	0.07	0.022	0.011	0.038	0	0.382	0.006	0.065	2.98	1	0.382	0	0.056
0.042	0.057	0.034	0.03	0.02	0	0.022	0.931	0.008	0.063	1.74	0	0.402	0.051	0.084
0.039	0.041	0.038	0.022	0.01	0.031	0.038	0.002	0.012	0.076	0.486	0	0.374	0.066	0.055
0.039	0.042	0.032	0.022	0.02	0.021	0.031	0.113	0.029	0.056	0.444	0	0.642	0.096	0.055
0.039	0.05	0.032	0.022	0.014	0	0.023	0.153	0.013	0.056	0.689	0	0.42	0.081	0.073
0.039	0.092	0.034	0.022	0.028	0.023	0.042	0.495	0.012	0.21	0.172	0	0.482	0.051	0
0.039	0.05	0	0.022	0.014	0.024	0.035	0.041	0.018	0.078	1.47	0	0.532	0.062	0.066
0.039	0.047	0.039	0.022	0.01	0.026	0.035	0.032	0.011	0.09	0.531	0	0.37	0.201	0.055
0.053	0.051	0.032	0.047	0.01	0.029	0.062	0.675	0.012	0.135	0.22	0	0.382	0.051	0.065
0.051	0.044	0.032	0.101	0.02	0.035	0.051	0.325	0.027	0.056	0.314	0	0.592	0.054	0.063
0.041	0.073	0.032	0.022	0.02	0.018	0.035	0.107	0.019	0.105	0.323	1	0.626	0.051	0.055
0.042	0.043	0.035	0.152	0.057	0.03	0.126	0.802	0.159	0.087	0.501	0	0.35	0.051	0.089
0.039	0.042	0.032	0.04	0.007	0.024	0.026	0.764	0.012	0.092	2.78	0	0.444	0	0
0.039	0.087	0.032	0.022	0.031	0.018	0.045	0.797	0.012	0.132	0.346	0	0.43	0.058	0.07
0.039	0.044	0.048	0.032	0.024	0.018	0.019	0.164	0.004	0	0.228	0	0.466	0.051	0.055
1.01	0.039	0.037	0.022	0.053	0.04	0.754	0.042	0.495	0.215	0.38	0	0.61	0.067	0.07
