H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0	0.019	0.038	0.047	0.171	0.063	0.082	0.184	0.04	0.117
0	0.007	0.037	0.077	0.122	0.063	0	1.03	0.04	0.0944
0	0	0.048	0.045	0.071	0.156	0.082	0.269	0.032	0.176
0	0.014	0.028	0.046	0.214	0.105	0.082	0.13	0.032	0.0974
0	0.039	0.044	0.05	0.088	0	0.082	0.258	0.044	0.011
0	0.015	0.032	0.159	0.228	0.088	0.082	0.264	0.032	0.0945
0.175	0.02	0.033	0.038	0.098	0.316	0.106	0.288	0.035	0.06
0	0.026	0.016	0.08	0.071	0.063	0.097	0.044	0.048	0.0155
0	0.049	0.05	0.073	0.116	0.083	0.082	0.591	0.042	0.0309
0	0.036	0.016	0.068	0.071	0	0.082	0.064	0.032	0.0337
0	0.024	0.025	0.072	0.126	0.063	0.082	0.052	0.039	0.0407
0	0.007	0.016	0.094	0.159	0.11	0.147	2.17	0.049	0.222
0.224	0.027	0.027	0.131	0.105	0.063	0	1.08	0.04	0.042
0.393	0.007	0.027	1.21	0.098	0.53	0.082	1.01	0.383	0.212
0	0.037	0.044	0.065	0.31	0.088	0.082	0.509	0.032	0.0196
0	0.011	0.038	0.137	0.108	0.063	0.082	0.249	0.034	0.0854
0.414	0.021	0.03	0.056	0.138	0.063	0	0.379	0.041	0.0587
0.04	0.018	0.038	0.052	0.071	0.063	0.102	0.447	0.043	0.0343
0.206	0.007	0.058	0.1	0.085	0.063	0.082	0.58	0.052	0.0294
0.04	0.012	0.02	0.08	0.51	0.063	0.092	0.274	0.036	0.0099
0	0.018	0.059	0.041	0.071	0.063	0.082	1.1	0.034	0.0209
0	0.017	0.024	0.054	0.134	0.078	0.082	0.306	0.041	0.299
0	0.007	0.031	0.06	0.071	0.147	0.092	0.635	0.032	0.211
0.206	0	0.03	0.198	0.106	0.192	0.129	0.729	0.043	0.177
0.296	0.021	0.016	0.556	0	0.449	0.128	0.116	0.11	0.124
0	0.007	0.016	0.063	0.093	0.063	0	0.474	0.032	0.0631
0.04	0.029	0.035	0.068	0.13	0.063	0.082	0.127	0.032	0.104
0.363	0.012	0.016	0.038	0.071	0.063	0.082	0.132	0.06	0.0601
0	0.012	0.028	0.095	0.071	0.128	0.082	0.158	0.043	0.0739
0	0.024	0.024	0.065	0.154	0.063	0.109	1.63	0.035	0.0394
0	0.025	0.028	0.05	0.113	0.063	0.082	0.043	0.051	0.0139
0	0.011	0.041	0.038	0.177	0.063	0.187	2.82	0.037	0.0526
0.365	0.034	0.042	0.08	0.128	0.074	0.101	0.017	0.039	0.158
0.04	0.019	0.053	0.091	0.081	0.063	0.098	0.028	0.036	0.106
0	0.022	0.058	0.094	0.102	0.063	0.082	0.028	0.043	0.182
0.426	0.007	0.022	0.189	0.071	0.063	0.098	0.056	0.042	0.0102
0	0.052	0.051	0.211	0.071	0.063	0.082	0.004	0.053	0.00279
0	0.026	0.043	0.038	0.105	0.097	0	0.134	0.036	0.0797
0	0.033	0.016	0.044	0.122	0.063	0.118	0.069	0.045	0.142
0.224	0.011	0	0.056	0.071	0.063	0.082	0.175	0.049	0.0246
0	0.045	0.039	0.052	0.116	0.063	0.082	0.424	0	0
0	0.022	0.052	0.038	0.107	0.063	0	0.131	0.036	0.0459
0	0.024	0.03	0.038	0.118	0.063	0.118	1.35	0.032	0.21
0.15	0.035	0.037	0.134	0.102	0.13	0.106	0.249	0.037	0.045
0	0.014	0.049	0.049	0.115	0.063	0.082	0.04	0.039	0.0727
0	0.025	0.016	0.101	0.078	0.063	0	0.7	0.032	0.0866
0	0.032	0.032	0.051	0.107	0.063	0	0.015	0.045	0.0179
0	0.03	0.033	0	0.071	0.063	0.082	0.004	0.042	0.029
0	0.016	0.046	0.087	0.115	0.063	0.082	0.797	0.032	0.0506
0	0.017	0.044	0.102	0.071	0.08	0.082	0.027	0.032	0.0169
0	0.013	0.02	0.038	0.204	0.063	0	0.588	0.042	0.0336
0.206	0.022	0.03	0.049	0.071	0.063	0.082	0.57	0.052	0.0292
0	0.038	0.046	0.051	0.079	0.063	0.082	0.469	0.032	0.0196
0	0.007	0.016	0	0.104	0.063	0	0.217	0.033	0.0134
0	0.02	0.037	0.038	0.1	0.063	0	0.191	0.032	0.028
0.053	0.023	0.03	0.064	0.079	0.063	0.082	0.523	0.032	0.00936
0	0.024	0.02	0.047	0.071	0.063	0	0.024	0.032	0.00738
0	0.007	0.016	0.098	0.264	0.088	0.092	3.69	0.036	0.402
0	0.028	0.037	0.056	0.102	0.162	0.082	0.303	0.033	0.0535
0	0.007	0.043	0.038	0.14	0	0	3.96	0.032	0.231
0	0.03	0.016	0.056	0.071	0	0	0.043	0.035	0.0228
0.123	0.023	0.025	0.051	0.174	0.126	0.088	0.442	0.05	0.0677
0.04	0.024	0.016	0.038	0.103	0.063	0.082	0.074	0.032	0.0648
0	0.016	0.063	0.057	0.071	0.063	0.082	0.25	0.035	0.0165
1.19	0.018	0.058	0.059	0.15	0.063	0.082	0.415	0.043	0.0886
0	0.022	0.016	0.07	0.218	0	0.106	0.253	0.038	0.129
0	0.017	0.037	0.047	0.168	0.225	0	6.63	0.038	0.0553
0	0.036	0.041	0.065	0.079	0.063	0.082	0.078	0.032	0.00359
0	0.032	0.032	0.076	0.133	0.114	0.082	4.26	0.038	0.041
0	0.044	0.044	0.094	0.143	0.063	0.082	0.084	0.037	0.0148
0.255	0.024	0.056	0.101	0.19	0.063	0.128	1.28	0.032	0.078
0.498	0.007	0.041	0.696	0.071	1.97	0.082	0.544	1.61	0.0895
0.105	0.007	0.029	0.066	0.071	0	0.082	0.072	0.085	0
0	0.007	0.056	0.052	0.106	0.073	0.082	0.252	0.068	0.132
0	0.031	0.057	0.055	0.124	0.078	0.082	0.158	0.036	0.0695
0	0.007	0.042	0.045	0.077	0	0.154	0.216	0.037	0.0766
0.254	0.019	0.016	0.061	0.081	0.217	0.082	0.148	0.038	0.0397
0	0.03	0.035	0.045	0.102	0.063	0.103	0.149	0.035	0.0688
0	0.025	0.046	0.038	0.087	0.088	0.106	0.192	0.051	0.0716
0	0.057	0.045	0.053	0.161	0.197	0	0.19	0.036	0.074
0.04	0.02	0.045	0.041	0.126	0.063	0.082	0.193	0.04	0.084
0.501	0	0.016	0.091	0.071	1.01	0.229	0.196	0.169	0.496
0.09	0.021	0.016	0.046	0.123	0.123	0.094	0.177	0.032	0.101
0.286	0	0.026	0.138	0.152	0.328	0.092	0.197	0.124	0.509
0.197	0.046	0.035	0.072	0.107	0.063	0.117	0.248	0.034	0.00414
0.239	0.028	0.05	0	0.084	0.063	0.13	0.244	0.034	0.00561
0.197	0.019	0.024	0.071	0.114	0.063	0.09	0.246	0.088	0.00233
0	0.034	0.036	0.07	0.071	0.063	0.082	0.243	0.04	0
0	0.031	0.035	0.066	0.071	0.063	0.082	0.241	0.061	0.00175
0	0.059	0.044	0.068	0.109	0.268	0.097	0.241	0.039	0.00167
0.095	0.007	0.045	0.05	0.087	0.178	0.1	0.258	0.062	0.00136
0	0.045	0.058	0.038	0.119	0.063	0	0.182	0.042	0
0.224	0.029	0.016	0.045	0.071	0.274	0.155	0.394	0.05	0.0527
0	0.028	0.016	0.052	0.079	0.063	0.082	0.504	0.032	0.0244
0	0.023	0.039	0.129	0.125	0.189	0.082	0.06	0.042	0.031
0.294	0.039	0.045	0.128	0.088	0.639	0.153	0.061	0.167	0.0342
0	0.007	0.032	0.053	0.11	0.063	0.082	1.14	0.035	0.046
0	0.016	0.034	0.07	0.123	0	0.098	0.182	0.036	0.0149
0.04	0.015	0.031	0.043	0	0.063	0	0.008	0.044	0.0314
0.331	0.007	0.045	0.253	0.071	0.585	0.148	0.084	0.123	0.602
0.426	0.019	0.048	0.13	0.154	0.063	0.105	3.27	0.032	0.0958
0	0.017	0.023	0.056	0.178	0.189	0.082	2.81	0.032	0.182
0	0.007	0.03	0.046	0.071	0.063	0.138	0.448	0.038	0.0563
0	0.014	0.016	0.092	0.084	0.063	0	0.011	0.032	0.00333
0	0.007	0.035	0.059	0.123	0.08	0.082	0.298	0.045	0.014
0.262	0.007	0.016	0.075	0.118	0.063	0.13	1.84	0.035	0.0876
0	0.029	0.016	0.083	0.126	0.063	0.101	0.257	0.074	0.0267
0	0.034	0.016	0.044	0.078	0	0.082	0.358	0.032	0.0208
0	0.018	0.032	0.038	0.094	0.097	0.082	0.464	0.044	0.0163
0.116	0.013	0.026	0.047	0.16	0.088	0.082	0.428	0.038	0.0336
0.206	0.019	0.031	0.077	0.097	0	0.082	0.562	0.034	0.0481
0	0.007	0.016	0.047	0.115	0.063	0.082	0.932	0.047	0.118
0.188	0.053	0.058	0.122	0.071	0.063	0.082	0.042	0.045	0.00773
0	0.007	0.06	0.068	0.071	0.063	0.082	0.032	0.041	0.0378
0.114	0.015	0.058	0.082	0.097	0.063	0.112	0.178	0.032	0.0204
0	0.029	0.032	0.038	0.115	0.108	0	1.02	0.032	0.0173
0.628	0.022	0.048	0.766	0.071	0.637	0.09	5.11	0.113	0.13
0	0.03	0.047	0.058	0.085	0.088	0.082	7.29	0.103	0.0429
0.105	0.019	0.041	0.057	0.079	0.13	0.082	0.844	0.032	0.0836
0	0.032	0.024	0.066	0.094	0.063	0.082	0.665	0.04	0.0338
0	0.028	0.036	0.046	0.071	0.063	0	0.074	0.041	0.0862
0.141	0.036	0.05	0.05	0.084	0.063	0.082	0.416	0.034	0.0269
1.74	0.007	0.025	0.055	0.079	0.063	0.082	1.5	0.042	0.0632
0.04	0.024	0.04	0.075	0.071	0.112	0.082	0.763	0.034	0.00695
0.188	0.019	0.025	0.402	0.071	0.193	0.1	0.512	0.047	0.0202
0	0.032	0.026	0.076	0.139	0.063	0	0.032	0.034	0.0396
0	0.075	0.059	0.044	0.194	0	0	0.108	0.037	0.11
0	0.053	0.021	0	0.091	0.063	0	0.097	0.044	0.0032
0	0.017	0.016	0.061	0.138	0.063	0.082	0.413	0.043	0.0401
0	0.019	0.049	0.051	0.154	0.063	0.082	0.257	0.034	0.103
1.28	0.01	0.02	0.058	0.113	0	0.082	0.86	0.039	0.024
0.113	0.019	0.016	0.064	0.107	0.063	0.082	0.085	0.047	0.0961
0.294	0.02	0.025	0.589	0.071	1.47	0.11	2.86	0.295	0.0191
0.302	0.017	0.037	0.132	0.131	0.164	0.09	2.47	0.048	0.0423
0	0.017	0.035	0.059	0.132	0.092	0.082	0.455	0.035	0.138
0	0.007	0.03	0.06	0.096	0.063	0	0.068	0.041	0.00923
0.154	0.026	0.045	0.061	0.112	0.08	0.201	3.05	0.049	0.118
0	0	0.044	0.08	0.221	0.063	0.082	3.12	0.034	0.139
0.159	0.015	0.028	0.062	0.071	0.063	0.092	0.244	0.049	0.0291
0	0.026	0.046	0.05	0.077	0.063	0	0.465	0.04	0.0677
0.19	0.019	0.042	0.067	0.1	0.082	0.106	0.351	0.155	0.111
0.224	0.02	0.035	0.047	0.187	0.063	0	0.274	0.048	0.165
0	0.044	0.032	0.051	0.118	0.137	0.082	0.091	0.042	0.0417
0.456	0.016	0.016	0.052	0.109	0.063	0.082	1.51	0.051	0.0326
0.141	0.017	0.056	0.083	0.091	0.063	0	0.516	0.032	0.0285
0.188	0.033	0.044	0.103	0.091	0.063	0	0.419	0.032	0.0218
0.575	0.019	0.046	0.112	0.164	0	0	0.187	0.051	0.0681
0.701	0.02	0.032	0.208	0.111	0.175	0.09	6.9	0.043	0.124
0.262	0.007	0.026	0.054	0.097	0.063	0.1	0.127	0.034	0.117
0.204	0.035	0.016	0.052	0.149	0.083	0.098	0.348	0.041	0.187
0.226	0.041	0.034	0.049	0.084	0.063	0.082	0.137	0.036	0.0155
0.164	0.019	0.044	0.047	0.123	0.063	0.1	0.079	0.062	0.0201
0	0.024	0.023	0.205	0.108	0.255	0.124	0.288	0.073	0.0766
0	0.016	0.043	0.056	0.071	0.063	0	0.102	0.036	0
0	0.026	0.043	0.046	0.094	0.063	0.082	0.995	0.045	0.0267
0.105	0.059	0.037	0.056	0.112	0	0	0.081	0	0
0.046	0.044	0.031	0.047	0.071	0	0	0.089	0	0
0	0.077	0.026	0.038	0.071	0.063	0	0.093	0.032	0.0098
0	0.047	0.023	0.038	0.215	0	0	0.096	0.036	0.0722
0.105	0.017	0.024	0.08	0.098	0.063	0.082	0.163	0.034	0.0849
0	0.007	0.024	0.081	0.084	0.12	0.1	0.41	0.039	0.0479
0.105	0.021	0.038	0.044	0.101	0.063	0.082	0.158	0.04	0.101
0	0.023	0.106	0.047	0.175	0.212	0.082	2.64	0.032	0.113
0.244	0.018	0.058	0.112	0.156	0.063	0.082	5.38	0.036	0.0906
0	0.049	0.034	0.049	0.118	0.08	0.082	1.78	0.033	0.057
0	0.034	0.016	0.038	0.184	0.083	0	0.325	0.045	0.0792
0.04	0.015	0.016	0.058	0.133	0.063	0.082	0.106	0.054	0.0309
0	0.007	0.054	0.07	0.078	0	0.109	0.368	0.032	0.188
0.04	0.016	0.043	0.076	0.094	0.119	0.22	0.377	0.034	0.0271
0.105	0.025	0.016	0.053	0.071	0	0	0.044	0.032	0.0313
0.105	0.026	0.047	0.066	0.071	0.063	0.15	0.004	0.188	0.00417
0.544	0.007	0.041	0.112	0.071	0.143	0.138	0.49	0.064	0.0455
0.141	0.024	0.016	0.043	0.107	0.063	0	0.675	0.04	0.038
0	0.007	0.016	0.056	0.071	0	0.082	0.289	0.032	0.0489
0.096	0.007	0.025	0.051	0.081	0.063	0	0.028	0.038	0.0139
0	0.025	0.016	0.086	0.088	0.078	0.082	0.228	0.032	0.0115
0	0.018	0.016	0.044	0.088	0.063	0.082	0.079	0.034	0.0368
0.164	0.013	0.039	0.122	0.071	0.16	0.134	0.555	0.097	0.014
0.31	0.007	0.05	0.71	0.918	0.15	0.106	0.488	0.287	0.0611
0.04	0.032	0.016	0.055	0.071	0	0.082	0.07	0.032	0.0682
0	0.016	0.023	0	0.071	0.114	0.082	0.076	0.04	0.0164
0.257	0.034	0.04	0.049	0.071	0.063	0	0.091	0.032	0.0335
0	0.026	0.039	0.09	0.139	0.103	0.102	2.03	0.045	0.111
0.305	0.03	0.06	0.049	0.098	0.063	0.103	0.506	0.067	0.0205
0	0.026	0.041	0.064	0.1	0.106	0.122	0.548	0.032	0.0188
0	0.027	0.048	0.049	0.106	0.113	0.082	0.547	0.032	0.0175
0	0.02	0.065	0	0.159	0.063	0.106	0.61	0.035	0.012
0.547	0.007	0.057	0.08	0	0.063	0.104	0.513	0.032	0.0871
0	0.032	0.035	0.038	0.085	0.063	0	0.031	0.067	0.0749
0	0.024	0.042	0.111	0.136	0	0.082	0.26	0.07	0.047
0	0.034	0.022	0.038	0.175	0.063	0.082	0.174	0.032	0.0459
0.17	0.007	0.053	0.156	0.153	0.138	0.098	0.58	0.064	0.0885
0.448	0.007	0.033	0.162	0.071	0.063	0.136	0.048	0.067	0.00775
0.36	0.007	0.021	0.082	0.14	0.143	0	1.39	0.032	0.0411
0.499	0.007	0.042	0.56	0.081	0.426	0.082	1.36	0.073	0.293
0.394	0.007	0.022	0	0.192	0.063	0.1	0.192	0.032	0.0465
0	0.016	0.016	0.08	0.071	0.063	0.082	0.063	0.037	0.16
0.233	0.007	0.068	0.223	0.123	0.301	0.127	1.25	0.035	0.121
0.04	0.042	0.044	0.056	0.349	0.135	0.082	0.006	0.078	0.00262
0	0.007	0.051	0.056	0.071	0.063	0.082	0.332	0.078	0.0807
0	0.025	0.03	0.038	0.178	0.063	0.09	0.345	0.043	0.085
0.177	0.072	0.055	0.047	0.093	0.375	0.082	0.179	0.045	0.00665
0.504	0.021	0.031	0.08	0.102	0.063	0.082	0.099	0.042	0.00836
0.836	0.032	0.016	0.04	0.087	0.063	0.124	0.346	0.038	0.0384
7.56	0.007	0.043	0.669	0.097	0.394	0.117	0.081	0.115	0.093
1.12	0.026	0.016	0.113	0.071	0.078	0.135	0.495	0.037	0.0346
7.84	0.099	0.079	0.68	0.169	15.1	0.343	0.368	1.16	39.1
5.88	0.034	0.029	0.358	0.234	1.7	0.138	0.08	0.381	0.168
0.568	0	0.045	0.292	0.089	0.114	0.103	0.335	0.042	0.068
0	0.022	0.016	0.052	0.204	0.063	0	3.32	0.032	0.0503
0.34	0.025	0.016	0.062	0.15	0	0.082	0.971	0.046	0.05
0.426	0.013	0.029	0.042	0.121	0.063	0.101	1.74	0.084	0.0672
0.311	0	0.024	0.44	0.109	0.5	0.126	0.082	0.542	0.114
0.516	0.007	0.054	1.06	0.071	1.81	0.082	0.392	0.125	0.424
0.17	0.02	0.016	0.195	0.071	0.095	0.176	0.059	0.047	0.378
0.114	0.03	0.058	0.16	0.071	0.374	0.143	0.072	0.158	0.184
0.232	0.022	0.019	0.061	0.13	0.228	0.13	0.134	0.115	0.072
0.262	0.033	0.037	0.08	0.132	0.212	0.09	0.276	0.04	0.123
0.161	0.012	0.036	0.072	0.118	0.257	0.082	10.1	0.073	0.119
0	0.024	0.024	0.052	0.125	0.063	0.154	0.25	0.053	0.0587
0.105	0.048	0.031	0.047	0.094	0.076	0.126	0.18	0.043	0.028
0	0.023	0.05	0.053	0.071	0	0.082	0.068	0.05	0.019
0	0.03	0.1	0.054	0.162	0.097	0	0.867	0.066	0.034
0	0.007	0.016	0.059	0.153	0.063	0.13	1.23	0.044	0.0486
0	0.044	0.027	0.064	0.142	0.428	0.193	2.81	0.038	0.0171
0.377	0.042	0.034	0.322	0.093	0.45	0.088	1.67	0.086	0.039
1.01	0.017	0.06	1.19	0.071	1.74	0.082	0.7	0.23	0.257
0.112	0.017	0.04	0.112	0.079	0.107	0.098	0.163	0.073	0.0865
0	0.042	0.064	0.038	0.096	0	0.082	0.251	0.032	0.0274
0	0.036	0.041	0.066	0.131	0.188	0.082	0.426	0.032	0.0759
0.188	0.007	0.043	0.059	0.205	0.063	0	0.544	0.043	0.111
0.797	0.017	0.043	0.367	0	0.741	0.088	0.377	0.19	0.163
0.723	0.019	0.022	0.062	0.113	0.063	0	0.635	0.032	0.0286
0	0.044	0.023	0.059	0.15	0.063	0.144	0.185	0.046	0.0333
0.238	0.268	0.547	0.505	0.564	0.347	0.361	0.291	0.297	0.099
0.173	0.015	0.016	0.094	0.149	0.063	0.082	0.16	0.04	0.204
0	0.007	0.028	0.056	0.203	0.063	0.082	0.31	0.036	0.0015
0.13	0.025	0.027	0.57	0.071	0.179	0.113	0.955	0.1	0.0282
0.638	0.02	0.029	0.801	0.091	0.741	0.187	1.58	0.205	0.073
0	0.029	0.016	0.042	0.097	0.063	0	0.486	0.038	0.025
0	0.03	0.058	0	0.071	0.063	0.082	0.055	0.048	0.00791
0	0.041	0.024	0.038	0.079	0.063	0.082	0.004	0.041	0
0	0.025	0.044	0.056	0.324	0.063	0.082	0.472	0.043	0.0481
0.182	0.027	0.016	0.038	0.132	0.063	0.082	0.601	0.035	0.102
0	0.017	0.024	0.07	0.111	0.063	0.082	0.736	0.032	0.016
0	0.027	0.05	0.084	0.081	0.063	0	0.4	0.032	0.0506
0	0.045	0.024	0.198	0.106	0.114	0.099	0.951	0.044	0.545
0	0.015	0.05	0.052	0.126	0	0.082	0.176	0.034	0.151
0.04	0.023	0.016	0.072	0.105	0.063	0.082	0.469	0.034	0.0458
0.714	0.025	0.058	0.629	0.071	0.745	0.082	0.29	0.14	0.578
0	0.007	0.016	0.066	0.085	0.088	0.138	1.3	0.043	0.06
0.223	0	0.052	0.542	0.112	0.248	0.082	0.3	0.12	0.0893
0	0.036	0.016	0.078	0.17	0	0	0.047	0.039	0.0198
0	0.007	0.016	0.066	0.071	0.162	0.082	0.045	0.034	0.0764
0	0.025	0.037	0.047	0.133	0.063	0.082	0.563	0.04	0.1
0	0.038	0.037	0.044	0.105	0.063	0.082	0.782	0.034	0.055
0.17	0.029	0.019	0.05	0.071	0.063	0.082	0.186	0.04	0.0191
0.898	0.007	0.026	0.825	0.091	1.07	0	0.485	0.14	0.0122
0	0.007	0.047	0	0.071	0.063	0.082	0.156	0.035	0
0	0.034	0.016	0.038	0.145	0.316	0.098	0.564	0.042	0.02
0	0.018	0.028	0.038	0.15	0.063	0.082	0.41	0.038	0.0286
0.188	0.014	0.022	0.06	0.119	0.063	0.082	0.496	0.032	0.0269
0.224	0.024	0.016	0.069	0.093	0.063	0.088	1.01	0.048	0.0216
0	0.024	0.03	0.054	0.112	0.063	0.117	0.905	0.036	0.0218
0.04	0.012	0.04	0.078	0.071	0.063	0.093	0.95	0.032	0.0208
0	0.041	0.03	0.038	0.071	0.316	0	0.451	0.032	0
0.04	0.029	0.032	0.052	0.071	0.063	0	0.028	0	0
0	0.024	0.016	0.046	0.107	0.151	0.082	0.215	0.034	0.0885
0.722	0.035	0.016	0.076	0.132	0.176	0.166	1.63	0.033	0.0539
0.123	0	0.027	0.211	0	0.109	0.082	0.103	0.656	0.176
1.56	0.036	0.031	0.213	0.148	0.743	0.132	0.143	0.187	0.0965
0.737	0.007	0.041	0.779	0.071	0.619	0.082	0.069	0.197	0.157
0	0.044	0.039	0.087	0.079	0.183	0.092	0.149	0.048	0.029
0.04	0.031	0.028	0.055	0	0.114	0.13	0.149	0.034	0.0216
1.18	0.007	0.035	0.371	0.071	1.07	0.151	0.025	0.614	0.185
0.206	0.025	0.036	0.082	0.092	0.134	0.093	0.382	0.151	0.0697
0	0.007	0.036	0	0.088	0.063	0.082	0.533	0.033	0.078
0	0.017	0.047	0.038	0.091	0	0.152	0.944	0.044	0.375
0.289	0.019	0.05	0.038	0.071	0.063	0.082	0.578	0.036	0.0732
0	0.007	0.016	0.092	0.087	0.063	0.082	0.104	0	0.0336
0.164	0.019	0.032	0.092	0.119	0.078	0.103	0.25	0.049	0.072
0	0.046	0.051	0.05	0.071	0.113	0	1.29	0.034	0.0157
0	0.028	0.025	0.038	0.096	0.063	0	0.316	0.034	0.0627
0	0.026	0.045	0.073	0.123	0.114	0.118	0.233	0.055	0.0536
0	0.007	0.03	0.122	0.071	0	0.082	0.39	0.032	0.18
0.044	0.019	0.023	0.041	0.132	0.063	0	0.321	0	0.239
0.22	0.036	0.016	0.397	0.071	0.375	0.106	0.602	0.057	0.159
0.255	0.007	0.035	0	0.102	0.063	0.082	0.134	0.044	0.058
0.649	0.007	0.034	0.68	0.071	0.385	0.082	0.156	0.065	0.24
0	0.024	0.041	0.068	0.071	0	0.082	57.9	0.046	0
0	0.007	0.029	0	0.097	0.088	0.082	0.171	0.032	0.0683
0	0.016	0.058	0.038	0.129	0.063	0.082	0.212	0.038	0.034
0.22	0.007	0.02	0.287	0.071	0.88	0.092	0.131	0.682	0.233
0	0.021	0.024	0.094	0.071	0	0.082	0.112	0.036	0.0602
0.188	0.022	0.043	0.038	0.15	0.083	0.082	0.093	0.038	0.174
0.066	0.017	0.027	0.062	0.071	0.063	0	3.7	0.034	0.0828
0	0.018	0.022	0.073	0.071	0.126	0.082	0.954	0.035	0.0635
0	0.028	0.039	0.056	0.128	0.13	0.082	0.042	0.038	0.076
0	0.034	0.016	0.079	0.091	0.063	0	1.09	0.046	0.0404
0.15	0.036	0.037	0.652	0.071	0.466	0.128	0.422	0.25	0.0197
0.141	0.037	0.02	0.041	0.108	0.063	0.13	0.41	0.034	0.104
0	0.036	0.033	0.049	0.123	0.063	0.126	0.264	0.102	0.0194
0.224	0.019	0.037	0.05	0.15	0.114	0.145	0.36	0.039	0.0258
0.172	0.033	0.016	0.076	0.119	0.741	0.142	0.362	0.234	0.0323
0	0.019	0.058	0.09	0.136	0	0	0.375	0.032	0.0148
0	0.027	0.016	0.112	0.087	0.063	0.106	1.55	0.036	0.0655
0.187	0.193	0.028	0.079	0.101	0.163	0.122	44.9	0.045	0.0408
0.198	0.019	0.016	0.056	0.125	0.063	0	0.004	0.038	0.0127
0	0.007	0.03	0.038	0.102	0.063	0	2.53	0.042	0.065
0.172	0.007	0.031	0.145	0.071	0.173	0.106	0.131	1.42	0.0693
0	0.016	0.043	0.108	0.071	0.063	0.082	0.138	0.032	0.05
0	0.02	0.044	0.038	0.071	0.063	0.12	0.061	0.032	0.143
0	0.024	0.045	0.038	0.071	0.063	0.082	0.061	0.036	0.137
0	0.027	0.021	0.092	0.14	0.092	0.147	0.025	0.035	0.102
0.257	0.01	0.016	0.038	0.158	0	0.082	0.045	0.057	0.096
0	0.036	0.028	0.056	0.275	0.063	0.11	0.086	0.045	0.358
0.346	0.007	0.044	0.085	0.108	0.076	0.082	0.032	0.047	0.178
0.219	0.007	0.039	0.609	0.088	0.351	0.121	0.121	0.214	0.073
0.188	0.036	0.024	0.063	0.087	0.063	0.094	0.07	0.043	0.139
0	0.007	0.044	0.058	0.071	0.063	0.082	0.042	0.035	0.00405
0	0.022	0.028	0.038	0.174	0.212	0.096	0.404	0.039	0.178
0.72	0.007	0.041	0.103	0.16	0.063	0.082	1.93	0.046	0.0372
0	0.014	0.016	0	0.105	0.078	0.145	0.203	0.035	0.0862
0.403	0.007	0.037	0.437	0.071	0.33	0.112	0.649	0.122	0.032
0	0.026	0.016	0.038	0.131	0.063	0	0.058	0.035	0.05
0	0.013	0.05	0.044	0.087	0.063	0	0.726	0.04	0.0444
1.29	0	0.03	1.04	0.071	1.01	0.082	27.9	0.474	0.175
0.253	0.025	0.016	0.088	0.163	0.063	0.082	4.42	0.035	0.876
0.062	0.014	0.064	0.056	0.147	0.063	0.094	8.88	0.057	0.42
0.322	0.03	0	0.038	0.111	0.063	0	0.277	0.042	0.0184
0	0.028	0.033	0.076	0.071	0.149	0.112	0.18	0.036	0.00225
0.215	0.036	0.037	0.056	0.177	0.063	0.098	1.9	0.032	0.241
0	0.007	0.024	0.038	0.132	0.164	0.082	1.29	0.038	0.272
0.735	0.036	0.023	0.552	0.071	1.03	0.082	0.113	0.58	0.156
0.258	0.039	0.016	0.088	0.147	0.063	0.082	6.68	0.036	0.264
0	0.007	0.044	0.038	0.158	0.083	0.082	0.089	0.048	0.131
0.188	0.018	0.016	0.058	0.079	0.224	0.113	0.066	0.103	0.0836
0	0.051	0.02	0.059	0.071	0.123	0.097	3.07	0.035	0.0693
0	0.016	0.03	0.069	0.149	0.088	0.115	0.785	0.034	0.159
1.45	0.013	0.032	0.428	0.122	1.76	0.082	1.77	0.085	0.13
1	0.673	2.07	0.949	1.06	0.955	0.826	0.028	0.516	0.0472
0	0.007	0.033	0.047	0.104	0	0.082	0.64	0.032	0.141
0.257	0.025	0.016	0.052	0.071	0.212	0.082	1.06	0.046	0.0425
0.377	0.007	0.024	0.831	0	0.918	0	1.11	0.192	0.0231
0	0.057	0.034	0.08	0.113	0.152	0	0.191	0.035	0.0876
0	0.007	0.016	0	0.084	0.063	0.082	0.177	0.044	0.0414
0.34	0.034	0.041	0.072	0.093	0.099	0.193	0.667	0.059	0.208
0	0.02	0.036	0.063	0.071	0.063	0.101	0.004	0.136	0
0	0.029	0.035	0	0	0	0.082	0.004	0.034	0
0	0.024	0.037	0.052	0.071	0.083	0.152	1.47	0.052	0.096
0.141	0.025	0.026	0.067	0.071	0.152	0.082	1.42	0.036	0.0708
0.04	0.025	0.056	0.038	0.123	0.063	0.082	0.124	0.044	0.00868
0	0.019	0.088	0	0.096	0.063	0	2.59	0.032	0.0557
0	0.019	0.016	0.059	0.079	0.063	0	0.99	0.032	0.0299
0	0.034	0.016	0.105	0.071	0.063	0.082	0.455	0.04	0.584
0	0.015	0.034	0.05	0.094	0	0	0.09	0.034	0.0697
0.105	0.022	0.055	0.056	0.081	0.063	0.082	0.026	0.032	0.00936
0.244	0.024	0.016	0.066	0.071	0.088	0.082	0.007	0.048	0.0516
0.244	0.011	0.026	0.038	0.093	0.063	0.082	0.124	0.035	0.0567
0.145	0.007	0.028	0.073	0.071	0	0.082	0.09	0.04	0.106
