H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0	0.016	0.031	0.129	0.071	0.063	0	0.004	0.034	0
0	0.047	0.038	0	0.071	0	0.082	0.004	0.034	0
0	0.011	0.066	0.095	0	0	0	0.004	0.035	0
0.105	0.025	0.063	0.046	0	0	0.082	0.004	0.036	0.001
0	0.043	0.042	0	0.071	0.063	0.082	0.004	0.032	0.00175
0.606	0.007	0.036	0.041	0	0	0.082	0.004	0.032	0.00664
0.288	0.021	0.04	0.08	0.071	0.063	0.082	0.004	0.033	0
0	0.007	0.028	0	0	0	0	0.004	0.051	0
0	0.028	0.055	0.038	0.071	0.063	0.082	0.004	0.032	0.00281
0.255	0.019	0.041	0.038	0	0.063	0.082	0.004	0.032	0.00325
0	0.021	0.029	0.059	0.081	0.092	0.106	0.151	0.036	0.017
0	0.036	0.066	0.122	0.071	0.063	0.082	0.015	0.035	0.00218
0	0.046	0.037	0.06	0.122	0.063	0.082	0.004	0.032	0
0	0.029	0.036	0.038	0.071	0.063	0.082	0.004	0.032	0
0.282	0.056	0.016	0.062	0	0	0	0.004	0.032	0
0	0.026	0.035	0	0.071	0.063	0	0.028	0.032	0
0.131	0.018	0.027	0	0.071	0.063	0	0.028	0.032	0
0	0.042	0.058	0.08	0.071	0.063	0.082	0.028	0.044	0
0	0.04	0.08	0.084	0.122	0	0	0.004	0.04	0
0	0.023	0.026	0.066	0	0.063	0.082	0.004	0.032	0
0	0.037	0.016	0.103	0.071	0	0.082	0.004	0.04	0
0	0.032	0.029	0.082	0	0.063	0.082	0.004	0.032	0
1.88	0.018	0.02	0.038	0.078	0	0.082	0.294	0.032	0.0237
0	0.007	0.016	0.056	0.071	0.063	0.106	0.004	0	0
0	0.007	0.05	0.061	0.071	0	0.082	0.004	0.032	0
0.133	0.007	0.016	0.038	0.071	0.063	0.082	0.072	0	0
0	0.026	0.039	0.064	0	0	0.082	0.004	0.032	0
0.421	0.007	0.036	0.092	0.071	0.063	0.082	0.004	0.032	0.00383
0	0.031	0.057	0.08	0	0.138	0.082	0.004	0.032	0.00125
0	0.028	0.049	0.047	0.071	0.063	0.082	0.004	0.038	0
0	0.028	0.033	0.053	0.071	0.063	0.082	0.308	0.032	0.063
0.07	0.025	0.052	0.122	0	0.063	0.082	0.004	0.039	5e-04
0	0.02	0.024	0.108	0	0.063	0.082	0.004	0.032	0
0	0.015	0.039	0	0	0	0.082	0.004	0.032	0.0015
0	0.025	0.025	0.129	0	0.063	0	0.004	0	0
0	0.035	0.016	0.08	0.071	0.138	0	0.004	0.049	0
0	0.023	0.021	0	0	0	0.082	0.062	0	0.00418
0	0.026	0.05	0.038	0.122	0	0.082	0.004	0.032	0
0.255	0.018	0.062	0.038	0.071	0.063	0.082	0.037	0.043	0.0175
0	0.03	0.038	0.038	0	0.063	0.082	0.004	0.042	0
0	0.007	0.025	0.064	0	0	0.082	0.004	0.035	0
0.463	0.007	0.043	0.06	0.071	0	0	0.004	0.032	0
0.233	0.02	0.033	0.064	0.071	0	0.082	0.028	0.032	0
0	0.012	0.028	0.038	0.071	0.063	0	0.004	0.032	0
0	0.04	0.053	0.082	0.071	0.063	0.082	0.004	0.04	0
0	0.022	0.068	0.047	0.071	0.063	0	0.004	0.032	0
0.72	0.018	0.037	0	0.298	0	0.082	0.004	0.032	0
0	0.007	0.016	0.038	0	0	0.082	0.004	0.051	0.00128
0	0.007	0.036	0.055	0	0.063	0.082	0.004	0.032	0
0	0.021	0.016	0.038	0	0.063	0	0.004	0.032	0
0	0.016	0.034	0	0.071	0	0.082	0.004	0.032	0
0	0.013	0.051	0	0.071	0.063	0	0.004	0.032	0
0	0.016	0.074	0.056	0	0.063	0.082	0.004	0.04	0.00133
0	0.013	0.032	0.069	0	0	0.082	0.021	0.038	0.0122
0	0.017	0.049	0	0.084	0.063	0	0.021	0.034	0.0095
0	0.018	0.028	0.078	0.071	0.063	0.082	0.004	0.032	5e-04
0	0.036	0.016	0.066	0.071	0.063	0.082	0.004	0.039	0.0148
0	0.014	0.024	0	0.084	0.063	0.082	0.004	0.032	0.00135
0	0.019	0.058	0	0.071	0	0.082	0.004	0.032	0.00317
0	0.026	0.041	0	0.071	0.063	0	0.004	0.042	0.0015
0.234	0.036	0.016	0.056	0	0.138	0.082	0.004	0.042	0
0.224	0.031	0.016	0	0.152	0.063	0.082	0.004	0.032	0
0.206	0.019	0.039	0.041	0	0	0	0.004	0.032	0
0	0.033	0.044	0.038	0.071	0.114	0.082	0.067	0.032	0
0	0.045	0.016	0.054	0.071	0.063	0	0.149	0.035	0.0341
0	0	0.025	0.058	0.097	0.063	0.082	0.131	0.038	0.0113
0	0.028	0.038	0.062	0.071	0.063	0	0.042	0.229	0
0.749	0.025	0.027	0.078	0	0.063	0.094	0.144	0.06	0.00444
0.832	0.044	0.029	0.112	0	0.063	0.082	0.06	0.044	0.00112
0.123	0.035	0.016	0.038	0	0	0	0.006	0.036	0
0.746	0.054	0.054	0	0	0	0.082	0.004	0.033	0
0	0.035	0.057	0.056	0	0.063	0	0.052	0.032	0
0	0.059	0.035	0	0	0.063	0	0.052	0.077	0
0.394	0.038	0.029	0.038	0	0.063	0.082	0.042	0.032	0
0	0.024	0.047	0.06	0.071	0.063	0.082	0.028	0.032	0
0.306	0	0.024	0.083	0.071	0.147	0.082	0.044	0.044	0.0227
0	0.023	0.063	0.045	0	0.063	0	0.004	0.035	0
0	0.027	0.037	0.056	0.084	0	0.082	0.004	0.035	0.0519
0.228	0.012	0.024	0.182	0	0.198	0.082	0.004	0.282	0.031
0.282	0.04	0.025	0.108	0.071	0.063	0.106	0.004	0.04	0.0454
0	0.007	0.063	0.049	0.071	0.164	0.14	0.004	0.061	0.0579
0	0.013	0.045	0.057	0	0.088	0.145	0.017	0.069	0.0713
0.322	0.016	0.059	0.05	0.221	0.063	0.136	0.199	0.032	0.167
0	0.023	0.03	0.047	0.071	0	0.082	0.004	0.032	0
0	0.026	0.016	0	0	0.063	0.082	0.004	0.041	0
0	0.015	0.033	0.038	0.071	0.063	0.094	0.019	0.044	0.033
0	0.039	0.058	0.073	0.071	0.063	0.082	0.004	0.032	0
0	0.032	0.039	0.146	0.077	0.063	0	0.083	0.037	0.058
0	0.029	0.016	0.047	0	0.063	0.082	0.004	0.032	0
0	0.026	0.016	0.061	0	0	0.082	0.004	0.032	0
0.406	0.024	0.05	0	0.071	0.063	0.154	0.004	0.035	0
0.282	0.019	0.016	0.056	0	0.063	0	0.028	0.032	0
0	0.025	0.04	0.056	0.096	0.063	0.082	0.017	0.032	0.0335
0	0.026	0	0.044	0.077	0.063	0.082	0.732	0	0.0415
0	0.007	0.03	0.092	0.119	0.063	0.082	0.26	0.034	0.0322
0	0.028	0.024	0.121	0.071	0.063	0.122	0.004	0.033	0.0064
0	0.022	0.053	0.045	0.071	0.088	0	0.004	0.032	0
0	0.007	0.038	0.078	0.071	0.088	0.148	0.107	0.034	0.0169
0.255	0.016	0.059	0.038	0.071	0.063	0.1	0.004	0.036	0
0	0.007	0.03	0.081	0.153	0	0.082	0.004	0.043	0
0.72	0.039	0.043	0.038	0.071	0.063	0.082	0.004	0.034	0
0.378	0.034	0.035	0.099	0.071	0.415	0.145	0.068	0.203	0.00595
0	0.033	0.035	0.056	0.088	0.164	0.082	0.004	0.049	0
0	0.007	0.052	0.041	0.071	0.063	0.082	0.004	0.043	0.00117
0.284	0.019	0.036	0.052	0.071	0.063	0.082	0.004	0.035	0.00125
0	0.031	0.049	0.068	0.071	0.063	0.082	0.004	0.041	0.00206
0	0.022	0.071	0.072	0.071	0.063	0.13	0.004	0.034	0.00128
0	0.023	0.035	0.062	0.097	0.063	0.122	0.004	0.055	0.00133
0.396	0.023	0.071	0.056	0.071	0.189	0.082	0.004	0.039	0
0	0.022	0.046	0.04	0	0.063	0.082	0.028	0.037	0
0	0.021	0.025	0.056	0.154	0.063	0.137	0.204	0.034	0.0534
0	0.02	0.016	0.047	0.15	0.063	0.082	0.037	0.036	0.0184
0	0.023	0.022	0.126	0.071	0.143	0.127	0.047	0.089	0.0028
0	0.026	0.044	0.089	0	0.063	0.082	0.004	0.051	0
0.86	0.021	0.047	1.08	0.071	0.737	0.082	0.657	0.166	0.0187
0.606	0.029	0.016	0.095	0.078	0.132	0.149	0.616	0.077	0.0258
0	0.007	0.022	0	0.098	0.063	0	0.766	0.033	0.0403
0	0.019	0.058	0.038	0	0.264	0.082	0.031	0.05	0.00415
0	0.033	0.054	0.038	0.071	0.063	0.118	0.047	0.062	0.00339
0	0.02	0.04	0.064	0.071	0	0	0.004	0.036	0.00317
0	0.012	0.025	0.06	0.071	0.063	0.082	0.031	0.099	0.0183
0	0.007	0.032	0.038	0.182	0.163	0.118	0.028	0.044	0.00973
0	0.02	0.033	0	0.082	0.189	0.098	0.028	0.053	0.00936
0.234	0.034	0.02	0.396	0	0.144	0	0.004	0.441	0.0461
0.04	0.03	0.036	0.038	0.071	0.063	0.082	0.004	0.037	0
0	0.014	0.036	0.046	0.071	0	0.082	0.004	0.034	0
0	0.028	0.051	0.059	0.071	0	0.082	0.004	0.061	0.016
0	0.022	0.016	0.038	0.071	0	0.116	0.004	0.251	0.0101
0	0.014	0.037	0.104	0.071	0.189	0	0.028	0	0
0	0.025	0.058	0.073	0.071	0.063	0	0.004	0.032	0
0	0.043	0.032	0	0	0	0	0.004	0.032	0
0	0.03	0	0	0.15	0	0	0.004	0.032	0
0	0.032	0.051	0.119	0.071	0	0.082	0.004	0.045	0
0	0.007	0.045	0.05	0	0	0	0.004	0.043	0
0	0.013	0.016	0.082	0.096	0	0.082	0.062	0.045	0
0	0.034	0.027	0.078	0	0.212	0	0.004	0.052	0
0	0.029	0.016	0.096	0.071	0.063	0	0.004	0.032	0
0.123	0.007	0.042	0.038	0.071	0.063	0	0.004	0.048	0
0	0.054	0.026	0	0.071	0	0	0.004	0.042	0.008
0	0.027	0.028	0.102	0	0	0	0.004	0.035	0
0	0.007	0.031	0	0	0.063	0.082	0.004	0.034	0
0	0.032	0.026	0	0.071	0	0.082	0.004	0.032	0
0	0.017	0.038	0.038	0	0	0.082	0.004	0.032	0.00112
0	0.025	0.023	0.104	0	0.063	0.082	0.004	0.032	0
0	0.025	0.022	0.052	0	0	0.082	0.004	0.04	0
0	0.015	0.028	0.056	0	0	0.082	0.004	0.032	0
0.206	0.019	0.025	0.038	0.071	0	0	0.004	0.034	0
0	0.026	0.054	0.038	0	0.063	0	0.004	0.032	0.0015
0.479	0.01	0.016	0.064	0.192	0.063	0.128	0.029	0.038	0.0011
0	0.035	0.036	0.047	0.11	0.162	0.089	0.028	0.042	0
0.832	0.026	0.028	0.038	0.127	0.143	0.082	0.172	0.033	0.184
0	0.024	0.065	0.038	0.15	0.063	0	0.004	0.04	0
0	0.026	0.05	0.104	0.112	0.063	0.082	0.203	0.038	0.0324
0	0.023	0.047	0.047	0.152	0.162	0.082	0.004	0.043	0
0	0.013	0.061	0.04	0.071	0.063	0.082	0.004	0.032	0
0	0.042	0.056	0.038	0	0.063	0.082	0.042	0.035	0
0	0.033	0.069	0.08	0	0.063	0.082	0.004	0.034	0
0	0.029	0.053	0	0	0.063	0.082	0.004	0.037	0
0	0.051	0.064	0.059	0.071	0.063	0	0.004	0.034	0
0.17	0.054	0.057	0.057	0	0	0	0.004	0.034	0
0	0.018	0.048	0.068	0	0.063	0	0.004	0.035	0
0.04	0.019	0.036	0.11	0	0	0.082	0.004	0.047	0.0015
0.066	0.026	0.048	0.038	0.071	0	0	0.004	0.043	0
0.219	0.025	0.055	0.046	0.071	0.063	0.129	0.053	0.035	0.00905
0	0	0.066	0	0.071	0	0	0.004	0.037	0
0	0.007	0.054	0.077	0.071	0.063	0	0.004	0.032	0.012
0	0.007	0.063	0.054	0.071	0.063	0	0.004	0.043	0
0	0.048	0.063	0.056	0	0.063	0	0.004	0.04	0
0	0.022	0.024	0.1	0	0	0.082	0.004	0.039	0
0	0.012	0.044	0	0	0	0.082	0.004	0.052	0
0	0.034	0.036	0.044	0.071	0	0	0.004	0.048	0
0	0.045	0.045	0.038	0.071	0	0	0.004	0.042	0
0	0.016	0.048	0.044	0.071	0	0.082	0.004	0.034	0.00161
0	0.024	0.03	0.047	0.071	0	0	0.004	0.033	0
0	0.011	0.043	0.056	0.071	0.063	0	0.004	0.032	0
0	0.007	0.049	0.108	0.071	0.063	0	0.004	0.035	0
0	0.007	0.064	0.038	0.071	0	0.082	0.004	0.043	0
0	0.007	0.033	0.038	0	0.063	0.082	0.004	0.04	0
0	0.036	0.058	0.058	0.071	0.097	0.082	0.004	0.052	0
0	0.018	0.043	0.049	0	0	0	0.004	0.033	0.00243
0	0.012	0.046	0.07	0.071	0	0	0.031	0.033	0.0015
0	0.007	0.05	0.066	0	0.1	0.133	0.013	0.036	0.0016
0	0.024	0.021	0.058	0.071	0.102	0.123	0.006	0.064	0.00736
0	0.024	0.066	0.069	0.071	0.063	0	0.004	0.032	0
0	0.037	0.037	0.055	0.11	0.063	0.098	0.016	0.032	0.00339
0	0.041	0.047	0	0.084	0.063	0	0.004	0.034	0.00242
0	0.029	0.039	0.059	0.071	0.212	0	0.004	0.041	0
0	0.013	0.063	0.038	0.088	0.063	0.106	0.004	0.033	0
0.318	0.04	0.038	0	0	0.063	0.082	0.01	0.048	0
0	0.02	0.051	0.04	0.071	0.063	0.106	0.028	0.038	0.00112
0	0.036	0.037	0.059	0	0.063	0.082	0.004	0.054	0.00125
0	0.011	0.032	0.038	0.071	0.063	0.082	0.154	0.038	0.0126
0	0.02	0.028	0.062	0.071	0.063	0.082	0.165	0.032	0.0186
0	0.007	0.05	0.038	0.071	0	0.082	0.004	0.036	0
0.145	0.007	0.059	0.041	0.071	0	0.099	0.031	0.043	0.0075
0	0.013	0.048	0.038	0.071	0.063	0.082	0.028	0.044	0
0.312	0	0.033	0.198	0.114	0.448	0.104	0.068	0.132	0.226
0.58	0.045	0.045	0.062	0.2	0.063	0.114	0.125	0.04	0.294
0	0.024	0.028	0.038	0.097	0.063	0.082	0.121	0.032	0.191
0	0.02	0.021	0.053	0.071	0.063	0.082	0.41	0.041	0.0528
0	0.023	0.058	0.078	0.071	0.063	0	0.004	0.035	0
0.161	0.015	0.046	0.066	0.071	0.063	0	0.004	0.033	0
0	0.015	0.038	0.054	0.088	0.063	0	0.157	0.041	0.0198
0	0.015	0.03	0.082	0.145	0.063	0.082	1.13	0.051	0.129
0.255	0.028	0.032	0.047	0.079	0.063	0.082	0.004	0.036	0.00264
0	0.014	0.025	0.038	0.071	0.063	0.082	0.004	0.032	0
0	0.015	0.019	0.082	0.071	0	0	0.004	0.039	5e-04
0	0.032	0.035	0.038	0.071	0	0.082	0.178	0.032	0.00222
0	0.022	0.042	0.09	0	0	0.082	0.011	0.032	0
0	0.033	0.062	0.062	0.096	0	0	0.004	0.046	0
0	0.029	0.044	0.052	0.071	0	0	0.004	0.032	0
0	0.015	0.016	0.052	0.071	0.063	0.082	0.052	0.041	0
0	0.007	0.06	0.038	0.071	0.063	0.082	0.004	0.033	0.0015
0	0.04	0.035	0.056	0.084	0.063	0.082	0.794	0.044	0.0279
0.188	0.028	0.016	0.038	0	0.063	0.082	0.763	0.041	0.023
0	0.023	0.037	0.038	0	0	0.082	0.004	0.032	0
0	0.032	0.024	0.074	0.071	0.063	0.082	0.004	0.052	0
0.578	0.029	0.057	0.055	0.071	0	0.082	0.004	0.035	0
0	0.007	0.066	0	0.071	0.063	0.118	0.004	0.2	0.00112
0	0.018	0.043	0.038	0.071	0.063	0	0.028	0.038	0
0	0.03	0.037	0.038	0.071	0.063	0.118	0.004	0.07	0.0011
0	0.038	0.053	0.082	0.071	0.063	0.092	0.004	0.042	0.013
0	0.04	0.051	0.064	0.097	0.114	0.082	0.004	0.039	0
0.224	0.024	0.039	0.038	0.071	0.063	0.089	0.004	0.042	0
0.05	0.034	0.062	0.081	0.071	0.063	0.082	0.03	0.036	0
0.224	0.014	0.05	0.059	0.081	0.123	0.082	0.004	0.042	0.00138
0	0.014	0.05	0.074	0.071	0.163	0.103	0.007	0.109	0
0	0.011	0.042	0.038	0.071	0	0.082	0.042	0.043	0.00112
0	0.03	0.064	0.038	0.096	0	0.082	0.06	0.046	0.00272
0.263	0.007	0.03	0.205	0.148	0.162	0.141	1.28	0.114	0.628
0	0.031	0.066	0.063	0	0.126	0.082	0.004	0.062	0
0	0.026	0.037	0.076	0.071	0	0.082	0.006	0.07	0
0	0.024	0.033	0.038	0	0.063	0	0.028	0.036	0
0	0.016	0.031	0.044	0.071	0	0	0.004	0.039	0
0.206	0.007	0.016	0.052	0.079	0.063	0	0.092	0.032	0.0199
0	0.044	0.065	0.047	0.071	0.164	0.117	0.004	0.067	0
0	0.038	0.039	0.053	0.071	0	0.117	0.004	0.038	0.0028
0.322	0.019	0.033	0.038	0.071	0	0.11	0.004	0.044	0.00283
0	0.017	0.016	0.057	0	0.063	0	0.042	0.032	0
0	0.019	0.02	0.058	0.18	0.063	0.082	0.49	0.032	0.0502
0	0.026	0.066	0.042	0.071	0.063	0	0.004	0.032	0
0.04	0.014	0.052	0.068	0.071	0	0	0.028	0.042	0
0	0.012	0.04	0.065	0	0.063	0.082	0.046	0.032	0
0	0.007	0.059	0.07	0.101	0.063	0	0.296	0.035	0.0388
0.141	0.036	0.033	0.147	0.106	0.122	0.11	0.246	0.116	0.0295
0.729	0.014	0.037	0.089	0.091	0.063	0.082	0.274	0.038	0.0507
0	0.043	0.029	0.056	0.071	0.063	0.082	0.042	0.039	0.0015
0	0.041	0.046	0.046	0.071	0.063	0.154	0.028	0.033	0.00188
0	0.025	0.039	0.038	0.102	0.063	0.082	0.085	0.043	0.0796
0	0.025	0.063	0.047	0	0.063	0	0.028	0.032	0.00112
0	0.014	0.053	0.078	0.078	0.063	0	0.332	0.039	0.0391
0	0.032	0.061	0.05	0.071	0.063	0.082	0.004	0.032	0.0194
0	0.02	0.062	0.062	0.071	0	0.082	0.004	0.038	0.00229
0	0	0.059	0.058	0	0.063	0	0.097	0.032	0.0015
0	0.007	0.065	0.08	0	0.063	0	0.004	0.032	0.00267
0	0.021	0.077	0.052	0	0	0	0.004	0.032	0.00125
0.166	0.017	0.051	0.096	0.126	0.063	0	0.06	0.046	0
0	0.018	0.065	0.056	0.071	0.063	0.082	0.338	0.033	0.02
0	0.033	0.033	0.062	0.071	0.156	0.096	0.042	0.208	0.00133
0	0.021	0.057	0.038	0	0	0	0.028	0.044	0
0	0.027	0.072	0.048	0.071	0.063	0	0.028	0.053	0
0	0.034	0.054	0.055	0.071	0.063	0	0.042	0.032	0
0.141	0.017	0.058	0.061	0.071	0	0.082	0.042	0.04	0
0	0.033	0.041	0.05	0	0.063	0	0.004	0.034	0
0	0.012	0.016	0.073	0.081	0.063	0.082	0.526	0.032	0.0015
0	0.007	0.016	0.052	0.102	0.063	0	8.42	0.035	0.083
0	0.028	0.043	0.038	0	0.063	0.082	0.028	0.034	0
0	0.022	0.044	0.063	0.071	0.114	0	0.028	0.039	0
0	0.031	0.045	0.038	0.071	0	0.082	0.004	0.032	0
0	0.029	0.025	0.047	0	0	0.082	0.004	0.032	0
0	0.029	0.016	0.088	0	0	0.082	0.004	0.037	0
0.242	0.064	0.076	0.042	0	0	0	0.004	0.044	0
0	0.043	0.048	0.046	0	0.063	0.082	0.004	0.032	0
0	0.026	0.036	0.066	0	0	0	0.004	0.041	0
0	0.04	0.034	0.129	0.134	0.12	0.082	2.43	0.038	0.21
0	0.025	0.08	0.038	0.071	0	0.082	0.155	0.043	0
0	0.016	0.086	0.076	0.071	0.097	0.082	0.262	0.036	0
0	0.007	0.053	0.038	0.071	0.063	0.082	0.116	0.049	0.0012
0	0.021	0.06	0.054	0.071	0.063	0.089	0.116	0.032	0.00195
0.297	0.007	0.021	0.401	0.071	0.295	0	0.348	1.23	0.0852
0	0.027	0.043	0.096	0.071	0.063	0.082	0.004	0.043	0
0	0.02	0.041	0.108	0	0.063	0.082	0.004	0.032	0
0.066	0.022	0.04	0.065	0.071	0	0	0.004	0.032	0
0	0.029	0.016	0.059	0.071	0.063	0.082	0.028	0.032	0.00188
0	0.013	0.044	0	0.071	0.063	0.22	0.517	0.043	0.048
0.255	0.026	0.05	0.088	0.071	0.124	0.102	0.067	0.092	0.0446
0	0.039	0.045	0.056	0.071	0.264	0.082	0.108	0.032	0.00125
0	0.025	0.05	0.056	0	0	0.082	0.123	0.032	0.00164
0	0.007	0.039	0.056	0.071	0.063	0	0.123	0.032	0
0	0.017	0.031	0.043	0.071	0.063	0.082	0.076	0.04	0.0015
0.414	0.024	0.026	0.059	0	0.303	0	0.115	0.052	0.00768
0	0.034	0.043	0.038	0.071	0.063	0.134	0.051	0.032	0.001
0	0.019	0.054	0.08	0.071	0.063	0.082	0.028	0.032	0
0	0.022	0.048	0.064	0.071	0.063	0.082	0.035	0.032	0
0.322	0.035	0.016	0.063	0.071	0.157	0.097	0.06	0.041	0.00741
0	0.02	0.022	0.038	0	0.063	0.082	0.004	0.032	0
0.682	0.015	0.037	0.038	0	0.123	0.082	0.176	0.032	0.00125
0.185	0.011	0.043	0.038	0.096	0	0	0.938	0.032	0.0436
0	0.015	0.058	0.047	0.071	0.138	0.102	0.142	0.044	0.0121
0	0.037	0.029	0.073	0.123	0.063	0.082	0.288	0.044	0.0105
0	0.007	0.037	0	0.091	0.063	0	0.285	0.034	0.0102
0	0.007	0.046	0.046	0.071	0.063	0.082	0.004	0.032	0
0.084	0.045	0.032	0.051	0	0.063	0.106	0.082	0.04	0.00468
0	0.026	0.016	0.08	0.111	0.063	0	0.776	0.052	0.0928
0	0.043	0.056	0.055	0.071	0	0.117	0.004	0.032	0
0	0.007	0.048	0	0.071	0.272	0.082	0.004	0.032	0
0	0.02	0.031	0.056	0	0.063	0.082	0.004	0.032	0
0.188	0.018	0.093	0.157	0.071	0.063	0	0.028	0.035	0.0254
0	0.01	0.016	0	0.166	0	0	0.032	0.052	0.0157
0	0.035	0.044	0.038	0	0	0	0.042	0.032	0
0.084	0.03	0.04	0.052	0.071	0.063	0.082	0.004	0.082	0
0	0.025	0.016	0.064	0.071	0	0.082	0.004	0.032	0
0	0.017	0.028	0.069	0.071	0.063	0.082	0.023	0.066	0
0.282	0.03	0.035	0.059	0	0	0.082	0.013	0	0
0	0.01	0.016	0.069	0.149	0.063	0.082	0.323	0.032	0.00318
0	0.031	0.051	0.129	0	0	0.082	0.083	0.032	0
0	0.033	0.036	0.058	0.081	0.063	0.082	0.214	0.058	0.00464
0	0.039	0.016	0.056	0.12	0	0.106	0.218	0.046	0.0015
0	0.039	0.021	0	0.132	0.088	0.118	0.368	0.038	0.0326
0.245	0.031	0.062	0.055	0.071	0.063	0.082	0.052	0.033	0
0.414	0.032	0.046	0	0.071	0.063	0	0.004	0.036	0
0.148	0.087	0.028	0.072	0	0.063	0	0.004	0.032	0
0	0.065	0.023	0.049	0.071	0	0	0.004	0.041	0
0	0.083	0.016	0.067	0.071	0.063	0.082	0.028	0.034	0
0	0.068	0.057	0	0	0	0.082	0.004	0.032	0
0	0.036	0.054	0.038	0	0	0	0.004	0.032	0
0	0.039	0.027	0.067	0.071	0	0.082	0.004	0.032	0
0	0.007	0.016	0.038	0.071	0.063	0.082	0.242	0.039	0.0497
0.88	0.012	0	0	0.071	0.063	0	0.176	0.032	0.0661
0	0.021	0.032	0.115	0.092	0	0.082	0.276	0.032	0.0774
0	0.04	0.031	0.038	0.167	0.063	0.082	0.127	0.038	0.021
0.162	0.08	0.035	0	0.096	0.331	0.082	0.127	0.038	0.0518
0	0.012	0.036	0.06	0.071	0.063	0	0.166	0.032	0
0	0.02	0.049	0.038	0.071	0	0	0.186	0.032	0
0	0.017	0.029	0.164	0.071	0.063	0.082	0.198	0.042	0.0454
0	0.007	0.047	0.047	0.071	0.212	0.082	0.004	0.043	0.00112
0	0.022	0.016	0.073	0.128	0.188	0.082	0.27	0.032	0.0735
0	0.051	0.016	0.08	0.112	0.063	0.082	0.426	0.032	0.0815
0	0.033	0.045	0.086	0.071	0.164	0	0.086	0.032	0.00678
0.218	0.007	0.016	0.043	0.071	0.088	0.082	0.316	0.036	0.0203
0.085	0.007	0.044	0.264	0	0.166	0.082	0.191	0.554	0.15
0.183	0.007	0.026	0.646	0	0.149	0.151	0.121	0.252	0.033
0.376	0.007	0.058	0.859	0.071	0.692	0	0.218	0.08	0.121
0	0.028	0.016	0.075	0.071	0.113	0.082	0.18	0.035	0.0568
0	0.007	0.064	0.08	0.234	0	0	0.052	0.113	0
0	0.025	0.032	0.038	0	0	0	0.028	0.032	0
0.141	0.039	0.093	0.064	0	0.063	0.082	0.013	0.036	0.00288
0	0.017	0.048	0	0	0.063	0	0.004	0.032	0.00112
0.282	0.022	0.024	0.058	0.071	0.063	0	0.029	0.039	0.00125
0	0.021	0.061	0.038	0.071	0.063	0.082	0.008	0.089	0.002
0	0.013	0.034	0.056	0	0	0.152	0.011	0.036	0.00143
0	0.025	0.016	0.038	0.071	0.063	0	0.016	0.032	0.00243
0	0.007	0.036	0	0.071	0.063	0	0.05	0.04	0.042
0	0.015	0.035	0.056	0.071	0	0	0.083	0.036	0.00325
0	0.024	0.016	0.038	0.107	0.063	0.138	2.2	0.067	0.00814
0.132	0.023	0.044	0	0.119	0.105	0.153	1.77	0.05	0.0148
0	0.052	0.016	0.058	0.071	0.063	0.082	0.042	0.036	0.001
0.242	0.036	0.016	0.056	0.071	0.189	0.082	0.111	0.032	0.0015
0	0.048	0.03	0.105	0	0.316	0.082	0.004	0.032	0
0	0.071	0.016	0.042	0	0	0.082	0.004	0.042	0
0	0.041	0.048	0.038	0.071	0	0.082	0.004	0.032	0.003
0.278	0.049	0.016	0.049	0.071	0	0	0.004	0.032	0
0	0.074	0.037	0.038	0.071	0.063	0	0.004	0.036	0
0	0.049	0.041	0	0	0	0	0.004	0.032	0
0	0.027	0.04	0.038	0.071	0	0	0.031	0.034	0.0111
0	0.014	0.044	0.038	0	0.063	0.082	0.004	0.036	0
0.17	0.029	0.05	0.038	0	0.063	0.082	0.015	0.032	0.0015
0	0.037	0.032	0.064	0	0.063	0.082	0.004	0.039	0
0	0.032	0.038	0.079	0	0	0.098	0.004	0.088	0
0.606	0.024	0.045	0	0	0	0	0.004	0.05	0.00112
0	0.013	0.062	0.038	0	0.063	0.082	0.004	0.034	0
0	0.026	0.02	0.058	0.071	0.063	0.098	0.004	0.035	0
0	0.057	0.046	0.038	0.096	0.063	0.082	0.004	0.032	0
0.31	0.019	0.046	0.08	0.071	0.063	0.082	0.004	0.04	0
0.163	0.011	0.047	0.056	0	0.063	0	0.028	0.032	0.0015
0.418	0.016	0.068	0.072	0	0.063	0	0.004	0.032	0
0.166	0.024	0.024	0.108	0.079	0.43	0.172	0.079	0.235	0.0157
0	0.026	0.081	0.082	0.071	0.063	0	0.07	0.041	0.0015
0.319	0.024	0.032	0.084	0.071	0.063	0.089	0.507	0.032	0.0344
0.214	0.055	0.03	0.038	0.12	0.063	0.135	0.265	0.038	0.0668
0.513	0.013	0.038	0.052	0.071	0.097	0.082	0.004	0.032	0
0	0.012	0.024	0.074	0.071	0.063	0	0.004	0.035	0
0	0.015	0.033	0.059	0.071	0.063	0	0.004	0.032	0
0	0.028	0.02	0	0.071	0.146	0	0.028	0.032	0.0324
0.3	0.014	0.027	0.038	0.124	0.063	0	0.232	0.032	0.0722
0	0.021	0.031	0.068	0.071	0.063	0	0.004	0.045	0
0.426	0.007	0.064	0	0	0.063	0.082	0.004	0.032	0
0	0.011	0.07	0.056	0.119	0.063	0.147	0.129	0.032	0.0195
0.188	0.007	0.042	0.056	0.071	0.063	0.082	0.004	0.032	0.002
