H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.022	0.03	0.048	0.038	0	0.063	0.018	0.005	0.032	0
0	0.062	0.048	0.09	0.084	0	0.033	0.558	0.034	0.0472
0	0.032	0.06	0.052	0	0.08	0	0.041	0.033	0.0468
0.022	0.03	0.059	0.038	0.071	0	0.052	0.179	0.038	0.0218
0	0.04	0.048	0.038	0.071	0	0	0.005	0.035	0.0565
0.115	0.037	0.072	0.118	0.082	0.149	0.126	0.044	0.057	0.0162
0.022	0.046	0.048	0.044	0.076	0.098	0.054	0.039	0.032	0.0232
0.022	0.051	0.078	0.076	0.076	0.105	0.108	0.563	0.044	0.102
0.138	0.038	0.051	0.071	0.11	1.15	0.1	0.514	0.041	0.0236
0.022	0.034	0.048	0.038	0.08	0	0.046	0.37	0.032	0.03
0	0.038	0.048	0.038	0.071	0.065	0	1.35	0.04	0.165
0	0.038	0	0.071	0.125	0.098	0.06	0.35	0.035	0.032
0.19	0.055	0.064	0.666	0.128	0.131	0.062	2.6	0.209	0.429
0.188	0.03	0.048	0	0.186	0	0.033	0.408	0.032	0.0596
0.022	0.033	0.048	0.044	0.071	0	0.018	0.571	0.032	0.0595
0.29	0.034	0.063	0.055	0.194	0.08	0.064	0.788	0.032	0.0752
0.17	0.036	0.055	0.24	0.12	0.246	0.088	0.561	0.114	0.309
0.242	0.045	0.056	0.038	0.083	0.176	0.136	0.697	0.036	0.0587
0.048	0.035	0.048	0.038	0.087	0.106	0.052	0.624	0.034	0.0281
0	0.042	0.056	0.12	0	0.089	0	0.011	0.032	0.022
0	0.033	0.059	0.038	0	0	0	0.235	0.033	0.312
0.188	0.096	0.052	0.038	0	1.07	0.018	0.372	0.044	0.366
0.022	0.03	0.051	0.105	0.17	0	0.048	1.43	0.032	0.0486
0.186	0.051	0	0.06	0.078	0.063	0.091	0.104	0.033	0.118
0	0.064	0.065	0.052	0.071	0	0.018	0.17	0	0.039
0	0.038	0.051	0.138	0	0.611	0.076	0.193	0.043	0.0311
0.324	0.038	0.053	0.537	0.071	0.273	0.052	0.009	0.117	0.122
0.022	0.055	0.048	0.038	0.094	0.193	0.018	0.431	0.032	0.0729
0	0.037	0.048	0.038	0	0.124	0.018	0.034	0.036	0.0158
0	0.05	0.053	0.038	0	0	0	0.021	0.032	0.0351
0.188	0.043	0.048	0.062	0.071	0.067	0.071	0.106	0.038	0.0483
0.022	0.03	0.048	0.089	0.112	0.076	0.072	1	0.035	0.0261
0.23	0.036	0.065	0.152	0.071	0.076	0.093	0.002	0.077	0
0	0.032	0.052	0.038	0	0.063	0	0.183	0.04	0.093
0.363	0.03	0.058	0.038	0.081	0.08	0.058	0.173	0.053	0.381
0.113	0.047	0.048	0.074	0.076	0.093	0.107	0.142	0.044	0.0871
0	0	0.05	0	0	0	0	0.148	0	0.0246
0.022	0.061	0.058	0.055	0.074	0.08	0.066	0.02	0.032	0.0479
0	0.057	0.066	0.061	0.13	0.095	0.062	0.032	0.033	0.0358
0.044	0.034	0.059	0.056	0.12	0.063	0.089	0.047	0.032	0.0298
0.311	0.061	0.051	0.072	0.071	0.074	0.094	1.13	0.043	0.111
0.398	0.037	0.06	0.038	0.098	0.207	0.061	0.375	0.032	0.0384
0.022	0.039	0.056	0.038	0.086	0.063	0.018	0.331	0.032	0.0144
0.022	0.048	0.054	0.12	0.22	0.063	0.128	0.032	0.039	0.0622
0.096	0.03	0.048	0.045	0.186	0.072	0.068	0.433	0.032	0.0713
0.105	0.039	0.049	0.135	0.096	0.091	0.063	0.002	0.134	0.022
0.022	0.03	0.048	0.068	0.113	0.152	0.03	0.176	0.032	0.0455
0.111	0.03	0.048	0.046	0.074	0.098	0.046	0.166	0.032	0.0397
0.156	0.04	0.048	0.061	0.138	0.215	0.131	0.172	0.032	0.0182
0.206	0.047	0.059	0.077	0.125	0.144	0.099	0.018	0.038	0.02
0.022	0.03	0.079	0.19	0.071	0.076	0.079	0.193	0.066	0.0282
0.152	0.046	0.048	0.038	0.071	0	0.018	0.113	0.032	0.0189
0.022	0.047	0.048	0.061	0.12	0.316	0.091	0.104	0.034	0.031
0	0.036	0.051	0.038	0	0	0	0.096	0.032	0.0795
0	0.059	0.048	0.038	0	0	0	0.124	0.032	0.0124
0	0.048	0.048	0.038	0	0	0	0.013	0.032	0.0704
0.793	0.042	0.048	0.489	0.19	0.082	0.112	0.163	0.224	0.182
0.022	0.042	0.048	0.038	0.077	0.11	0.072	0.015	0.045	0.591
0.022	0.054	0.052	0.059	0.131	0.127	0.051	1.25	0.038	0.176
0.188	0.051	0.056	0.05	0.076	0.08	0.156	1.14	0.04	0.0496
0.236	0.03	0.065	0.133	0.085	0.27	0.184	0.04	0.082	0.0987
0.116	0.03	0.048	0	0.306	0.08	0.135	0.859	0.036	0.0526
0.022	0.03	0.079	0.038	0.071	0.072	0.064	0.067	0.039	0.0592
0.056	0.044	0.048	0.06	0.221	0.128	0.086	2.09	0.032	0.0658
0.115	0.03	0.052	0.047	0.176	0.063	0.141	0.65	0.044	0.264
0.089	0.04	0.051	0.045	0.143	0	0.15	0.645	0.042	0.154
0.459	0.037	0.048	0.045	0.155	0.153	0.046	1.86	0.038	0.0969
0.111	0.038	0.048	0.067	0.257	0.156	0.119	1.68	0.044	0.315
0.022	0.085	0.064	0.038	0.08	0	0	0.112	0.032	0.0682
0	0.042	0.048	0.038	0.088	0.097	0.05	0.583	0.048	0.0989
0.648	0.03	0.048	0.744	0.24	0.577	0.109	0.331	1.19	0.198
0	0.045	0.053	0.066	0.096	0	0.091	1.79	0.039	0.584
0.022	0.03	0.048	0.038	0.084	0.097	0.057	0.264	0.061	0.152
0.09	0.048	0.048	0.087	0.152	0.19	0.139	0.592	0.042	0.139
0.154	0.032	0.065	0.038	0.122	0.35	0.056	0.456	0.035	0.173
0.048	0.03	0.065	0.078	0.12	0	0.057	0.08	0.036	0.0264
0.197	0.032	0.048	0.038	0.134	0.08	0.091	0.282	0.034	0.0581
0.022	0.05	0.081	0.038	0.124	0	0.028	0.272	0.032	0.044
0.022	0.036	0.056	0.044	0.111	0.08	0.038	0.056	0.032	0.0324
0.222	0.037	0.051	0.066	0.077	0.404	0.098	0.147	0.052	0.319
0.022	0.039	0.076	0.038	0.136	0.097	0.038	0.436	0.032	0.0792
0.078	0.052	0.062	0.069	0.079	0.235	0.071	0.068	0.038	0.0273
0.092	0.047	0.068	0.088	0.102	0	0.108	0.008	0.04	0.0441
0.057	0.044	0.048	0.162	0.071	0.358	0.089	0.005	0.061	0.0989
0.204	0.041	0.053	0.053	0.298	0.063	0.052	1.02	0.035	0.074
0.022	0.03	0.048	0.038	0.079	0.182	0.082	0.704	0.034	0.164
0.215	0.036	0.052	0.071	0.149	0.107	0.104	0.074	0.036	0.0163
0.368	0.042	0.048	0.038	0.121	0	0.061	0.01	0.033	0.0404
0.134	0.033	0	0.06	0.096	0.222	0.097	0.193	0.042	0.0456
0.022	0.036	0.05	0.096	0.159	0.093	0.101	2.14	0.034	0.0711
0.031	0.03	0.1	0.051	0.14	0.073	0.062	0.32	0.034	0.0385
0.064	0.036	0.048	0.093	0.153	0.067	0.056	0.443	0.032	0.0523
0.106	0.039	0.068	0.089	0.144	0.094	0.101	0.347	0.191	0.0345
0	0.034	0.048	0.052	0.071	0.35	0.066	0.06	0.074	0.115
0	0.053	0.055	0.08	0.149	0	0	0.676	0.032	0.038
0.105	0.051	0.065	0.08	0.158	0.086	0.048	0.563	0.034	0.141
0.078	0.034	0.048	0.038	0.166	0.077	0.042	0.779	0.032	0.0408
0.022	0.03	0.055	0.102	0.071	0.08	0.067	0.018	0.054	0.0286
0.022	0.034	0.048	0.047	0.196	0.063	0.15	17.2	0.036	0.0878
0.044	0.046	0.052	0.069	0.278	0.24	0.142	17.1	0.044	0.105
0.15	0.044	0.07	0.052	0.133	0.152	0.196	17.2	0.038	0.106
0.956	0.036	0.06	0.44	0.154	1.55	0.209	17.3	0.176	0.302
0	0.041	0.048	0.055	0.071	0	0.018	0.165	0.032	0.0201
0.037	0.034	0.1	0.038	0.26	0.08	0.04	0.376	0.036	0.0285
0.617	0.039	0.063	0.566	0.093	0.405	0.131	1.8	0.191	0.0455
0.302	0.04	0.048	0.111	0.186	0.142	0.218	1.04	0.396	0.0519
0.362	0.04	0.048	0.038	0.088	0	0.057	0.241	0.032	0.0144
0.059	0.03	0.048	0.038	0.184	0.063	0.08	0.436	0.032	0.0411
0.09	0.048	0.048	0.052	0.111	0.156	0.12	0.019	0.042	0.102
0.298	0.042	0.048	0.07	0.359	0.121	0.153	3.12	0.035	0.175
0.089	0.03	0.074	0.038	0.202	0.294	0.033	0.42	0.032	0.0318
0.208	0.03	0.068	0.062	0.204	0.11	0.1	1.46	0.032	0.0663
0.089	0.047	0.048	0.045	0.263	0.07	0.048	0.253	0.034	0.0245
0.508	0.03	0.071	0.114	0.114	0.286	0.111	0.312	0.089	0.0167
0.073	0.049	0.057	0.08	0.071	0	0.091	0.024	0.032	0
0	0.045	0.048	0.08	0.071	0	0	0.016	0.036	0.375
0.81	0.042	0.058	0.191	0.19	0.334	0.245	0.399	0.058	0.193
0.046	0.04	0.079	0.044	0.087	0.112	0.082	0.431	0.032	0.0375
0.109	0.03	0.06	0.045	0.119	0	0.03	0.499	0.036	0.0045
0.114	0.036	0.048	0.086	0.122	0.099	0.11	0.645	0.064	0.0656
0.188	0.034	0.072	0.068	0.077	0.098	0.099	0.419	0.048	0.0347
0.1	0.034	0.065	0.082	0.092	0.12	0.16	1.14	0.045	0.0351
0.374	0.034	0.051	0.1	0.218	0.264	0.127	2.32	0.032	0.122
0.161	0.045	0.051	0.081	0.132	0	0.053	0.674	0.045	0.0643
0.239	0.036	0.078	0.101	0.121	0.157	0.123	0.565	0.064	0.137
0.213	0.036	0.048	0.067	0.204	0.076	0.146	1.89	0.046	0.0957
0.188	0.043	0.062	0.038	0.416	0.102	0.151	1.5	0.037	0.206
0.282	0.043	0.048	0.038	0	0.169	0.058	0.316	0.036	0.056
0.461	0.03	0.052	0.044	0.119	0.072	0.134	0.369	0.041	0.536
0.022	0.054	0.076	0.09	0.086	0.08	0.154	0.29	0.113	0.0216
0.093	0.032	0.065	0.047	0.276	0	0.082	0.257	0.032	0.253
0.164	0.038	0.048	0.074	0.162	0.067	0.042	0.277	0.041	0.2
0.27	0.03	0.048	0.078	0.203	0.072	0.146	1.72	0.047	0.346
0.031	0.03	0.079	0.038	0.078	0.094	0.107	0.686	0.039	0.0804
0.049	0.03	0.048	0.049	0.132	0.177	0.092	1.9	0.098	0.0766
0.037	0.038	0.048	0.038	0.408	0.141	0.082	0.821	0.035	0.142
0.14	0.038	0.058	0.167	0.273	0.084	0.225	3.83	0.035	0.142
0.022	0.03	0.073	0.046	0.092	0	0.068	0.21	0.032	0.21
0.087	0.045	0.068	0.062	0.269	0.224	0.11	0.488	0.032	0.262
0.123	0.052	0.048	0.056	0.099	0.51	0.21	0.626	0.044	0.0582
0.104	0.044	0.048	0.098	0.133	0.08	0.214	0.476	0.05	0.12
0.124	0.059	0.05	0.201	0.161	0.122	0.154	0.731	0.124	0.213
0.084	0.042	0.071	0.08	0.081	0	0.08	0.258	0.032	0.0182
0.11	0.035	0.048	0.038	0.116	0.128	0.082	0.833	0.032	0.0465
0	0	0.048	0	0	0	0	1.77	0	0.0239
0	0.03	0.048	0.038	0	0	0	1.66	0.032	0.174
0	0.03	0.048	0.049	0	0	0	1.79	0.069	0.059
0	0.047	0.058	0.045	0.071	0.127	0.082	0.215	0.032	0.0938
0	0.053	0.048	0.073	0.076	0	0.018	0.044	0.034	0.0552
0.022	0.054	0.074	0.062	0.078	0.084	0.098	0.018	0.032	0.194
0.022	0.058	0.048	0.056	0.096	0.285	0.035	0.87	0.043	0.0637
0.345	0.044	0.048	0.08	0.215	0.063	0.101	1.02	0.042	0.052
0.108	0.033	0.048	0.038	0.171	0.163	0.068	1.39	0.04	0.135
0	0.045	0.048	0.038	0.084	0.102	0	0.101	0.036	0.143
0.022	0.035	0.048	0.038	0.156	0.063	0.059	0.325	0.038	0.0854
0.129	0.037	0.058	0.056	0.08	0.184	0.093	0.011	0.032	0.0991
0.022	0.03	0.093	0.038	0.084	0.089	0.11	0.052	0.033	0.131
0	0.059	0.048	0.052	0	0	0	0.052	0.032	0.0717
0.022	0.04	0.048	0.106	0.152	0	0.043	0.365	0.034	0.0537
0	0.033	0.063	0.038	0	0	0	0.029	0.035	0.0426
0.256	0.056	0.068	0.085	0.315	0.063	0.131	0.667	0.044	0.0382
0.126	0.039	0.048	0.049	0.212	0.414	0.047	1.34	0.036	0.047
0	0.036	0.048	0.038	0.071	0.08	0.018	0.031	0.032	0.0134
0	0.03	0.065	0	0.144	0	0.091	0.026	0.033	0.0493
0.067	0.03	0.068	0.06	0.104	0	0.067	0.159	0.035	0.0122
0	0.102	0.064	0.038	0.071	0	0.062	0	0.032	0
0.031	0.033	0.052	0.059	0.073	0.089	0.106	0.055	0.04	0.0524
0.022	0.034	0.079	0.038	0.158	0.076	0.064	0.017	0.032	0.0169
0.022	0.04	0.048	0.122	0.133	0.55	0.106	0.156	0.059	0.146
0.022	0.03	0.048	0.038	0	0	0	0.466	0.032	0.0847
0.126	0.041	0.063	0.068	0.141	0.267	0.094	1.63	0.048	0.14
0	0.03	0.068	0.059	0	0.072	0.018	0.104	0.032	0
0.073	0.032	0.048	0.12	0	0	0.033	0.613	0.035	0.0239
0.022	0.033	0.048	0.052	0.101	0.106	0.063	0.047	0.032	0.0711
0.201	0.046	0.048	0.047	0.075	0	0.047	0.26	0.032	0.0711
0	0.032	0.063	0.038	0.086	0	0.043	0.434	0.033	0.0227
0	0.063	0.056	0.105	0.071	0.063	0.106	0.465	0.041	0.0331
0.152	0.046	0.056	0.061	0	0.063	0.053	0.009	0.042	0.0202
0.078	0.043	0.052	0.056	0.186	0.181	0.028	1.27	0.049	0.223
0.022	0.046	0.048	0.14	0.094	0.126	0.095	0.157	0.034	0.525
0.022	0.041	0.048	0.068	0.075	0.078	0.051	0.221	0.036	0.0343
0.089	0.052	0.062	0.108	0.085	0.19	0.131	0.374	0.042	0.116
0.022	0.03	0.064	0.038	0.212	0	0.13	0.042	0.033	0.037
0.022	0.036	0.048	0.038	0.071	0.063	0.099	0.633	0.037	0.0639
0	0.038	0.05	0.066	0	0	0.061	0.654	0.039	0.0369
0.462	0.05	0.064	0.074	0.085	0.219	0.09	0.029	0.247	0.0233
0.037	0.035	0	0.08	0.071	0.124	0.062	0.41	0.039	0.0239
0.164	0.033	0.062	0.333	0.071	0.098	0.07	0.029	0.104	0.0316
0.12	0.032	0.061	0.091	0.11	0.181	0.129	0.372	0.032	0.0586
0.58	0.058	0.048	0.958	0.291	1.17	0.063	0.146	0.678	0.338
0.472	0.047	0.086	0.35	1.07	0.165	0.151	0.017	0.126	0.0804
0.124	0.038	0.054	0.085	0.126	0.063	0.127	0.069	0.053	0.0397
0.256	0.039	0.048	0.069	0.157	0.156	0.083	1.36	0.037	0.0697
0	0.044	0.048	0.062	0.071	0.916	0.034	0.092	0.049	0.0276
0.022	0.053	0.068	0.038	0	0.254	0.056	0.059	0.033	0.0157
0.022	0.03	0.048	0.052	0.071	0	0.018	0.038	0.032	0
0.07	0.043	0.048	0.093	0.074	0	0.035	0.206	0.032	0.0394
0.115	0.035	0.061	0.074	0.084	0.326	0.128	0.265	0.124	0.216
0.03	0.04	0.048	0.077	0.09	0	0.05	1.95	0.033	0.0151
0	0.037	0.048	0.049	0.074	0.063	0.035	1.06	0.152	0.0296
0.181	0.07	0.068	0.092	0.132	0.09	0.216	0.091	0.063	0.068
0.246	0.036	0.068	0.044	0.192	0.102	0.133	0.497	0.058	0.128
0.349	0.048	0.048	0.103	0.275	0.173	0.178	3.54	0.045	0.324
0.298	0.039	0.048	0.068	0.207	0.107	0.123	0.994	0.193	0.159
0.022	0.038	0.061	0.044	0.129	0.119	0.056	0.382	0.032	0.0376
0.048	0.035	0.048	0.052	0.121	0.063	0.018	0.383	0.041	0.0355
0.106	0.04	0.112	0.088	0.152	0.12	0.177	0.121	0.094	0.035
0.084	0.048	0.074	0.045	0.135	0.27	0.164	0.937	0.038	0.0136
0.102	0.048	0.075	0.062	0.104	0	0.043	0.714	0.037	0.0277
0	0.034	0.056	0.074	0.071	0	0.018	0.199	0.039	0.167
0.211	0.04	0.051	0.092	0.185	0.168	0.129	0.342	0.049	0.0555
0.022	0.046	0.051	0.074	0.083	0.116	0.06	0.326	0.032	0.0404
0.031	0.03	0.085	0.038	0.117	0.261	0.093	0.58	0.04	0.0229
0.271	0.043	0.048	0.32	0.102	0.196	0.076	0.613	0.21	0.151
0.022	0.056	0.054	0.038	0.108	0.063	0.05	1.03	0.032	0.0892
0.255	0.04	0.048	0.086	0.108	0.114	0.184	0.315	0.034	0.0396
0.221	0.242	0.42	0.237	0.254	0.074	0.172	0.584	0.209	0.477
0.022	0.03	0.048	0.089	0	0.098	0	0.07	0.037	0.156
0.194	0.041	0.063	0.104	0.178	0.296	0.109	0.17	0.059	0.0881
0.184	0.043	0.062	0.058	0.107	0.155	0.09	0.12	0.038	0.0215
0.569	0.03	0.077	0.243	1.62	0.14	0.208	0.23	0.104	0.0402
0.282	0.03	0.048	0.062	0.132	1.17	0.058	0.428	0.032	0.0325
0.077	0.034	0.048	0.052	0.081	0.063	0.068	0.114	0.032	0.0186
0.193	0.047	0.068	0.079	0.071	0.077	0.155	0.078	0.103	0.0186
0.022	0.038	0.067	0.049	0.101	0	0.098	0.072	0.04	0.0309
0	0.03	0.051	0.038	0.097	0	0	0.1	0.04	0.0186
0.119	0.034	0.048	0.045	0.166	0	0.08	0.379	0.034	0.0299
0.122	0.03	0.061	0.08	0.12	0.844	0.112	0.6	0.034	0.0478
0.43	0.05	0.068	0.052	0.263	0.265	0.044	0.475	0.033	0.0236
0.069	0.034	0.048	0.038	0.205	0.089	0.093	0.482	0.038	0.104
0.044	0.039	0.079	0.109	0.129	0.193	0.12	1.92	0.041	0.151
0.044	0.048	0.053	0.049	0.083	0	0.125	0.259	0.044	0.044
1	0.045	0.055	0.662	0.479	0.495	1.01	0.079	0.109	0.151
0.156	0.043	0.051	0.061	0.121	0.122	0.041	0.666	0.032	0.0596
0.443	0.039	0.061	0.544	0.158	0.128	0.096	0.883	0.101	0.0928
0.16	0.047	0.07	0.08	0.122	0.156	0.189	0.04	0.068	0.0689
0.121	0.039	0.063	0.038	0.105	0.063	0.033	0.086	0.039	0.0212
0.022	0.057	0.052	0.047	0.087	0	0.061	0.027	0.042	0.11
0.296	0.04	0.056	0.055	0.124	0.063	0.075	0.506	0.036	0.0936
0.022	0.032	0.05	0.038	0.123	0	0.062	1.2	0.032	0.0624
0.952	0.03	0.05	0.601	0.274	1.03	0.106	0.838	0.085	0.096
0.022	0.037	0.048	0.056	0.1	0.141	0.09	0.655	0.032	0.0102
0.124	0.03	0.05	0.058	0.227	0.064	0.146	1.15	0.041	0.139
0.13	0.03	0.068	0.066	0.215	0.194	0.076	1.94	0.045	0.151
0.081	0.039	0.054	0.052	0.11	0.1	0.068	2.25	0.032	0.13
0.099	0.033	0.052	0.054	0.289	0.23	0.148	1.92	0.038	0.0964
0.17	0.04	0.048	0.059	0.113	0.15	0.148	2.3	0.045	0.142
0	0.052	0.048	0.138	0	0.16	0.054	0.199	0.07	0.0792
0.154	0.034	0.063	0.038	0.107	0.08	0.056	0.742	0.042	0.0143
0	0.041	0.073	0.062	0.092	0.098	0.042	1.2	0.035	0.0241
0	0	0.048	0	0	0	0	0.023	0	0
0.188	0.045	0.074	0.057	0.083	0.063	0.058	0.63	0.044	0.131
0.618	0.05	0.055	0.139	0	0.289	0.056	0.712	0.046	0.0323
1.2	0.046	0.048	0.455	0.088	0.457	0.109	0.212	0.586	0.251
0.196	0.032	0.052	0.038	0.171	0.063	0.216	0.664	0.048	0.1
0.084	0.032	0.06	0.055	0.098	0.286	0.06	0.625	0.035	0.0875
0.175	0.038	0.055	0.364	0.076	0.786	0.123	0.079	0.808	0.111
0.335	0.035	0.048	0.069	0.161	0.115	0.139	0.533	0.055	0.104
0.022	0.045	0.048	0.038	0.071	0.063	0.039	0.123	0.033	0.168
0	0.042	0.072	0.038	0	0.106	0	0.048	0.032	0.0979
0	0.042	0.051	0	0.071	0.564	0.088	0.041	0.032	0.0248
0.022	0.045	0.048	0.038	0.072	0.132	0.045	0.101	0.032	0.0266
0.21	0.056	0.079	0.098	0.09	0	0.116	0.152	0.042	0.0235
0.242	0.044	0.051	0.043	0.088	0.209	0.048	0.349	0.07	0.0215
0.073	0.035	0.055	0.08	0.077	0.094	0.056	1.77	0.037	0.252
0.022	0.039	0.053	0.045	0.144	0	0.052	0.472	0.032	0.0544
0.152	0.04	0.062	0.038	0.129	0	0.042	0.624	0.053	0.0673
0	0.041	0.048	0.038	0	0.067	0	0.49	0.032	0.181
0	0.051	0.058	0.038	0.071	0	0	0.565	0.036	0.0812
0.296	0.049	0.048	0.189	1.29	0.17	0.104	0.632	0.038	0.0911
0	0.047	0.048	0.038	0	0	0.018	0.057	0.037	0.0344
0.884	0.032	0.061	0.954	0.203	0.599	0.137	0.436	0.147	0.1
0.347	0.036	0.048	0.166	0.071	0.07	0.124	0.033	0.111	0.0642
0.222	0.03	0.059	0.038	0.071	0.063	0.018	0.123	0.032	0.144
0.056	0.032	0.058	0.038	0.08	0.14	0.018	0.118	0.049	0.0582
0.184	0.047	0.048	0.278	0.083	0.667	0.098	0.035	0.244	0.224
0.037	0.052	0.048	0.038	0.084	0	0.059	0.031	0.032	0.126
0.166	0.038	0.085	0.069	0.08	1.17	0.081	0.013	0.052	0.0856
0.022	0.056	0.057	0.084	0	0.071	0.061	1.87	0.041	0.0308
0	0.036	0.048	0.038	0.096	0	0.018	0.497	0.036	0.277
0.037	0.047	0.062	0.074	0.12	0.093	0.056	0.031	0.034	0.0548
0.105	0.071	0.068	0.06	0.162	0.115	0.091	0.713	0.032	0.0241
0.603	0.03	0.051	0.476	0.465	0.085	0.169	0.272	0.147	0.0881
0.056	0.047	0.048	0.069	0.135	0.201	0.031	0.451	0.032	0.128
0.035	0.044	0.078	0.038	0.088	0.258	0.11	0.038	0.037	0.0493
0.022	0.047	0.068	0.069	0.092	0	0.062	0.046	0.036	0.277
0	0.04	0.055	0.049	0.091	0.128	0.06	0.466	0.032	0.0461
0.123	0.036	0.072	0.062	0.104	0.105	0.018	0.105	0.032	0.259
0	0	0.054	0	0	0	0	0.238	0.032	0.226
0	0.033	0.06	0.038	0.11	0	0.018	0.199	0.032	0.0914
0	0.035	0.048	0.038	0.091	0.072	0.03	0.376	0.039	0.0793
0.022	0.047	0.063	0.038	0.084	0.08	0.018	0.391	0.042	0.262
0	0.03	0.077	0.059	0	0	0	0.424	0.032	0.164
0.133	0.035	0.048	0.071	0	0.203	0	0.422	0.032	0.195
0.022	0.042	0.048	0.047	0.139	0	0.085	0.436	0.034	0.102
0.249	0.039	0.09	0.125	0.077	0.412	0.086	0.759	0.597	0.153
0.056	0.03	0.075	0.081	0.074	0	0.047	254	0.037	53.3
0.022	0.038	0.048	0.081	0.083	0.098	0.048	1.31	0.054	0.0847
0	0.03	0.048	0.038	0	0.076	0	0	0.032	0
0.167	0.047	0.058	0.308	0.096	0.516	0.041	0.015	1.39	0.26
0.022	0.03	0.048	0.047	0.093	0.089	0.018	0.038	0.032	0.0329
0.282	0.038	0.048	0.054	0.077	0.063	0.053	0.018	0.039	0.0803
0	0.045	0.055	0	0.084	0.166	0.018	0.311	0.036	0.344
0.12	0.03	0.048	0.038	0.098	0.252	0.053	0.416	0.032	0.0248
0.022	0.034	0.048	0.038	0.105	0.332	0.018	0.052	0.032	0.0246
0	0.037	0.048	0.091	0.084	0.063	0.061	0.504	0.046	0.142
0.022	0.043	0.079	0.072	0.087	0.077	0.077	0.453	0.033	0.0838
0.412	0.059	0.064	0.487	1.17	0.268	0.13	0.427	0.075	0.0228
0.022	0.034	0.048	0.038	0.071	0	0.018	0.013	0.039	0.0334
0.022	0.03	0.056	0.059	0.139	0.063	0.075	0.359	0.035	0.0237
1.55	0.032	0.048	1.19	0.964	1.05	0.219	8.68	0.421	0.398
0	0.043	0.048	0.067	0.117	0.097	0.082	1.57	0.033	0.352
0	0.05	0.048	0.06	0.141	0.215	0.03	2.54	0.049	0.487
0.251	0.033	0.055	0.038	0.071	0.295	0.069	0.234	0.035	0.0157
0	0.03	0.066	0.038	0	0	0	0.016	0.032	0.0719
0.022	0.047	0.058	0.038	0.1	0	0.063	0.192	0.042	0.0568
0.056	0.042	0.054	0.049	0.086	0.224	0.074	0.212	0.033	0.168
0.07	0.048	0.062	0.079	0.148	0.068	0.092	0.362	0.178	0.138
0	0.073	0.055	0.071	0.074	0	0	0.296	0.034	0.0646
0	0.032	0.081	0.049	0.144	0.094	0.038	0.371	0.057	0.0827
1.82	0.05	0.048	0.789	0.08	0.494	0.266	0.066	0.709	0.301
0.022	0.035	0.049	0.038	0.096	0.08	0.06	1.48	0.035	0.167
0	0.034	0.06	0.038	0.082	0.083	0.068	0.039	0.043	0.268
0.056	0.034	0.065	0.044	0.169	0.16	0.11	0.17	0.049	0.246
0.022	0.03	0.068	0.071	0.275	0.068	0.166	0.134	0.036	0.0341
0.616	0.039	0.051	0.096	0.087	0.585	0.164	0.744	0.08	0.131
0	0.055	0.058	0.038	0.084	0.158	0.063	1.15	0.042	0.092
0.445	0.052	0.054	0.536	0.204	0.102	0.127	0.474	0.113	0.118
0.808	3.84	0.279	2.39	0.25	81.6	16.8	0.092	3.51	4.04
0	0.056	0	0.084	0	0	0	0.193	0.032	0.054
0	0.051	0.055	0.076	0.071	0.337	0.05	0.462	0.032	0.0684
1.37	0.03	0.048	1.2	0.527	0.365	0.298	0.559	0.181	0.136
0.066	0.03	0.055	0.038	0.115	0.098	0.026	0.115	0.035	0.0631
0.142	0.036	0.07	0.075	0.077	0.115	0.174	0.235	0.037	0.0327
0.222	0.039	0.048	0.048	0.17	0.066	0.134	0.371	0.052	0.807
0	0.123	0.068	0.038	0	0.063	0.018	0.013	0.033	0
0.105	0.03	0.06	0.05	0.093	0.145	0.051	1.05	0.036	0.156
0.114	0.036	0.051	0.076	0.11	0.176	0.155	1.06	0.044	0.161
0.155	0.037	0.077	0.038	0.076	0	0.148	0.097	0.053	0.0162
0.145	0.043	0.048	0.038	0.197	0.303	0.076	0.576	0.035	0.198
0.044	0.039	0.048	0.038	0.16	0.222	0.085	0.821	0.032	0.0633
0.363	0.037	0.074	0.049	0.151	0.253	0.07	0.079	0.032	0.15
0.37	0.053	0.048	0.038	0.09	0.222	0.018	0.042	0.032	0.166
0.031	0.04	0.056	0.078	0.071	0	0.098	0.064	0.064	0.0194
0.255	0.046	0.054	0.166	0.078	0	0.127	0.035	0.285	0.0835
0.244	0.03	0.065	0.171	0.077	0.092	0.121	0.055	0.049	0.0228
0.22	0.03	0	0.038	0.082	0	0.039	0.571	0.032	0.0492
0.022	0.036	0.063	0.038	0.168	0.081	0.088	0.738	0.032	0.0685
0.022	0.046	0.059	0.038	0.105	0.106	0.039	0.113	0.032	0.0456
0.037	0.034	0.074	0.038	0.081	0.268	0.073	0.075	0.036	0.0569
0.526	0.035	0.062	0.481	0.08	0.113	0.11	0.34	0.142	0.0737
0.037	0.045	0.05	0.038	0.212	0.175	0.041	0.38	0.032	0.0508
0.123	0.034	0.048	0.038	0.124	0.098	0.066	0.158	0.032	0.0303
0.188	0.03	0.048	0.047	0.194	0.114	0.07	0.28	0.032	0.0833
0	0.043	0.048	0.058	0	0.106	0.044	0.208	0.032	0.0977
0.04	0.053	0.048	0.066	0.135	0.115	0.109	0.295	0.04	0.055
