H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.777	0.016	0.036	0.025	0.716	0.029	0.88	0	0.152	0.336	0.204	3	0.692	0.098	0.125
0.033	0.075	0.059	0.036	0.017	0.026	0.032	0.33	0.006	0.031	1.94	0	0.424	0.063	0.063
0	0.017	0.039	0.034	0.01	0.042	0.01	0	0.008	0	4.26	0	0.436	0.048	0.055
0.034	0.039	0.032	0.026	0.01	0.018	0.026	0.037	0.013	0.021	1.06	0	0.39	0.048	0.055
0.04	0.016	0.036	0.026	0.007	0.018	0.014	0.07	0.008	0	0.802	0	0.444	0.076	0.071
0.032	0.027	0.04	0.034	0.025	0.028	0.014	0	0.007	0	1.48	0	0.372	0.048	0.055
0.031	0.017	0.044	0.039	0.014	0.028	0.014	0.092	0.009	0.106	1.19	0	0.43	0.068	0.055
0.048	0.02	0.034	0.038	0.004	0.024	0.019	0.11	0.011	0.052	0.99	0	0.35	0	0
0.035	0.055	0.035	0.03	0.025	0.027	0.022	0.07	0.006	0.021	1.42	0	0.43	0.048	0.055
0.032	0.041	0.039	0.043	0.018	0.021	0.014	0.039	0.01	0.03	1.3	0	0.468	0.048	0.06
0	0.046	0.032	0	0.027	0.024	0.005	3.42	0.007	0.102	4.86	0	0.512	0.048	0.055
0.034	0.098	0.035	0.026	0.01	0.033	0.038	1.39	0.008	0.032	1.91	0	0.432	0.048	0.06
0.032	0.05	0.032	0.039	0.007	0.028	0.014	0.679	0.008	0.035	0.687	0	0.324	0.048	0.055
0.049	0.021	0.032	0.028	0.004	0.028	0.014	0	0.007	0	1.66	1	0.502	0.048	0.077
0.034	0.014	0.046	0.038	0.004	0	0.014	0	0.004	0	1.34	0	0.36	0.048	0.063
0.035	0.072	0.04	0.045	0.054	0.02	0.03	0.16	0.006	0.032	0.417	0	0.364	0.063	0.055
0.036	0.058	0.035	0.057	0.015	0.027	0.03	0.087	0.008	0.025	0.733	0	0.344	0.048	0.055
0.034	0.036	0.036	0.028	0.01	0.028	0.017	0.226	0.01	0.057	1.06	0	0.386	0.048	0.055
0.033	0.018	0.035	0.021	0.004	0.024	0.026	0.037	0.008	0	3.13	0	0.406	0.051	0.055
0.031	0.102	0.033	0.021	0.004	0.035	0.01	0.829	0.01	0.076	0.852	0	0.392	0.066	0.055
0.049	0.043	0.037	0.021	0.02	0.022	0.03	0.056	0.008	0.138	1.92	0	0.302	0.048	0.085
0.893	0.011	0.032	0.058	0.422	0.032	0.515	0.073	0.545	0.498	0.23	3	0.642	0.12	0.267
0.041	0.061	0.033	0.03	0.004	0.031	0.024	1.82	0.012	0.036	1.83	0	0.378	0.048	0.061
0.033	0.026	0.033	0	0.02	0.023	0.022	0.617	0.007	0.021	1.08	0	0.336	0.048	0.055
0.034	0.055	0.035	0.046	0.024	0.028	0.02	0.07	0.007	0.044	0.737	0	0.332	0.048	0.073
0.034	0.07	0.038	0.025	0.039	0.028	0.01	1.75	0.019	0.044	0.58	0	0.51	0.048	0.059
0	0.048	0.036	0.032	0.032	0.023	0.014	1.71	0.008	0.035	1.18	0	0.426	0.054	0.055
0.043	0.036	0.039	0.036	0.033	0.054	0.032	0	0.01	0.043	0.094	0	0.572	0.048	0.055
0	0.014	0.032	0	0.014	0.028	0.005	0.62	0.005	0.038	3.05	0	0.546	0.048	0.055
0.036	0.143	0.04	0.046	0.02	0.021	0.032	1.44	0.007	0.041	0.601	0	0.344	0.051	0.055
0.057	0.061	0.035	0.036	0.018	0.02	0.018	0.146	0.006	0.048	0.487	0	0.358	0.048	0.055
0.347	0.011	0.043	0.047	0.375	0.021	0.266	0.155	0.813	0.449	0.448	2	0.65	0.053	0.215
0.057	0.105	0.052	0.045	0.021	0.024	0.014	0.089	0.012	0.086	0.293	0	0.508	0.048	0.066
0.034	0.046	0.039	0.046	0.035	0.02	0.012	0	0.01	0.057	4.03	0	0.498	0.048	0.08
0.033	0.056	0.034	0.057	0.032	0.028	0.038	0.081	0.013	0.03	0.896	0	0.43	0	0.055
0.742	0	0.039	0.032	0.257	0.02	0.412	0.07	0.123	0.053	0.398	3	0.74	0.12	0.174
0.031	0.026	0.032	0.028	0.019	0.033	0.026	0.276	0.006	0.021	0.251	0	0.61	0.048	0.063
0.309	0	0.042	0.04	0.264	0.025	0.693	0.42	0.315	0.397	0.519	1	0.592	0.12	0.132
0.451	0.037	0.044	0.026	0.35	0	0.761	0.491	0.557	0.093	0.295	3	0.598	0.249	0.153
0.044	0.042	0.037	0.04	0.02	0.036	0.034	0.977	0.008	0.05	0.919	0	0.422	0.054	0.071
0	0.049	0.032	0	0.004	0.02	0.014	1.41	0.007	0.132	0.552	0	0.284	0	0.055
0.031	0.018	0.051	0.028	0.028	0.04	0.014	0.132	0.008	0.035	5.53	0	0.456	0.053	0.055
0.042	0.054	0.034	0.083	0.039	0.032	0.052	0.253	0.01	0.044	0.426	0	0.298	0.048	0.055
0.042	0.048	0.035	0.045	0.023	0.033	0.018	0.676	0.01	0.038	0.494	0	0.412	0.05	0.059
0.04	0.062	0.043	0.028	0.011	0.035	0.014	0	0.011	0	0.867	0	0.404	0.052	0.055
0.038	0.044	0.034	0.026	0.014	0.026	0.022	0.056	0.01	0.031	2.61	0	0.482	0.048	0.055
0.229	0.014	0.035	0.044	0.196	0.024	0.393	0	0.311	0.242	2.47	3	0.764	0.048	0.06
1.32	0.023	0.039	0.079	0.931	0.043	0.967	0.119	0.175	0.238	0.797	0	0.566	0.241	0.14
0.031	0.015	0.035	0.044	0.004	0.039	0.04	0.216	0.007	0.021	1.62	0	0.458	0	0
0.043	0.039	0.035	0.047	0.004	0.028	0.038	0.344	0.01	0.021	2.22	0	0.438	0.063	0.055
0.034	0.02	0.037	0	0.007	0.025	0.046	0.132	0.007	0.021	0.425	3	0.564	0.054	0.063
0.06	0.096	0.033	0.052	0.045	0.037	0.052	0.605	0.008	0.042	1.35	0	0.454	0.048	0.068
1.03	0.014	0.042	0.047	0.4	0.04	0.458	1.1	0.613	0.191	0.687	1	0.596	0.066	0.135
0	0.025	0.037	0.068	0.025	0.062	0.029	0.037	0.023	0.088	2.12	0	0.458	0.048	0.068
0.052	0.09	0.032	0.059	0.004	0.054	0.036	0.174	0.03	0.094	2.05	0	0.514	0.366	0.271
0.756	0	0.035	0.035	0.367	0.035	0.551	0.197	0.349	0.078	0.445	1	0.662	0.19	0.113
0.034	0.046	0.036	0.026	0.019	0.023	0.005	0.469	0.018	0.044	0.269	0	0.616	0.054	0.055
0.034	0.062	0.034	0.028	0.026	0.022	0.026	0.851	0.009	0.03	1.39	0	0.466	0.055	0.059
0.041	0.056	0.033	0.05	0.011	0.021	0.018	0.592	0.009	0.023	1.78	0	0.468	0.048	0.065
0.038	0.13	0.039	0.028	0.018	0.03	0.026	0.134	0.008	0.062	2.26	0	0.35	0.059	0.055
0.035	0.022	0.036	0.032	0.027	0.063	0.034	0.07	0.012	0.021	4.31	2	0.504	0.059	0.055
0.04	0.036	0.032	0.026	0.022	0.036	0.03	0.242	0.011	0.067	1.75	0	0.484	0.065	0.055
0.036	0.172	0.044	0.032	0.027	0.032	0.067	1.68	0.015	0.096	11.8	0	0.466	0.063	0.055
0.214	0.052	0.04	0.446	0.553	0.025	0.3	0.166	0.022	0.022	0.548	0	0.572	0.051	0.059
1.35	0.021	0.045	0.03	0.831	0.029	0.94	0.989	0.812	0.394	0.654	0	0.632	0.052	0.108
0.046	0.087	0.032	0.043	0.018	0.023	0.018	0.091	0.009	0.084	3.02	0	0.382	0	0.055
0.034	0.022	0.038	0.032	0.014	0.028	0.036	0.07	0.012	0.034	2.26	0	0.49	0.076	0.055
0	0.032	0.032	0.028	0.004	0.021	0.026	0.686	0.01	0.068	1.86	0	0.526	0.062	0.055
1.15	0.027	0.042	0.092	0.384	0.034	0.538	0.061	0.182	0.246	0.227	0	0.598	0.06	0.201
0.031	0.102	0.032	0.051	0.014	0.045	0.014	0.528	0.011	0.071	0.77	0	0.312	0.048	0.06
0.696	0.06	0.032	0.074	0.991	0.03	0.955	0.141	1.15	0.676	0.727	0	0.6	0.603	0.391
0.031	0.025	0.04	0.028	0.004	0.034	0.014	0.107	0.011	0.064	2.75	0	0.452	0.048	0.055
0.035	0	0.032	0.055	0.016	0.034	0.014	0.07	0.013	0.138	0.566	2	0.66	0.062	0
0.033	0.011	0.035	0.032	0.007	0.04	0.043	0	0.018	0	0.241	2	0.718	0.119	0.088
0.049	0.087	0.05	0.021	0.029	0.046	0.03	0.097	0.019	0.033	1.33	0	0.478	0.078	0.059
0.05	0.035	0.039	0.058	0.063	0.042	0.065	0.147	0.023	0.021	5.36	0	0.574	0.048	0.096
0.046	0.022	0.052	0.116	0.07	0.028	0.058	0.037	0.019	0.032	2.1	0	0.522	0.048	0.083
0.389	0.041	0.045	0.258	0.786	0.035	0.416	0.07	0.817	0.169	0.423	0	0.546	0.056	0.118
0.039	0.049	0.034	0.049	0.077	0.024	0.044	0.734	0.017	0.044	0.521	0	0.49	0.056	0.066
0.039	0.025	0.034	0.024	0.014	0.03	0.042	0.07	0.016	0.059	0.469	2	0.556	0.076	0.068
0.06	0.018	0.043	0.045	0.027	0.061	0.04	0.07	0.013	0.021	0.508	0	0.562	0.048	0.055
0.856	0.033	0.045	0.032	0.284	0.021	0.445	0.182	0.411	1.23	0.727	2	0.544	0.11	0.084
0.284	0.017	0.032	0.095	0.036	0.039	0.05	0.07	0.039	0.04	1.93	0	0.546	0.327	0.106
0.075	0.031	0.052	0.07	0.004	0.038	0.026	0.07	0.021	0.138	1.91	0	0.472	0.048	0.055
0.034	0.061	0.032	0.028	0.014	0.027	0.038	1.82	0.009	0.025	1.5	0	0.448	0.059	0.055
0.093	0.089	0.033	0.078	0.037	0.024	0.068	0.785	0.018	0.078	0.928	0	0.444	0.058	0.07
0.032	0.046	0.032	0.049	0.036	0.024	0.018	0.106	0.012	0.054	2.95	1	0.506	0.048	0.055
0.034	0.022	0.034	0.025	0.014	0.021	0.024	0.248	0.008	0	3.65	0	0.47	0.052	0.055
0.641	0	0.05	0.067	0.534	0.026	0.69	0.056	0.209	0.097	0.246	0	0.7	0.726	0.209
0.033	0.013	0.034	0.04	0.025	0	0.025	0.11	0.009	0.034	1.79	0	0.516	0	0.055
0.716	0.022	0.036	0.081	1.45	0.021	1.16	0.562	0.531	0.524	0.344	2	0.546	0.073	0.097
1.04	0.013	0.032	0.028	0.924	0.021	1.12	0.517	0.269	1.63	0.406	0	0.658	0.076	0.125
0.041	0.058	0.033	0.05	0.018	0.028	0.052	1.17	0.023	0.053	2.12	0	0.43	0.048	0.055
0	0.052	0.032	0.032	0.052	0.051	0.036	0.227	0.024	0.202	2.78	0	0.466	0.048	0.073
0.05	0.067	0.032	0	0.025	0.021	0.01	0.996	0.012	0.021	3.14	0	0.44	0.068	0.079
0.034	0.014	0	0.026	0.007	0.029	0.034	0.074	0.014	0.05	0.815	5	0.604	0.048	0
0.031	0.038	0.032	0.021	0.008	0.018	0.014	0.408	0.006	0.021	1.25	0	0.474	0.048	0.055
0.031	0.038	0.032	0.021	0.014	0.029	0.014	0.147	0.006	0.028	1.72	0	0.478	0.062	0
1.23	0.013	0.034	0.042	0.756	0.026	1	0.149	0.088	0.159	0.331	3	0.674	0.054	0.092
0.57	0.011	0.032	0.05	0.609	0.024	0.614	0	0.149	0.053	0.167	4	0.744	0.051	0.092
0.056	0.053	0.033	0.161	0.069	0.024	0.042	0.23	0.011	0.034	0.94	0	0.364	0.048	0.066
0.034	0.049	0.035	0.028	0.022	0.032	0.03	0	0.007	0.021	1.13	0	0.386	0.048	0.055
0.034	0.039	0.039	0.038	0.039	0.025	0.026	0.074	0.011	0.055	0.239	0	0.39	0.048	0.055
0.033	0.056	0.032	0.037	0.01	0.021	0.026	0.185	0.011	0.021	2.12	0	0.484	0.067	0.055
0.042	0.058	0.033	0.034	0.008	0.028	0.018	0.293	0.006	0.068	1.27	0	0.45	0.048	0.055
0	0.059	0.032	0.028	0.007	0.031	0.014	0.12	0.006	0.021	1.47	0	0.474	0.048	0.055
0.052	0.031	0.04	0.021	0.01	0.02	0.029	0	0.008	0.046	1.4	2	0.368	0.048	0.064
0.034	0.074	0.032	0.032	0.007	0.028	0.02	3.51	0.007	0.082	0.731	0	0.342	0.048	0.061
0.041	0.077	0.035	0.047	0.017	0.018	0.018	0.187	0.01	0.022	0.777	0	0.444	0.048	0.055
0.042	0.047	0.033	0.034	0.014	0.027	0.029	0.056	0.014	0.053	0.348	0	0.404	0.048	0.055
0.031	0.029	0.034	0.034	0.004	0.028	0.038	0.086	0.009	0.115	0.238	0	0.348	0.055	0.055
0.042	0.036	0.039	0.032	0.014	0.024	0.018	0.297	0.009	0.021	0.629	0	0.402	0.057	0.055
0.035	0.037	0.032	0	0.01	0.029	0.022	0.281	0.005	0.138	0.949	0	0.42	0.054	0.055
1.37	0.011	0.035	0.025	0.756	0.028	0.945	0.214	0.33	1.04	0.325	0	0.588	0.067	0.08
1.09	0.013	0.033	0.044	0.462	0.039	0.65	0.213	0.326	0.718	0.471	0	0.562	0.048	0.095
0	0.057	0.042	0.032	0.021	0.025	0.014	0.362	0.006	0.021	1.92	0	0.444	0.048	0.055
0.832	0.029	0.032	0.027	0.346	0.021	0.466	0.798	0.102	0.156	0.222	5	0.676	0.084	0.14
0.035	0.014	0.032	0.054	0.014	0	0.014	0.053	0.01	0.073	1.24	0	0.408	0.048	0.083
0.85	0.027	0.039	0.086	0.478	0.021	0.443	0.077	0.23	0.092	0.235	0	0.658	0.104	0.159
0.673	0.011	0.049	0.057	0.395	0.02	0.37	0.443	0.261	0.12	0.226	0	0.666	0.169	0.21
0	0.106	0	0.026	0.014	0.026	0.016	0.618	0.008	0.021	0.478	0	0.344	0.048	0.055
0.031	0.07	0.045	0.052	0.035	0.05	0.032	0.691	0.014	0.08	2.29	0	0.482	0.048	0.055
0.041	0.043	0.035	0.028	0.014	0.028	0.022	0.147	0.008	0.036	1.15	0	0.452	0.048	0.055
0	0.02	0.039	0.041	0.004	0.035	0.018	0.621	0.011	0.021	0.945	0	0.396	0.048	0.055
0	0.028	0.04	0.03	0.014	0.023	0.03	0.037	0.009	0.068	0.592	0	0.446	0.048	0
0.04	0.054	0.034	0.054	0.028	0.036	0.018	1.01	0.047	0.03	1.29	0	0.336	0.048	0.061
0.031	0.062	0.032	0.028	0.004	0.024	0.01	0.627	0.009	0.021	2.17	0	0.35	0.048	0.055
0.05	0.088	0.046	0.043	0.041	0.045	0.022	1.56	0.009	0.023	0.913	0	0.434	0.053	0.058
0.05	0.042	0.033	0.021	0.016	0.024	0.022	0.618	0.012	0.021	1.82	0	0.468	0.048	0.055
0.046	0.02	0.032	0.021	0.014	0.018	0.018	0.637	0.009	0.055	1.69	0	0.362	0.069	0.055
0.999	0.017	0.033	0.074	0.175	0.032	0.273	0.077	0.086	0.126	0.317	0	0.54	0.07	0.121
0.034	0.046	0.033	0.038	0.023	0	0.041	0.261	0.017	0.049	1.3	0	0.402	0.068	0.055
0	0.089	0.033	0.03	0.036	0.026	0.016	0	0.009	0.021	1.13	0	0.44	0.048	0.055
0.034	0.035	0.039	0.079	0.013	0.026	0.014	0.48	0.088	0.037	0.155	0	0.344	0.293	0.764
0.044	0.106	0.038	0.062	0.051	0.028	0.025	0.118	0.028	0.042	0.841	0	0.434	0.125	0.464
0.037	0.115	0.036	0.034	0.014	0	0.01	3.49	0.007	0.051	2.56	0	0.416	0.054	0.055
0.043	0.053	0.033	0.032	0.007	0.038	0.03	0.149	0.007	0.026	0.136	0	0.488	0.063	0.061
0.055	0.114	0.037	0.028	0.014	0.051	0.034	0.943	0.012	0.069	1.06	0	0.372	0.048	0.062
0.034	0.021	0.05	0.045	0.004	0.04	0.023	0.248	0.008	0.021	0.8	0	0.46	0.048	0.055
0.031	0.071	0.042	0.059	0.053	0.023	0.026	1.31	0.007	0.076	1.2	0	0.414	0.048	0.055
0	0.052	0.032	0.025	0.014	0.027	0.032	0.117	0.008	0.032	0.83	0	0.464	0.059	0.063
0.782	0.011	0.032	0	0.633	0.024	0.867	0.706	0.096	0.296	0.564	5	0.74	0.124	0.094
0.034	0.109	0.032	0.04	0.027	0.028	0.02	0.956	0.012	0.058	0.268	0	0.396	0.075	0.055
0.034	0.062	0.032	0.037	0.014	0.029	0.024	0.28	0.009	0.068	1.24	0	0.404	0.056	0.07
0	0.016	0.036	0.032	0.004	0.021	0.018	0.181	0.006	0.021	2.39	0	0.538	0.048	0.055
0.031	0.035	0.042	0.027	0.004	0.028	0.046	0.291	0.006	0.16	1.42	0	0.458	0.051	0
0.034	0.019	0.036	0.028	0.014	0.029	0.01	0	0.006	0	0.821	0	0.368	0.051	0.055
0	0.036	0.032	0.028	0.031	0.031	0.026	0.981	0.011	0.051	1.05	0	0.422	0	0.055
0	0.063	0.038	0.026	0.031	0.03	0.026	0.708	0.011	0.043	0.564	0	0.434	0.051	0.055
0.034	0.059	0	0	0.004	0.042	0.018	1.05	0.006	0.233	1.59	0	0.386	0.048	0.055
0	0.111	0.034	0.032	0.011	0.023	0.026	0.839	0.008	0.04	1.02	0	0.334	0.048	0.059
0.49	0.011	0.032	0.028	0.184	0.021	0.277	0.482	0.13	0.219	0.582	0	0.756	0.181	0.138
1.3	0.016	0.035	0.035	0.481	0.027	0.623	0.66	0.239	0.102	0.403	2	0.622	0.076	0.083
0	0.046	0.035	0.034	0.004	0.024	0.014	0.604	0.01	0.021	1.67	0	0.392	0.048	0.055
0.031	0.011	0.038	0.046	0.018	0.023	0.022	0	0.005	0.049	1.53	0	0.456	0.054	0.055
0.099	0.03	0.039	0.149	0.372	0.024	0.101	0.376	0.353	0.187	1.3	0	0.388	0.052	0.202
0.035	0.059	0.032	0.031	0.02	0.024	0.04	0.131	0.014	0.042	0.658	0	0.352	0.048	0.068
0.346	0.018	0.032	0.048	0.141	0.026	0.143	0.114	0.074	0.116	0.254	0	0.558	0.048	0.093
0.041	0.022	0.032	0.044	0.033	0.036	0.01	0	0.013	0.049	0.794	0	0.44	0.054	0.06
0.595	0.016	0.043	0.057	0.309	0.025	0.611	0.16	0.04	0.089	0.847	11	0.748	0.048	0.124
0.044	0.034	0.032	0.04	0.013	0.028	0.033	5.42	0.015	0.088	3.68	0	0.474	0.076	0
0.056	0.022	0.04	0.07	0.01	0.034	0.043	0	0.047	0	0.251	0	0.534	0.444	0.46
0.041	0.025	0.033	0.043	0.025	0.038	0.018	0	0.009	0.021	0.46	0	0.546	0.048	0.063
0.041	0.054	0.044	0.041	0.01	0.028	0.048	0.14	0.013	0.023	0.222	0	0.608	0.058	0.055
0.033	0.084	0.032	0.081	0.021	0.027	0.022	0.433	0.009	0.04	0.296	0	0.338	0.048	0.059
0.049	0.051	0.037	0.044	0.048	0.025	0.034	0.465	0.01	0.046	0.246	0	0.514	0.048	0.061
0	0.047	0.036	0.026	0.015	0.026	0.034	0.083	0.013	0.37	0.11	0	0.434	0.055	0.068
0.034	0.051	0.045	0.039	0.017	0.032	0.014	0.909	0.013	0.032	0.166	0	0.436	0.048	0.055
0.042	0.024	0.036	0.021	0.015	0.025	0.022	0.528	0.042	0.021	1.53	0	0.42	0.206	0.496
0.045	0.082	0.039	0.077	0.037	0.027	0.023	1.34	0.009	0.056	0.914	0	0.364	0.056	0.058
0.05	0.028	0.032	0.097	0.048	0.039	0.036	0.037	0.042	0.05	0.246	1	0.61	0.057	0.067
0.044	0.023	0.038	0.032	0.087	0.053	0.044	0.088	0.013	0.036	0.362	0	0.624	0.048	0.055
0.855	0.011	0.041	0.055	0.147	0.05	0.34	0.05	0.086	0.054	0.343	1	0.684	0.048	0.08
0.655	0.025	0.047	0.09	0.196	0.025	0.332	0.094	0.357	0.095	0.251	0	0.61	0.052	0.134
0.031	0.074	0.032	0.026	0.004	0.026	0.018	0.047	0.009	0.04	1.2	0	0.456	0.048	0.067
0.034	0.033	0.032	0	0.004	0.018	0.014	0	0.009	0.091	0.885	0	0.426	0.048	0.055
0.04	0.117	0.047	0.032	0.01	0.034	0.04	0.605	0.009	0.077	0.259	0	0.442	0.077	0.069
0.448	0.028	0.037	0.021	0.261	0.038	0.614	0.252	0.078	0.163	0.295	3	0.75	0.081	0.236
0.046	0.079	0.038	0	0.033	0.034	0.051	0.259	0.01	0.052	0.148	0	0.518	0.048	0.06
0.036	0.1	0.034	0.028	0.014	0.021	0.01	0.262	0.006	0.033	0.597	0	0.476	0.051	0.077
0.036	0.015	0	0	0.014	0.05	0.01	0.955	0.009	0.021	2.37	0	0.528	0.054	0.063
0.035	0.039	0.039	0.025	0.01	0.018	0.014	0.093	0.011	0.021	1.82	0	0.45	0.092	0.055
0.371	0.046	0.032	0.043	0.533	0.018	0.651	0.413	0.031	0.075	1.43	0	0.54	0.067	0.067
0.039	0.061	0.033	0.03	0.015	0.024	0.03	0.067	0.013	0.028	1.23	0	0.504	0.048	0.07
0.034	0.136	0.032	0.03	0.008	0.024	0.022	0.265	0.011	0.05	0.748	0	0.336	0.048	0.063
0.031	0	0.042	0.052	0.011	0.021	0.005	0	0.012	0.021	2.12	0	0.5	0.048	0.055
1.15	0.016	0.032	0.021	0.751	0.018	1.21	0.133	0.19	0.28	0.251	0	0.686	0.051	0.105
0.031	0.029	0.038	0.021	0.023	0	0.018	0.376	0.007	0.068	2.44	0	0.49	0.048	0.055
0.037	0.125	0.038	0.028	0.011	0.029	0.022	0.811	0.011	0.021	0.381	0	0.41	0.053	0.071
0.034	0.045	0.032	0.028	0.018	0.018	0.028	0.239	0.009	0.021	1.52	0	0.452	0.048	0.055
0.046	0.058	0.032	0.04	0.014	0.028	0.032	1.45	0.007	0.069	0.183	0	0.522	0.052	0.068
0.042	0.066	0.032	0.056	0.094	0.04	0.099	0.179	0.018	0.064	0.075	1	0.568	0.073	0.063
0.048	0.024	0.032	0.021	0.004	0.039	0.025	0.676	0.009	0.037	1.61	0	0.542	0.048	0.055
0.68	0.011	0.033	0.05	0.4	0.024	0.686	0.382	0.128	0.465	0.313	7	0.69	0.048	0.088
0.999	0.025	0.041	0.044	0.179	0.031	0.541	0.393	0.052	0.037	0.36	0	0.67	0.082	0.138
0	0.026	0.042	0.028	0.004	0.032	0.018	0.044	0.007	0.074	1.55	2	0.412	0.076	0.055
0.034	0.011	0.032	0	0.004	0	0.018	0.065	0.005	0.021	3.98	0	0.48	0.077	0
0.033	0	0.042	0.021	0.004	0.033	0.018	0.253	0.012	0.05	0.603	0	0.606	0.048	0.055
0.049	0.046	0.035	0.043	0.034	0.029	0.026	0.39	0.005	0.022	1.11	0	0.446	0.058	0.055
0.031	0.116	0.034	0.046	0.025	0.03	0.025	0.633	0.007	0.021	0.529	0	0.38	0.077	0.091
0.057	0.018	0.032	0.026	0.02	0	0.032	0.449	0.007	0.042	2.84	0	0.464	0.048	0.055
0.048	0.062	0.036	0.042	0.027	0.042	0.043	0.371	0.01	0.052	0.132	0	0.59	0.048	0.055
0.33	0	0.035	0.049	0.096	0	0.166	0.061	0.676	0.231	2.32	3	0.682	0.103	0.09
0.031	0.015	0.033	0.034	0.016	0.026	0.041	0.07	0.009	0.021	0.47	2	0.612	0.048	0.061
0	0.051	0.036	0.026	0.014	0.024	0.036	0.414	0.009	0.068	1.19	0	0.44	0.066	0.055
0.034	0.038	0.032	0.053	0.004	0.024	0.022	0.07	0.01	0.076	2.09	0	0.502	0.07	0.055
0.22	0.011	0.035	0.058	0.156	0.03	0.143	0.07	0.036	0.076	0.827	0	0.512	0.048	0.067
0.033	0.067	0.034	0	0.018	0	0.02	0.147	0.008	0.043	0.977	0	0.466	0.048	0.055
0.049	0.037	0.043	0	0.024	0	0.01	0.303	0.01	0.07	2.89	0	0.48	0.048	0.067
1.17	0.033	0.036	0.04	0.357	0.026	0.73	0.33	0.082	0.188	0.182	1	0.642	0.048	0.064
0.206	0.014	0.034	0.075	0.141	0.022	0.141	0.28	0.464	0.072	0.316	0	0.652	0.647	0.494
0.044	0.054	0.036	0.101	0.123	0.047	0.072	0.344	0.026	0.047	1.05	0	0.562	0.052	0.055
0.052	0.062	0.04	0.051	0.035	0.025	0.016	0.216	0.017	0.021	1.95	0	0.508	0.051	0.055
0.048	0.064	0.032	0.08	0.081	0.028	0.026	0.25	0.015	0.044	0.865	0	0.568	0.07	0.07
0.031	0.024	0.051	0.039	0.017	0.05	0.03	0.11	0.009	0.138	2.07	1	0.454	0.073	0.055
0.042	0.101	0.032	0.032	0.02	0.024	0.018	0.282	0.008	0.027	0.237	0	0.444	0.065	0.061
0.037	0.074	0.032	0.028	0.036	0.028	0.032	0.267	0.01	0.04	0.968	0	0.372	0.05	0.064
0.04	0.038	0.037	0.034	0.031	0.024	0.03	0.431	0.015	0.047	0.161	0	0.464	0.048	0.069
0.996	0.037	0.041	0.031	0.518	0.032	0.802	0.758	0.758	0.56	0.378	0	0.612	0.066	0.118
0.21	0.014	0.032	0.056	0.251	0.022	0.163	0	0.082	0.079	0.896	0	0.596	0.048	0.06
0.042	0.045	0.032	0.036	0.01	0.018	0.025	0.216	0.007	0.049	3.14	0	0.518	0.056	0.055
0.86	0.011	0.036	0.039	0.519	0.025	0.708	0.668	0.376	0.224	0.458	0	0.636	0.363	0.334
0.07	0.105	0.037	0.039	0.063	0.026	0.048	0.77	0.012	0.034	0.938	0	0.35	0.051	0.055
0.032	0.016	0.037	0.057	0.029	0.021	0.028	0	0.02	0.038	0.405	0	0.648	0.048	0
0.588	0.017	0.032	0.082	0.071	0.023	0.258	0	0.075	0.037	0.252	0	0.666	0.052	0.06
0.031	0.049	0.035	0.156	0.088	0.044	0.038	0.236	0.059	0.074	0.266	0	0.55	0.048	0.145
0.059	0.018	0.038	0.064	0.054	0.025	0.032	0.227	0.014	0.042	0.167	0	0.606	0.048	0.055
0.033	0.035	0.032	0.05	0.02	0.031	0.026	0.216	0.012	0.043	0.207	0	0.586	0	0.055
0.034	0.092	0.049	0.026	0.017	0.025	0.014	1.22	0.007	0.13	1.81	0	0.486	0.048	0.091
0.818	0.011	0.032	0	0.454	0.032	0.88	0.223	0.045	0.161	0.703	2	0.73	0.052	0.075
0.035	0.024	0.032	0.028	0.007	0.039	0.014	0.28	0.007	0.651	3.52	0	0.51	0.048	0.055
0.639	0.016	0.04	0.064	0.216	0.021	0.461	0.181	0.175	0.103	0.317	0	0.636	0.048	0.078
0.036	0.014	0.034	0.031	0.014	0.03	0.01	0.037	0.012	0.064	0.191	0	0.382	0.054	0.055
0.031	0.035	0.039	0.04	0.026	0.026	0.005	0.037	0.017	0.083	0.416	0	0.416	0.056	0.072
0.04	0.064	0.043	0.061	0.024	0.02	0.014	0.184	0.01	0.022	2.61	0	0.52	0.231	0.095
0.033	0.025	0.033	0.028	0.056	0.039	0.037	0	0.012	0.049	0.616	1	0.62	0.08	0.055
0.042	0.048	0.035	0.04	0.026	0.026	0.014	1.29	0.01	0.021	1.39	0	0.46	0.048	0.063
0.04	0.072	0.037	0.021	0.028	0.037	0.046	1.73	0.013	0.045	0.36	0	0.55	0.05	0.055
0.212	0.014	0.045	0.247	0.626	0.025	0.167	0.315	0.456	0.083	0.934	2	0.484	0.077	0.205
0.043	0.024	0.034	0.036	0.044	0.026	0.036	0.28	0.012	0.051	0.785	0	0.488	0.048	0.055
1.09	0.016	0.038	0.039	0.315	0.032	0.861	0.271	0.072	0.054	0.299	2	0.614	0.067	0.07
0	0.029	0.032	0	0.03	0.036	0.018	0	0.012	0	1.33	1	0.504	0.048	0.055
0.063	0.029	0.043	0.233	0.144	0.034	0.11	0.052	0.02	0.025	0.365	0	0.566	0.048	0.055
0.123	0.013	0.042	0.509	0.28	0.044	0.112	0.134	0.024	0.052	0.52	0	0.566	0.054	0.092
