H3K9ac	H3K9me3	H3K27me3	H3K4me3	H3K36me3	H3K27ac	H3K4me1	RNA_seq	DNase	GRO_seq
0.081	0.042	0.058	0.063	0.088	0.789	0.112	0.381	0.039	0.0253
0.139	0.037	0.048	0	0.073	0.063	0.059	0.013	0.035	0
0.346	0.059	0.056	0.038	0.071	0	0.088	0.015	0.033	0
0.022	0.05	0.056	0.038	0.071	0	0.031	0.013	0.033	0
0.022	0.039	0.048	0.038	0.071	0.261	0.042	0.017	0.034	0
0.022	0.03	0.052	0.079	0.084	0.072	0.03	0.002	0.032	0
0.092	0.03	0.056	0.038	0.088	0	0.042	0.002	0	0
0.044	0.04	0.05	0.038	0.093	0.244	0.054	0	0.034	0
0.022	0.039	0.048	0.062	0.089	0	0.018	0	0.038	0
0.022	0.046	0.061	0.038	0.071	0.228	0.018	0	0.032	0
0.191	0.047	0.048	0.049	0.084	0.763	0.044	0.011	0.032	0
0.134	0.05	0.048	0.122	0.117	0.41	0.174	0.025	0.088	0.132
0.295	0.04	0.058	0.069	0.119	0.241	0.026	0.048	0.043	0.0168
0	0.035	0.048	0.063	0.086	0.063	0.028	0.006	0.032	0
0.19	0.036	0.095	0.079	0.549	0.134	0.083	0.006	0.048	0.012
0.044	0.03	0.048	0.038	0.124	0.093	0.111	1.26	0.042	0.0592
0.033	0.03	0.063	0.038	0.141	0.111	0.058	0.006	0.035	0
0.047	0.03	0.065	0.08	0.083	0.263	0.139	0.019	0.035	0
0.022	0.037	0.065	0.062	0.101	0.063	0.094	0.034	0.042	0.0179
0.28	0.069	0.103	0.094	0.179	0.17	0.145	0.188	0.052	0.0239
0.186	0.03	0.05	0.218	0.077	1.51	0.092	0.517	0.27	0.388
0.105	0.034	0.068	0.044	0.157	0.098	0.051	0.481	0.032	0.005
0.118	0.044	0.048	0.064	0.205	0.129	0.098	0.931	0.039	0.0308
0.139	0.036	0.064	0.044	0.085	0.477	0.116	0.236	0.035	0.0309
0.199	0.03	0.059	0.165	0.08	0.141	0.126	0.034	0.062	0
0.098	0.042	0.048	0.038	0.083	0	0.042	0.029	0.033	0
0.078	0.038	0.058	0.038	0.095	0	0.044	0.027	0.032	0.0115
0.132	0	0.06	0.12	0.08	0.168	0.034	0.006	0.032	0
0.035	0.035	0.051	0.038	0.071	0.093	0.039	0.005	0.032	0
0.474	0.046	0.066	0.258	0.479	0.072	0.139	0.005	0.262	0
0.549	0.032	0.051	0.038	0.071	0	0.018	0.024	0.036	0
0.022	0.036	0.051	0.055	0	0	0.054	0.013	0.035	0
0.204	0.035	0.054	0.12	0.078	0.063	0.033	0.009	0.032	0
0.056	0.057	0.048	0.038	0.08	0.08	0.044	0.011	0.038	0
0.079	0.038	0.058	0.038	0.076	0	0.057	0.013	0.04	0
0.205	0.032	0.076	0.107	0.071	0.072	0.062	0.028	0.051	0
0.081	0.03	0.048	0.086	0.071	0.262	0.073	0.034	0.057	0
0.157	0.039	0.052	0.062	0.09	0.43	0.052	0.022	0.035	0
0	0.041	0.057	0.052	0.071	0	0.018	0.02	0.032	0
0.282	0.03	0.048	0.038	0.071	0	0.05	0.013	0.032	0
0.022	0.038	0.048	0.045	0	0.063	0.018	0.013	0.032	0
0.022	0.045	0.057	0.038	0.071	0	0.028	0.006	0.043	0
0	0.03	0.054	0.038	0.071	0.089	0.065	0	0.032	0
0	0.056	0.051	0.038	0	0.063	0	0	0.032	0
0	0.035	0.048	0.038	0	0	0	0.015	0.032	0
0.182	0.03	0.057	0.091	0.079	0.063	0.15	0.015	0.088	0
0.022	0.04	0.074	0.038	0.075	0	0.066	0.204	0.033	0.0291
0.061	0.03	0.048	0.038	0.08	0.084	0.06	0.027	0.032	0
0	0.03	0.048	0.038	0.071	0	0.018	0.019	0.036	0
0.022	0.03	0.075	0.038	0.071	0.098	0.064	0.01	0.032	0
0	0.03	0.1	0.08	0	0	0.082	0.004	0.032	0
0.022	0.056	0.048	0.038	0.072	0	0.068	0.008	0.032	0.0173
0	0.03	0.073	0.038	0.071	0	0.035	0.007	0.041	0
0	0.03	0.048	0.038	0.149	0.063	0.059	0.088	0	0.0152
0.022	0.035	0.054	0.052	0.075	0	0.018	0.129	0.032	0
0	0.047	0.055	0.084	0	0	0.059	0.12	0.032	0
0.142	0.03	0.073	0.049	0.076	0	0.055	0.013	0.032	0.0155
0.052	0.03	0.048	0.038	0.114	0.063	0.055	0.011	0.032	0
0.093	0.045	0.05	0.038	0.091	0.072	0.13	0.017	0.044	0
0.043	0.048	0.057	0.038	0.112	0.063	0.032	0.009	0.036	0.0085
0.033	0.042	0.051	0.038	0.115	0	0.055	0.004	0.042	0
0.116	0	0.048	0.06	0.133	0.128	0.061	0.003	0.042	0
0.022	0.051	0.048	0.047	0.088	0.063	0.065	0	0	0
0.022	0.036	0.061	0.038	0	0	0.05	0.013	0.052	0
0	0.038	0.048	0.038	0.088	0.401	0.072	0.009	0.036	0
0.117	0.035	0.05	0.12	0.182	0.119	0.119	0.029	0.043	0.0522
0.086	0.03	0.059	0.045	0.093	0	0.112	0.016	0.034	0.0565
0	0	0	0	0	0	0	0.006	0	0
0.095	0.03	0.048	0	0.104	0.084	0.075	0.015	0.046	0
0.416	0.038	0.088	0.219	0.1	0.119	0.1	0.005	0.078	0.0109
0	0.044	0.048	0.08	0	0	0.018	0	0.034	0
0.314	0.035	0.058	0.038	0.074	0.132	0.117	0.002	0.033	0
0.029	0.045	0.06	0.079	0.145	0.332	0.044	0.013	0.032	0
0.224	0.039	0.048	0.038	0.089	1.17	0.064	0.013	0.049	0
0.298	0.041	0.05	0.038	0.112	0.063	0.046	0.004	0.034	0
0.022	0.032	0.068	0.092	0.079	0.08	0.075	0.004	0.036	0
0	0.03	0.068	0.062	0.071	0	0	0.007	0.032	0
0.022	0.062	0.06	0.038	0.085	0.074	0.049	0.002	0.032	0
0.022	0.034	0.074	0.077	0.096	0.098	0.04	0.002	0.037	0
0.022	0.039	0.076	0.038	0.071	0.115	0.018	0.002	0.032	0
0.089	0.043	0	0.059	0.072	0	0.066	0.002	0.042	0
0	0.044	0.058	0.038	0.071	0.076	0.018	0.011	0.034	0
0	0.039	0.084	0.07	0	0	0.03	0.105	0.044	0.0132
0.022	0.038	0	0.102	0.071	0.615	0.115	0.009	0.202	0.124
0	0.034	0.048	0.058	0.071	0	0.018	0.021	0.032	0
0.1	0.034	0.05	0.038	0.082	0	0.038	0.004	0.037	0
0.123	0.03	0.056	0.066	0.316	0.063	0.018	0.006	0.043	0
0.133	0.03	0.059	0.093	0.091	0.063	0.088	0.009	0.033	0
0.084	0.033	0.048	0	0.103	0.19	0.038	0.005	0.035	0.0121
0.022	0.042	0.055	0.066	0.071	0	0.03	0	0.032	0
0.022	0.036	0.052	0.038	0	0	0.018	0	0.037	0
0.022	0.053	0.048	0.038	0.088	0.063	0.033	0	0.032	0
0.022	0.03	0.06	0.075	0.096	0.253	0.018	0.029	0.032	0
0.022	0.04	0.048	0.092	0.074	0	0.045	0.009	0.032	0
0.022	0.041	0.053	0.038	0.163	0.08	0.018	0.007	0.032	0.0213
0.022	0.074	0.056	0	0.12	0	0.06	0.004	0.044	0.0158
0.428	0.037	0	0.066	0.071	0	0	0.006	0.038	0
0.188	0.049	0.05	0.08	0	0	0.018	0.011	0.032	0
0.022	0.04	0.048	0.046	0.071	0.063	0.018	0.009	0.032	0
0	0.039	0.06	0.08	0.071	0	0.056	0.009	0.036	0
0.022	0.039	0.054	0.038	0.076	0	0.038	0.011	0.04	0
0.022	0.036	0.053	0.066	0.071	0	0.048	0.061	0.032	0.02
0.022	0.039	0.056	0.052	0.079	0.063	0.083	0.002	0.036	0
0	0	0.048	0.038	0.071	0	0.018	0	0.032	0
0	0.03	0.048	0.038	0	0.063	0	0.036	0.032	0
0	0.03	0.054	0.066	0	0.306	0	0.031	0.043	0
0	0.047	0.053	0.066	0	0	0.018	0	0.032	0
0	0.03	0.048	0.038	0	0	0	0	0.032	0
0.204	0.03	0.048	0.045	0.119	0	0.018	0	0.032	0
0.152	0.032	0.058	0.038	0.081	0	0.072	0.011	0.034	0.0275
0.033	0.034	0.048	0.052	0.071	0.092	0.05	0.029	0.032	0
0.067	0.034	0.048	0.061	0.071	0.233	0.114	0.028	0.103	0.0211
0.029	0.035	0.092	0.059	0.078	0.096	0.089	0.031	0.044	0.0392
0.394	0.033	0.112	0.125	0.099	0.063	0.164	0.025	0.075	0.0035
0.022	0.036	0.073	0.064	0.077	0.554	0.028	0.022	0.039	0.0157
0.887	0.071	0.079	1.08	0.517	0.103	0.078	0.227	0.261	0.0633
0.099	0.033	0.048	0.038	0.074	0.063	0.083	0.056	0.032	0
0.357	0.03	0.062	0.142	0.098	0.172	0.222	0.048	0.061	0.0152
0.109	0.03	0.065	0.072	0.071	0.084	0.061	0.029	0.032	0
0.022	0.036	0.058	0.038	0.099	0.098	0.07	0.023	0.032	0.0125
0.022	0.03	0.056	0.038	0.076	0	0.072	0.018	0.037	0
0.199	0.036	0.055	0.074	0.242	0	0.052	0.003	0.039	0.0125
0.022	0.042	0	0.038	0.071	0.065	0.054	0.04	0.032	0
0.164	0.043	0.06	0	0.071	0.063	0.03	0.004	0.033	0
0.068	0.047	0.048	0.066	0.081	0.08	0.036	0.002	0.032	0
0.13	0.03	0.048	0.038	0.099	0	0.062	0.062	0.032	0.0259
0.133	0.036	0.048	0.038	0.071	0.084	0.024	0.024	0.033	0
0	0.03	0.063	0.038	0	0	0	0.004	0.032	0
0.582	0.041	0.063	0.246	0.074	0.183	0.123	0.225	0.288	0.015
0.022	0.03	0.067	0	0	0.076	0.018	0.011	0.037	0
0	0.041	0.071	0.056	0.077	0.076	0.073	0.017	0	0
0.022	0.038	0.051	0.044	0.071	0	0.041	0.019	0.039	0.007
0.044	0.03	0.05	0.038	0.146	0	0.063	0.011	0.043	0
0.181	0.03	0.074	0.069	0.074	0.346	0.143	0.006	0.048	0.0558
0.123	0.047	0.068	0.038	0.079	0.71	0.039	0.019	0.032	0.0124
0.134	0.041	0.067	0.05	0.224	0.15	0.08	0.016	0.032	0
0	0.03	0.068	0	0	0	0	0.004	0.032	0
0.022	0.054	0.066	0.038	0.071	0.063	0.068	0.002	0.051	0
0	0.033	0.048	0.055	0	0.063	0	0.004	0.032	0
0.022	0.044	0.048	0.038	0.071	0	0.072	0.021	0.035	0
0	0.047	0.052	0.038	0	0.091	0.018	0.017	0.041	0
0.156	0.05	0.048	0.038	0	0	0.042	0.015	0.032	0
0.022	0.03	0.055	0.071	0	0	0.063	0	0.035	0
0.022	0.051	0.054	0.038	0.15	0.088	0.018	0	0.035	0
0.076	0.047	0.048	0.038	0.108	0	0.046	0.015	0.032	0
0.022	0.03	0.053	0.038	0.071	0	0.053	0.323	0.032	0.0381
0.136	0.04	0.063	0.052	0.107	0	0.074	0.183	0.036	0.0154
0.135	0.034	0.048	0.038	0.094	0	0.066	0.017	0.038	0
0.1	0.03	0.068	0.054	0.075	0	0.08	0.018	0.035	0
0.587	0.032	0	0.471	0.331	0.361	0.122	0.18	0.167	0.0266
0	0.032	0.063	0.038	0.09	0.08	0.032	0.009	0.032	0
0.166	0.036	0.061	0.038	0.087	0.173	0.064	0.004	0.032	0
0.178	0.032	0.048	0.051	0.088	0	0.137	0.011	0.051	0
0.033	0.056	0.051	0.093	0.19	0.214	0.113	0.009	0.039	0
0.022	0.042	0.048	0.059	0.126	0	0.018	0.226	0.032	0.0502
0.07	0.045	0.056	0.056	0.093	0.131	0.055	0.011	0.045	0
0.06	0.03	0.063	0.054	0.073	0.231	0.102	0.007	0.033	0.0521
0.111	0.037	0.048	0.038	0.114	0.063	0.083	0.045	0.033	0.0259
0.214	0	0.057	0.038	0.096	0.067	0.075	0.16	0.038	0.0216
0.087	0.034	0.075	0.056	0.251	0.152	0.088	0.148	0.038	0
0.184	0.03	0.062	0.08	0.079	0.063	0.125	0.243	0.036	0.0242
0.303	0.033	0.064	0.116	0.13	0.171	0.167	0.021	0.041	0
0.98	0.03	0.065	0.472	0.183	0.497	0.32	0.056	0.268	0.0598
0.022	0.036	0.048	0.038	0.075	0.098	0.069	0.015	0.032	0.0205
0.699	0.03	0.07	0.066	0.075	0.112	0.12	0.137	0.04	0
0.162	0.034	0.069	0.038	0.09	0.177	0.065	0.198	0.032	0.0152
0.322	0.036	0.068	0.049	0.108	0.063	0.042	0.013	0.032	0
0.044	0.036	0.048	0.038	0.071	0.098	0.052	0.278	0.032	0.0294
0.022	0.042	0.048	0.059	0.071	0	0.018	0.013	0.038	0.0136
0.022	0.03	0	0.049	0.071	0	0	0.04	0.033	0
0.022	0.03	0.048	0.059	0	0	0	0.013	0.037	0
0.257	0.051	0.06	0.238	0.761	0.107	0.163	0.008	0.216	0.188
0.078	0.036	0.048	0.061	0.077	0.063	0.173	0.017	0.048	0
0.022	0.03	0.074	0.055	0.153	0.114	0.039	0.223	0.032	0.0154
0.191	0.032	0.048	0.068	0.103	0.124	0.134	0.018	0.071	0
0.022	0.03	0.055	0	0.071	0	0.018	0.002	0.036	0
0.022	0.035	0.048	0.038	0.071	0.1	0.018	0.011	0.033	0
0.136	0.046	0.048	0	0.077	0.112	0.056	0.268	0.032	0.0749
0.225	0.05	0.048	0.047	0.095	0.404	0.071	0.085	0.036	0.0496
0.218	0.037	0.056	0.062	0.073	0.143	0.103	0.004	0.053	0.016
0.089	0.039	0.06	0.102	0.075	0.197	0.168	0.004	0.065	0.0344
0.29	0.032	0.052	0.069	0.091	0.19	0.057	0.015	0.035	0
0.337	0.032	0.048	0.063	0.156	0.08	0.069	0.011	0.105	0
0.109	0.051	0.053	0.054	0.079	0	0.055	0	0.036	0
0.532	0.034	0.048	0	0.071	0.063	0.018	0.003	0.04	0
0.072	0.043	0.048	0.038	0.085	0	0.05	0	0.032	0
0.064	0.035	0.058	0.049	0.078	0	0.077	0.011	0.04	0
0.085	0.03	0.066	0.063	0.08	0	0.028	0.037	0.032	0
0.17	0.03	0.054	0.08	0.086	0.08	0.058	0.015	0.035	0
0.371	0.049	0.095	0.114	0.071	14.9	0.169	0.086	0.043	0.0241
0.022	0.036	0.048	0.059	0.071	0.08	0.056	0.021	0.032	0
0.022	0.047	0.058	0.05	0	0	0.054	0	0.039	0
0.03	0.039	0.048	0.038	0	0	0.05	0	0.037	0
0.134	0.03	0.048	0.038	0.077	0	0.025	0	0.032	0
0	0.042	0.048	0.066	0.071	0.063	0.018	0.003	0.032	0
0	0.03	0.065	0	0.137	0.076	0.042	0.002	0.036	0.0045
0.022	0.038	0.048	0	0.071	0	0.069	0.003	0.032	0
0.022	0.03	0.048	0.038	0.09	0.085	0.056	0.003	0.034	0.0168
0	0.034	0.048	0.056	0.071	0	0.068	0	0.032	0
0	0.043	0.07	0.038	0	0.115	0.018	0.06	0.032	0
0.037	0.037	0	0.08	0.071	0	0.034	0.011	0.036	0
0	0.073	0.048	0	0.091	0.225	0.05	0.004	0.033	0
0.022	0.03	0.065	0.047	0.161	2	0.049	0.1	0.037	0
0.022	0.034	0.061	0.047	0.08	0.089	0.044	0.096	0.036	0
0	0.056	0.048	0.074	0.072	0.063	0.046	0.042	0.037	0
0.17	0.03	0.048	0.056	0.087	0	0.062	0.036	0.032	0.0155
0.319	0.042	0.068	0.038	0	0.067	0.048	0.004	0.035	0
0.098	0.053	0.054	0.049	0.077	0	0.064	0.002	0.032	0
0	0.033	0	0.055	0.092	0	0.018	0.431	0.034	0.0508
0.326	0.056	0.062	0.038	0.096	0.13	0.018	0.009	0.034	0
0.204	0.033	0.05	0.12	0.071	0.076	0.081	0.013	0.035	0
0.028	0.03	0.056	0.081	0.074	0	0.134	0.025	0.064	0
0.266	0.042	0.051	0.038	0.074	0	0.056	0	0.032	0
0.022	0.034	0.048	0.038	0.074	0	0.026	0.006	0.032	0
0.122	0.032	0.051	0.038	0.075	0.163	0.116	0.009	0.052	0
0.022	0.035	0.068	0.049	0.086	0	0.077	0.009	0.038	0
0	0.03	0.048	0.054	0.079	0.11	0.049	0.004	0.037	0
0.022	0.03	0.076	0.038	0.08	0	0.05	0.005	0.036	0.0126
0.033	0.063	0.058	0.066	0.077	0	0.018	0	0.046	0
0.152	0.036	0.057	0.066	0.084	0.08	0.047	0	0.072	0
0.204	0.043	0.061	0.038	0.071	0.098	0.08	0.006	0.032	0
0.416	0.055	0.048	0.072	0.071	0.128	0.056	0.006	0.032	0
0.129	0.03	0.068	0.052	0.091	0.063	0.072	0.335	0.032	0.0402
0.022	0.034	0.048	0.038	0.072	0.194	0.018	0.034	0.032	0.0375
0.046	0.03	0.048	0.055	0.073	0.073	0.075	0.019	0.044	0
0.1	0.037	0.055	0.038	0.076	0.086	0.135	0.029	0.055	0.0416
0	0.03	0.048	0.038	0	0	0	0.013	0.032	0
0	0.038	0.058	0.038	0.071	0	0.041	0.005	0.032	0
0	0.043	0.072	0.038	0.078	0.063	0.085	0	0.034	0
0.067	0.034	0.048	0.038	0.071	0	0.042	0	0.036	0
0.076	0.047	0.048	0.062	0.071	0	0.095	0.013	0.049	0.0466
0.117	0.035	0.048	0.038	0.104	0.072	0.084	0.025	0.121	0
0.222	0.047	0.057	0.038	0.071	0.089	0.027	0.002	0.037	0
0.487	0.03	0.059	0.049	0.073	0.08	0.102	0.006	0.045	0
0.097	0.035	0.052	0.045	0.083	0	0.058	0.009	0.043	0
0.073	0.044	0.056	0.052	0.074	0.246	0.091	0.102	0.039	0
0.076	0.054	0.06	0.059	0.074	0.08	0.093	0.096	0.113	0.0307
1.51	0.032	0.052	0.675	0.791	0.195	0.208	0.4	0.102	0.179
0.232	0.036	0.056	0.038	0.079	0.16	0.076	0.124	0.044	0.0156
0.184	0.043	0.057	0.243	0.088	0.214	0.073	0.208	0.71	0.0765
0.033	0.034	0.075	0.038	0.134	0.116	0.063	0.024	0.032	0
0.078	0.034	0.062	0.038	0.074	0.063	0.061	0.025	0.032	0
0.097	0.048	0.091	0.15	0.177	0.127	0.118	0.017	0.069	0
0	0.034	0.048	0.052	0	0.063	0	0.006	0.032	0
0.154	0.038	0.048	0.038	0.071	0	0.018	0	0.034	0
0.164	0.044	0.048	0.038	0.071	0	0.064	0.033	0.034	0.015
0.064	0.04	0.057	0.038	0.071	0	0.018	0.002	0.032	0
0.022	0.038	0.048	0.038	0	0	0.057	0.002	0.032	0
0.022	0	0.054	0.068	0.071	0	0.067	0	0.032	0.0158
0.022	0.046	0.048	0.044	0.093	0.093	0.077	0.23	0.036	0.0161
0.144	0.036	0.059	0.038	0.109	0.08	0.053	0.347	0.032	0.0246
0	0.036	0.054	0.038	0.086	0.181	0.033	0.102	0.032	0.0722
0.193	0.048	0.072	0.049	0.079	0.076	0.043	0.009	0.032	0.0208
1.44	0.03	0.048	0.038	0	0.15	0.074	0.006	0.032	0
0.105	0.03	0.079	0.038	0.101	0	0.046	0.002	0.041	0
0.078	0.03	0.048	0.038	0.097	0.063	0.06	0.004	0.033	0.0085
0.022	0.03	0.06	0.038	0.071	0	0.059	0	0.032	0
0.073	0.035	0.068	0.038	0.08	0.077	0.042	0.002	0.032	0
0.074	0.03	0.048	0.047	0.087	0.649	0.057	0.149	0.034	0.0157
0.246	0.03	0.086	0.038	0.13	0.063	0.1	0.06	0.032	0.0231
0.037	0.042	0.079	0.047	0.079	0.106	0.039	0.052	0.035	0
0.123	0.042	0.063	0.063	0.071	0.081	0.091	0.006	0.036	0.0382
0.258	0.055	0.048	0.08	0.113	0.289	0.056	0.231	0.035	0.0463
0.022	0.044	0.051	0.038	0.071	0	0.018	0.006	0.032	0
0	0.032	0.048	0.038	0.071	0	0.038	0.036	0.032	0.022
0.188	0.033	0.079	0.038	0.128	0	0.08	0.017	0.037	0.012
0.022	0.034	0.086	0	0.176	0.738	0.053	0.006	0.033	0
0.111	0.034	0.048	0	0.088	0.122	0.018	0.453	0.038	0.0292
0	0.03	0.048	0.038	0.112	0.09	0.03	0.208	0.037	0.0164
0.022	0.037	0.073	0.038	0.071	0.072	0.018	0.127	0.032	0.0317
0.049	0.042	0.048	0.059	0.208	0	0.052	0.109	0.038	0.0321
0.022	0.042	0.05	0.047	0.09	0	0.038	0.004	0.037	0
0.056	0.048	0.063	0.049	0	0.072	0.079	0.006	0.152	0
0.136	0.045	0.05	0.038	0.073	0.131	0.037	0.002	0.032	0
0.133	0.032	0.055	0.038	0.124	0.08	0.041	0.002	0.034	0
0.105	0.045	0.051	0.076	0.078	0	0.033	0.019	0.032	0
0.401	0.03	0.058	0.038	0	0	0.03	0.019	0.038	0
0.022	0.041	0.087	0.038	0	0	0.037	0.017	0.032	0
0.507	0.032	0.062	0.047	0.11	0.114	0.044	0.009	0.033	0
0.107	0.047	0.058	0.038	0.078	0	0.038	0	0.033	0
0	0.047	0.058	0.038	0	0	0.018	0	0.044	0
0.051	0.035	0.056	0.038	0.108	0	0.042	0.421	0.037	0.0137
0.056	0.03	0.051	0.066	0.1	0.273	0.065	0.002	0.035	0
0.111	0.034	0.05	0.158	0.071	0	0.15	0.004	0.219	0
0.064	0.047	0.058	0.055	0.182	0.344	0.054	0.024	0.032	0
0	0.04	0.048	0.038	0.201	0	0.096	0.011	0.035	0
0.075	0.035	0.054	0	0.12	0	0.035	0.011	0.035	0
0.192	0.042	0.061	0.038	0.071	0	0.018	0	0.033	0
0.105	0.04	0.048	0.038	0.071	0.063	0.056	0.002	0.032	0
0.104	0.036	0.048	0.038	0.103	0.063	0.054	0	0.033	0
0	0.03	0.068	0.038	0.071	0	0.086	0.002	0.032	0
0.157	0.04	0.068	0.038	0.194	0.063	0.018	0.009	0.032	0
0.022	0.03	0.056	0.038	0.08	0	0.053	0.011	0.032	0
0.022	0.038	0.064	0.062	0.071	0.101	0.033	0.031	0	0
0.161	0.035	0.066	0.051	0.193	0.096	0.115	0.009	0.04	0
0.03	0.033	0.048	0.047	0.152	1	0.037	0.018	0.032	0
0.088	0.033	0.058	0.049	0.158	0.153	0.217	0.162	0.048	0.03
0.293	0.03	0.09	0.058	0.117	0.1	0.138	0.09	0.048	0.0486
0.098	0.038	0.048	0.066	0.1	0.086	0.018	0.031	0.035	0.0378
0	0.03	0.055	0.112	0	0	0.018	0.015	0.032	0
0.117	0.041	0.051	0.075	0.082	0.157	0.086	0.229	0.032	0.0533
0.551	0.03	0	0.349	0.131	0.26	0.153	0.198	0.832	0.0593
0.221	0	0.048	0.06	0.183	0.063	0.082	0.753	0.035	0.0236
0.022	0.048	0.064	0.038	0.088	0.102	0.025	0.33	0.032	0.0343
0.098	0.032	0.056	0.038	0.085	0.063	0.072	0.022	0.032	0.0157
0.081	0.035	0.055	0	0.088	0.2	0.055	0.02	0.032	0.0428
0.074	0.035	0.06	0.038	0.075	0	0.033	0.05	0.032	0
0.138	0.036	0.071	0.056	0.136	0.076	0.049	0.024	0.032	0
0.152	0.03	0.067	0.133	0.12	0.168	0.075	0.118	0.062	0.0253
0.194	0.038	0.068	0.08	0.101	0.408	0.065	0.034	0.044	0
0.097	0.03	0.048	0.038	0.087	0.106	0.052	0.019	0.032	0
0.187	0.033	0.084	0.038	0.096	0.198	0.119	0.007	0.046	0.0045
0.022	0	0.068	0.038	0.077	0.165	0.046	0.006	0.034	0
0.21	0.04	0.055	0.038	0.112	0.164	0.16	0.013	0.037	0
0.078	0.042	0.064	0.049	0.097	0.063	0.057	0.043	0.034	0.016
0.116	0.032	0.048	0.057	0.17	0.093	0.092	0.024	0.038	0.0327
0.022	0.042	0.055	0	0.075	0.093	0.045	0.009	0.033	0.014
0.116	0.03	0.065	0.038	0.071	0	0.035	0.027	0.033	0
0.156	0.036	0.048	0.044	0.074	0.115	0.055	0.025	0.033	0.0162
0.131	0.03	0.062	0.101	0.135	0.099	0.16	0.026	0.042	0.0248
0.064	0.032	0.051	0.07	0.094	0.215	0.074	0.03	0.032	0.0233
0.022	0.03	0.052	0.119	0.117	0.063	0.106	0.009	0.132	0
0.053	0.03	0.058	0.038	0.091	0.166	0.041	0.013	0.035	0
0.164	0.053	0.055	0.044	0.256	0.221	0.124	0.063	0.041	0.0671
0.134	0.04	0.05	0.038	0.082	0.066	0.11	0.046	0.039	0.0124
0.188	0.03	0.048	0.038	0.12	0	0.043	0.158	0.032	0.0348
0.118	0.03	0.058	0.044	0.128	0.063	0.061	0.106	0.032	0.0223
0	0.03	0.06	0.038	0.071	0.098	0.042	0.073	0.032	0.0524
0.088	0.035	0.048	0	0.071	0.076	0.056	0.123	0.032	0
0	0.04	0.048	0.047	0	0.063	0.018	0.004	0.043	0
0.022	0.04	0.05	0.038	0	0.063	0.018	0.044	0.032	0
0	0.037	0.058	0.038	0	0.128	0.091	0.013	0.032	0
0	0.03	0.052	0.038	0	0.072	0.05	0.002	0	0
0	0.03	0.048	0.038	0	0	0.018	0.004	0	0
0.224	0.036	0.058	0.067	0.071	0.24	0.062	0.004	0.039	0
0.092	0.038	0.051	0.093	0.071	0.074	0.067	0.004	0.032	0
0.089	0.03	0.051	0.049	0.087	0.28	0.044	0	0.038	0
0.048	0.03	0.066	0.048	0.093	0.16	0.089	0	0.039	0
0.022	0.03	0.068	0.056	0.071	0	0.034	0.002	0.037	0
0	0.036	0.051	0.049	0	0	0.018	0.002	0.032	0
0	0.053	0.048	0.059	0.084	0	0.018	0	0.032	0
0.122	0.03	0.063	0.038	0.092	0.089	0.043	0.002	0.032	0
0.123	0.052	0.079	0.059	0.075	0.541	0.047	0.004	0.033	0
0	0.032	0.074	0.044	0.075	0.187	0.03	0.002	0.038	0
0.089	0.03	0.06	0.038	0.071	0	0.018	0.002	0.034	0
0.333	0.047	0.048	0.038	0.071	0.063	0.044	0	0.032	0
0.027	0.051	0.048	0.038	0.156	0.063	0.038	0	0.032	0
0.124	0.043	0.048	0.038	0.084	0.063	0.126	0.009	0.04	0
0.022	0.03	0.055	0.044	0.076	0.173	0.059	0.046	0.037	0.0376
0.123	0.03	0.088	0.072	0.095	0.078	0.144	0.034	0.05	0.0567
0.022	0.051	0.048	0.038	0.071	0.128	0.018	0.015	0.044	0
0.164	0.03	0.064	0.071	0.135	0.116	0.018	0	0.032	0
0.226	0.034	0.048	0.038	0.091	0.086	0.078	0	0.033	0
0.043	0.048	0.056	0.038	0.081	0.317	0.018	0.002	0.044	0
0.092	0.036	0.048	0.058	0.118	0.1	0.082	0.167	0.039	0.0167
0.157	0.03	0.074	0.046	0.071	0	0.063	0.018	0.036	0.022
0.067	0.047	0.07	0.063	0.144	0	0.066	0.009	0.036	0.0232
0.06	0.065	0.048	0.104	0.11	0	0.059	0.998	0.032	0.0285
0.748	0.03	0.079	0.046	0.106	0.332	0.103	0.196	0.032	0.019
0.414	0.04	0.086	0.061	0.155	0.075	0.13	0.154	0.098	0.023
0.123	0.035	0.052	0.038	0.091	0.14	0.05	0.031	0.032	0
0.156	0.03	0.075	0.038	0.211	0.076	0.085	0.381	0.037	0.0376
0.16	0.04	0.048	0.072	0.094	0.119	0.093	0.045	0.042	0.076
0.152	0.04	0.063	0.044	0.071	0.198	0.038	0.027	0.037	0
0.022	0.047	0.056	0.056	0.096	0.097	0.06	0.004	0.036	0
0.703	0.03	0.059	0.071	1.96	0	0.018	0.005	0.033	0.024
0.116	0.032	0.048	0.038	0.126	0	0.056	0.004	0.032	0
0.081	0.03	0.048	0.038	0.071	0.904	0.039	0.007	0.038	0
0.954	0.043	0.071	0.486	0.087	0.073	0.117	0.212	0.112	0.101
0.022	0.036	0.048	0.038	0.077	0	0.045	1.03	0.032	0
0.022	0.033	0.054	0.038	0.096	0	0.018	0.009	0.032	0
0.467	0.032	0.05	0.044	0.076	0.132	0.106	0.009	0.044	0
0.022	0.033	0.063	0	0.071	0	0.018	0.009	0.038	0
0.022	0.039	0.048	0.038	0.17	0.102	0.018	0.003	0.033	0
0.669	0.032	0.065	0.242	0.456	0.063	0.178	0.006	0.114	0
