H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.031	0.076	0	0.059	0.052	0.016	0.014	0.441	0.005	0.056	1.78	0	0.432	0.033	0.06
0.038	0.096	0.048	0.054	0.051	0.022	0.01	0.467	0.011	0.092	1.23	0	0.392	0.033	0.06
0.044	0.068	0.041	0.072	0.13	0.026	0.048	0.832	0.046	0.081	0.836	0	0.342	0.065	0.06
0.033	0.086	0.033	0.044	0.036	0.025	0.054	0.112	0.018	0.155	1.02	0	0.502	0.033	0.06
0.035	0.098	0.033	0.064	0.033	0.016	0.044	0.092	0.014	0.212	3.15	0	0.526	0.033	0.06
0.031	0.054	0.046	0.059	0.017	0.016	0.038	0.473	0.008	0.056	2.96	0	0.428	0.033	0.06
0.031	0.154	0.035	0.174	0.044	0.019	0.077	1.33	0.012	0.135	2.05	0	0.646	0.033	0.06
0.046	0.078	0.041	0.461	0.133	0.027	0.196	0.129	0.107	0.102	2.11	2	0.648	0.049	0.06
0.795	0.046	0.039	0.125	0.154	0.014	0.386	0.488	0.55	0.062	0.486	3	0.78	0.06	0.06
0.046	0.087	0.036	0.054	0.065	0.021	0.045	5.77	0.019	0.305	5.07	0	0.424	0.058	0.06
0.033	0.176	0.043	0.055	0.059	0.03	0.099	0.55	0.04	0.401	1.76	0	0.574	0.038	0.06
0.033	0.078	0.032	0.044	0.019	0.021	0.005	0.185	0.008	0.131	0.947	0	0.348	0.039	0.067
0.072	0.063	0.032	0.236	0.014	0.018	0.074	0.203	0.014	0.061	0.284	0	0.618	0.055	0.06
0.033	0.145	0.032	0.076	0.019	0.014	0.047	0.451	0.019	0.087	2.1	0	0.61	0.038	0.06
0	0.046	0.032	0.073	0.017	0.027	0.029	0.076	0.007	0.115	2.37	0	0.494	0.06	0.07
0.04	0.137	0.036	0	0.03	0.021	0.041	14.3	0.009	0.238	1.11	0	0.454	0.036	0.06
0.031	0.092	0.037	0.071	0.043	0.022	0.027	0.837	0.012	0.09	0.294	0	0.364	0.054	0.06
0.212	0.046	0.034	0.094	0.154	0.022	0.308	0.103	0.027	0.144	0.313	1	0.468	0.04	0.076
0.032	0.064	0.048	0.052	0.346	0.031	0.145	0	0.042	0.05	0.725	0	0.526	0.033	0.145
0.141	0.046	0.06	0.131	0.105	0.025	0.128	0.043	0.144	1.09	1.31	0	0.584	0.056	0.144
0.891	0.06	0.033	0	0.488	0.02	0.593	0.045	0.116	5.52	0.708	0	0.476	0.131	0.095
0.405	0.046	0.037	0.089	0.247	0.018	0.436	0.042	0.351	5.61	1.58	0	0.546	0.16	0.081
0.878	0.053	0.032	0.055	0.285	0.02	0.533	0.129	0.125	11.9	2.59	0	0.518	0.09	0.073
1.02	0.046	0.04	0.142	0.808	0.02	0.944	1.5	0.466	2.77	0.547	2	0.65	0.112	0.067
0.154	0.057	0.037	0.09	0.011	0.074	0.039	0	0.032	0.084	1.69	0	0.578	0.044	0.06
0.058	0.076	0.034	0.044	0.063	0.026	0.047	1.06	0.014	0.072	1.54	0	0.386	0.036	0.067
0.064	0.046	0.042	0.112	0.098	0.026	0.104	1.71	0.02	0.074	3.4	0	0.428	0.046	0.068
0.4	0.073	0.038	0.08	0.136	0.017	0.252	0.426	0.013	0.396	2.64	0	0.462	0.042	0.06
0.04	0.132	0.037	0.044	0.021	0.023	0.085	0.316	0.017	0.133	0.221	0	0.546	0.036	0.06
0.048	0.072	0.037	0.144	0.03	0.018	0.064	0.233	0.028	0.072	1.23	0	0.58	0.038	0.06
0.039	0.073	0.032	0.086	0.149	0.032	0.129	0.11	0.13	0.077	0.56	0	0.466	0.052	0.06
1.06	0.063	0.046	0.072	1.29	0.029	0.904	0.228	0.342	0.601	0.375	0	0.56	0.112	0.082
0.031	0.155	0.042	0.044	0.046	0.048	0.038	0.825	0.017	0.161	1.33	0	0.416	0.056	0.06
0.034	0.046	0.064	0.044	0.051	0.028	0.026	0.016	0.012	0.144	1.04	0	0.44	0.046	0.121
0.636	0.046	0.042	0.217	0.188	0.036	0.262	0.016	0.759	0.229	0.546	5	0.634	0.125	0.125
0.031	0.113	0.037	0.094	0.021	0.028	0.021	0.602	0.014	0.052	1.93	0	0.474	0.033	0.067
0.031	0.046	0.033	0.044	0.015	0.021	0.024	0.016	0.01	0.05	1.35	0	0.42	0.033	0.06
0.031	0.055	0.04	0.044	0.015	0.023	0.034	0.294	0.009	0.05	2.1	0	0.468	0.033	0.103
0.082	0.05	0.046	0.116	0.554	0.015	0.243	0.954	0.059	0.105	1.18	0	0.446	0.062	0.06
0.044	0.106	0.058	0.099	0.06	0.038	0.082	0.946	0.016	0.116	1.28	0	0.44	0.059	0.06
0.042	0	0.033	0	0.024	0.022	0.017	0.314	0.012	0.076	3.11	0	0.498	0.033	0.247
0.033	0.096	0.047	0.044	0.023	0.026	0.033	2.52	0.015	0.134	0.554	0	0.434	0.063	0.145
0.057	0.066	0.033	0.064	0.018	0.023	0.043	1.95	0.016	0.183	2.77	0	0.408	0.056	0.06
0.979	0.046	0.032	0.158	0.429	0.02	0.594	1.96	0.302	0.109	5.56	7	0.77	0.057	0
0.051	0.113	0.059	0.044	0.03	0.024	0.019	0.747	0.013	0.052	0.751	0	0.43	0.05	0.06
0.031	0.126	0.049	0.073	0.033	0.02	0.034	0.687	0.011	0.069	0.391	0	0.442	0.047	0.06
0.038	0.095	0.044	0.044	0.036	0.03	0.034	0.044	0.007	0.249	0.976	0	0.43	0.039	0.06
0.031	0.097	0.038	0.044	0.046	0.025	0.028	0.817	0.012	0.085	1.54	0	0.386	0.046	0.06
1.18	0.06	0.032	0.101	0.957	0.025	1.08	0.119	0.292	0.314	0.324	1	0.624	0.462	0.086
0.031	0.068	0.034	0.086	0.078	0.022	0.046	0.278	0.022	0.052	1.11	0	0.416	0.062	0.097
0.031	0.082	0.038	0.044	0.008	0.021	0.029	0.042	0.013	0.094	1.73	0	0.486	0	0
0.031	0.12	0.034	0.129	0.041	0.019	0.076	0.411	0.027	0.066	0.558	0	0.584	0.041	0.06
1.13	0.046	0.037	0.275	1.35	0.017	0.815	0.154	0.53	0.155	2.79	4	0.678	0.111	0.089
0.052	0.087	0.061	0.106	0.298	0.021	0.019	0.736	0.041	0.078	1.08	0	0.34	0.045	0.06
0.969	0.052	0.036	0.126	1.02	0.036	0.684	0.07	0.676	0.33	0.558	1	0.682	0.12	0.133
0.034	0.08	0.066	0.091	0.033	0.041	0.025	0.146	0.01	0.05	0.925	0	0.426	0.045	0.06
0.094	0.082	0.037	0.078	0.331	0.026	0.079	0.918	0.028	0.074	1.06	0	0.4	0.062	0.163
0.059	0.101	0.047	0.066	0.034	0.024	0.046	0.558	0.03	0.121	0.923	0	0.51	0.071	0.082
0.275	0.056	0.035	0.133	0.252	0.035	0.087	0.935	0.02	0.071	0.772	0	0.404	0.058	0.1
0.031	0.121	0.039	0.056	0.061	0.014	0.052	0.831	0.009	0.066	0.884	0	0.508	0.051	0.06
0.059	0.068	0.039	0.064	0.033	0.029	0.026	0.709	0.012	0.05	0.943	0	0.408	0.039	0.158
0.038	0.06	0.059	0.064	0.03	0.033	0.049	0.042	0.024	0.059	1.5	0	0.434	0.054	0.093
0.048	0.113	0.041	0.044	0.039	0.027	0.059	0.115	0.033	0.272	1.38	0	0.46	0.039	0.085
0.037	0.075	0.036	0.044	0.046	0.02	0.057	1.28	0.014	0.1	0.671	0	0.472	0.033	0.06
0.041	0.046	0.035	0.061	0.029	0.026	0.036	0.664	0.016	0.106	1.84	0	0.426	0.044	0.083
0.088	0.046	0.032	0.044	0.034	0.021	0.042	0.674	0.013	0.084	2.54	0	0.464	0.033	0
0.279	0.046	0.042	0.058	1.12	0.025	0.408	0.721	0.062	1.07	1.88	0	0.456	0.182	0.227
1.15	0.046	0.038	0.091	0.803	0.027	0.637	0.34	0.066	0.92	0.597	0	0.546	0.082	0.105
1.72	0.067	0.041	0.044	1.1	0.028	0.936	5.04	0.03	1.8	0.683	0	0.45	0.077	0.06
0.864	0.057	0.04	0.067	0.932	0.025	1.36	4.83	0.177	0.162	0.303	0	0.544	0.08	0.097
0.133	0.092	0.036	0.098	0.062	0.035	0.153	0.848	0.017	0.753	2.49	0	0.432	0.04	0.096
0.469	0.046	0.038	0.061	0.788	0.022	0.239	0.133	0.122	3.33	0.944	0	0.424	0.085	0.116
0.037	0.064	0.044	0.08	0.051	0.047	0.057	0.226	0.012	0.062	0.825	0	0.408	0.056	0.103
0.032	0.046	0.044	0.061	0.055	0.034	0.043	0.086	0.025	0.14	0.737	0	0.438	0.051	0.06
0.86	0.046	0.032	0.222	0.77	0.031	0.469	0.158	0.316	0.156	0.988	0	0.566	0.415	0.108
0.669	0.046	0.043	0.05	0.294	0.038	0.443	0.106	0.397	3.63	0.293	0	0.466	0.171	0.125
0.992	0.046	0.036	0.058	0.783	0.024	0.625	0.179	0.422	8.61	1.28	0	0.544	0.133	0.125
0.073	0.099	0.039	0.058	0.041	0.026	0.043	0.284	0.014	0.05	0.278	0	0.388	0.054	0.066
1.13	0.046	0.032	0.118	1	0.026	1.38	0.187	0.551	1.96	0.126	0	0.618	0.183	0.159
0.877	0.046	0.038	0.109	0.749	0.028	1.11	0.161	0.564	3.26	0.125	0	0.602	0.196	0.154
0.031	0.068	0.04	0.094	0.168	0.024	0.046	0.142	0.017	0.239	1.56	0	0.51	0.043	0
0.502	0.046	0.032	0.044	0.221	0.017	0.228	0.073	0.2	25.7	1.01	0	0.488	0.238	0.239
0.958	0.081	0.039	0.12	0.339	0.022	0.565	0.203	0.737	0.349	0.62	7	0.662	0.107	0.068
0.156	0.046	0.041	0.062	0.052	0.022	0.078	0.072	0.165	12.2	0.982	0	0.496	0.058	0.162
0.037	0.095	0.033	0.044	0.036	0.024	0.025	0.084	0.014	0.065	2.36	0	0.384	0.048	0.07
0.084	0.046	0.06	0.06	0.026	0.037	0.014	0.098	0.01	0.052	0.334	0	0.35	0.051	0.077
0.086	0.046	0.042	0.074	0.122	0.033	0.049	0.215	0.319	14.6	0.251	0	0.448	0.137	0.323
0.125	0.064	0.036	0.069	0.068	0.023	0.064	0.082	0.164	3.2	0.187	0	0.402	0.096	0.1
1.05	0.046	0.036	0.108	0.446	0.03	0.426	0.04	0.196	1.58	0.431	0	0.444	0.107	0.144
1.08	0.058	0.042	0.067	1.1	0.036	0.417	0.334	0.021	0.674	0.271	0	0.416	0.069	0.09
0.533	0.046	0.039	0.123	1.03	0.022	0.312	0.532	0.298	10.2	0.645	0	0.498	0.163	0.125
0.043	0.077	0.07	0.044	0.035	0.029	0.014	0.954	0.01	0.085	2.78	0	0.38	0.063	0.06
0.042	0.091	0.032	0.044	0.028	0.03	0.014	0.541	0.011	0.113	1.27	0	0.444	0.04	0.077
0.479	0.052	0.034	0.093	1.67	0.041	0.166	0.09	0.042	0.196	0.511	0	0.41	0.063	0.161
0.783	0.046	0.035	0.083	0.361	0.021	0.372	0.052	0.561	9.71	0.112	0	0.522	0.635	0.533
0.81	0.046	0.048	0.056	0.971	0.032	1.19	0.051	0.071	0.083	1.57	0	0.472	0.063	0.104
0.811	0.057	0.043	0.044	0.544	0.033	0.208	0.162	0.211	1.23	0.314	0	0.42	0.084	0.113
0.216	0	0	0.067	0.309	0.032	0.044	0.116	0.227	0.708	0.89	0	0.394	0.115	0.173
0.35	0	0.042	0.089	0.064	0.036	0.187	0.288	0.195	0.385	0.674	0	0.494	0.149	0.136
0.576	0.046	0.033	0.064	0.502	0.034	0.377	0.068	0.23	0.777	0.222	0	0.45	0.164	0.11
0.619	0.101	0.039	0.152	1.04	0.032	0.46	0.151	0.362	0.638	1.55	0	0.482	0.139	0.19
0.759	0.073	0.038	0.108	1.03	0.031	0.494	0.111	0.315	0.579	0.836	0	0.472	0.143	0.159
0.144	0.046	0.05	0.067	0.136	0.015	0.066	0.062	0.153	0.352	0.796	1	0.526	0.18	0.105
0.805	0.046	0.037	0.13	0.483	0.028	0.853	0.386	0.487	0.109	2.14	8	0.602	0.191	0.216
0.042	0.046	0.038	0.044	0.024	0.019	0.021	0.08	0.024	0.076	0.94	0	0.368	0.039	0.06
0.035	0.054	0.034	0.044	0.054	0.036	0.022	0.358	0.012	0.061	0.233	0	0.334	0.063	0.06
1.02	0.051	0.033	0.07	0.793	0.029	0.73	0.221	1.12	0.076	4.73	1	0.604	0.125	0.182
0.031	0.188	0.043	0.159	0.078	0.017	0.13	289	0.014	0.067	2.88	0	0.54	0.047	0.06
0.452	0.046	0	0.338	0.306	0.017	0.399	0.169	0.521	0	0.706	8	0.746	0.068	0.06
1.09	0.05	0.041	0.138	1.6	0.026	1.61	1.17	1.4	0.184	1.08	1	0.638	0.32	0.084
1.29	0.065	0.036	0.594	0.692	0.039	0.539	1.33	0.865	0.261	0.25	3	0.678	0.256	0.109
0.034	0.118	0.035	0.044	0.015	0.02	0.088	1.66	0.02	0.05	0.339	2	0.584	0.05	0.06
0.031	0.123	0.035	0.108	0.022	0.02	0.044	1.75	0.028	0	0.432	4	0.658	0.038	0.073
0.037	0.068	0.04	0.123	0.057	0.019	0.136	1.01	0.012	0.05	2.67	0	0.514	0.041	0.06
0.031	0.056	0.034	0.159	0.04	0.027	0.038	0.176	0.016	0	0.501	3	0.63	0.056	0.06
0.56	0.073	0.052	0.143	0.108	0.025	0.218	0.338	0.933	0.059	1.85	2	0.53	0.15	0.089
0.035	0.093	0.043	0.315	0.169	0.015	0.282	0.353	0.056	0.05	2.02	1	0.594	0.257	0.14
1.12	0.046	0.032	0.154	0.349	0.024	0.655	0.392	0.595	0.113	0.57	2	0.612	0.084	0.198
1.89	0.095	0.052	0.07	1.57	0.027	1.71	1.07	0.278	0.248	0.375	0	0.572	0.129	0.23
0.031	0.099	0.041	0.146	0.021	0.017	0.076	0.384	0.026	0.061	1.82	0	0.648	0.044	0.067
0.031	0.085	0.038	0.104	0.043	0.021	0.098	0.684	0.063	0.204	1.07	0	0.566	0.056	0.07
0.133	0.046	0.032	0.233	0.262	0.02	0.089	0	0.022	0.05	2.25	0	0.48	0.071	0.06
0.051	0.046	0.038	0.092	0.165	0.031	0.05	0.974	0.026	0.07	0.843	0	0.382	0.049	0.138
0.04	0.083	0.038	0.049	0.06	0.028	0.032	0.736	0.015	0.148	1.58	0	0.402	0.037	0.06
0.031	0.046	0.034	0.054	0.017	0.022	0.024	0.221	0.006	0.05	3.19	0	0.428	0.033	0.06
0.031	0.092	0.034	0.149	0.007	0.017	0.052	0.253	0.016	0.053	0.606	1	0.626	0.033	0.06
0.031	0.064	0.032	0.079	0.022	0.022	0.067	0.422	0.029	0.067	0.756	1	0.608	0.033	0.06
0.032	0.089	0.038	0.078	0.035	0.029	0.15	0.055	0.079	0.065	0.497	0	0.574	0.085	0.138
0.921	0.046	0.032	0.217	0.222	0.018	0.765	0.821	0.714	0.633	0.567	7	0.736	0.309	0.205
0.035	0.125	0.035	0.044	0.048	0.019	0.04	2.87	0.011	0.112	0.383	0	0.454	0.047	0.103
0.055	0.054	0.035	0.07	0.05	0.03	0.041	1.1	0.014	0.079	1.12	0	0.404	0.044	0.103
0.033	0	0.037	0.044	0.031	0.038	0.047	0.106	0.009	0.078	1.19	0	0.426	0.058	0.08
0.031	0.099	0.038	0.058	0.036	0.015	0.072	0.35	0.019	0.097	0.225	0	0.51	0.033	0.066
0.034	0.082	0.034	0	0.035	0.02	0.04	0.401	0.014	0.09	0.952	0	0.416	0.04	0.06
0.462	0.046	0.032	0.102	1.02	0.019	0.721	0.026	0.157	0.099	0.529	0	0.528	0.103	0.174
1.07	0.054	0.032	0.082	0.163	0.03	0.251	8.85	0.042	0.333	1.44	0	0.442	0.056	0.073
0.031	0.165	0.038	0.044	0.037	0.02	0.084	2.46	0.016	0.105	0.22	0	0.506	0.039	0.06
0.039	0.144	0.036	0.054	0.061	0.025	0.051	0.357	0.012	0.138	0.376	0	0.46	0.054	0.06
0.066	0.06	0.04	0.044	0.048	0.024	0.036	0.055	0.015	0.205	0.363	0	0.418	0.051	0.06
0.038	0.057	0.035	0.09	0.033	0.028	0.034	0.044	0.018	0.256	1.24	0	0.442	0.04	0.06
0.044	0.112	0.033	0.044	0.034	0.026	0.084	0.609	0.03	0.072	1.63	0	0.522	0.04	0.106
0.04	0.072	0.039	0.054	0.048	0.041	0.076	0.211	0.031	0.081	0.283	0	0.476	0	0.103
0.097	0.082	0.04	0.095	0.027	0.021	0.067	0.032	0.01	0.072	1.55	0	0.456	0.067	0.06
0.037	0.073	0.032	0.044	0.029	0.022	0.031	1.18	0.012	0.096	1.17	0	0.466	0.064	0.06
1.28	0.093	0.049	0.116	0.289	0.026	1.14	0.824	0.13	0.06	0.289	0	0.58	0.064	0.106
0.051	0.053	0.036	0.086	0.052	0.018	0.068	0.016	0.054	0.053	0.962	0	0.498	0.033	0.083
0.031	0.073	0.032	0	0.016	0.04	0.029	0.152	0.01	0.057	0.177	0	0.454	0.037	0.06
0.049	0.123	0.034	0.052	0.036	0.026	0.026	0.476	0.026	0.059	0.217	0	0.36	0.321	0.368
0	0.088	0.032	0	0.025	0.018	0.03	0.079	0.006	0.06	2.14	0	0.536	0.033	0
0.042	0.197	0.042	0.044	0.028	0.025	0.035	0.794	0.009	0.174	0.653	0	0.454	0.033	0.06
0.031	0.168	0.039	0.044	0.033	0.026	0.065	0.61	0.016	0.445	1.05	0	0.482	0.062	0.06
0.042	0.046	0.035	0.05	0.032	0.041	0.048	0.328	0.011	0.05	2.79	0	0.452	0.033	0.06
0.616	0.093	0.036	0.092	0.172	0.026	0.397	0.082	1.09	0.371	0.739	0	0.604	0.121	0.085
0.056	0.13	0.032	0.095	0.021	0.028	0.065	0.745	0.017	0.095	2.75	1	0.558	0.041	0.06
0.034	0.236	0.048	0.061	0.04	0.028	0.068	3.41	0.038	0.246	0.79	0	0.498	0.045	0.068
0.878	0.053	0.038	0.082	0.594	0.034	0.715	0.519	0.806	0.226	1.13	5	0.716	0.1	0.06
0.861	0.064	0.032	0.447	0.323	0.024	0.801	0.323	0.168	0.077	0.586	3	0.686	0.125	0.066
0.054	0.079	0.032	0.418	0.041	0.026	0.116	0.838	0.323	0.065	0.768	1	0.64	1.2	0.491
0.031	0.046	0.033	0.065	0.054	0.014	0.042	1.5	0.01	0.054	2.96	0	0.446	0.048	0.06
0.038	0.059	0.033	0.044	0.036	0.016	0.014	1.12	0.011	0.193	2.46	0	0.474	0.033	0.068
0.031	0.104	0.044	0.044	0.051	0.028	0.04	1.65	0.014	0.109	1.19	0	0.4	0.049	0.08
0.051	0.077	0.035	0.044	0.028	0.022	0.04	0.03	0.01	0.101	0.764	0	0.466	0.038	0.068
0.038	0.084	0.038	0.097	0.204	0.019	0.15	1.71	0.062	0.065	0.552	0	0.49	0.042	0.088
0.042	0.094	0.032	0.051	0.04	0.022	0.05	0.988	0.009	0.072	4.95	0	0.448	0.054	0.06
0.034	0.062	0.033	0.044	0.027	0.017	0.048	0.425	0.007	0.077	2.11	0	0.468	0.033	0.06
0.045	0.092	0.053	0.061	0.028	0.034	0.026	2.08	0.01	0.108	0.522	0	0.39	0.062	0
0.035	0.073	0.032	0.044	0.024	0.023	0.01	0.683	0.008	0.113	1.94	0	0.376	0.035	0
0.031	0.046	0.032	0.142	0.007	0.025	0.025	0.318	0.011	0.056	2.55	0	0.452	0.04	0.06
0.981	0	0.032	0.1	0.325	0.016	0.618	0.25	0.5	0.625	0.905	6	0.744	0.075	0.06
0.301	0.046	0.032	0.221	0.188	0.014	0.29	0.064	0.154	0.086	0.162	2	0.768	0.084	0.06
0.031	0.046	0.041	0.044	0.027	0.028	0.018	0.039	0.008	0	1.3	0	0.504	0.058	0.06
0.044	0.054	0.038	0.044	0.029	0.027	0.005	0.334	0.009	0.123	0.441	0	0.294	0.033	0.06
0.031	0.1	0.032	0.044	0.041	0.02	0.052	0.957	0.009	0.196	0.403	0	0.428	0.033	0.06
0.034	0.056	0.041	0	0.007	0.019	0.005	0.247	0.003	0.098	1.47	0	0.384	0.033	0
0.031	0.046	0.032	0.044	0.015	0.014	0.052	0.071	0.006	0.05	1.05	0	0.458	0.033	0.06
0.048	0.046	0.035	0.044	0.025	0.027	0.005	0.028	0.008	0.05	0.083	0	0.322	0.033	0.095
0.031	0.054	0.033	0.06	0.09	0.027	0.014	0.122	0.017	0.161	0.283	0	0.372	0.04	0.077
0.042	0.046	0.032	0.054	0.065	0.036	0.01	0.644	0.008	0.112	0.211	0	0.346	0.036	0.106
0.031	0.053	0.032	0.054	0.023	0.021	0.034	2.18	0.008	0.074	1.63	0	0.512	0.049	0
0.489	0.046	0.046	0.059	0.384	0.023	0.075	0.065	0.023	0.094	0.363	0	0.36	0.058	0.074
0.048	0.05	0.041	0.044	0.023	0.016	0.037	0.215	0.008	0.094	1.07	0	0.43	0.042	0.113
0.048	0.051	0.038	0.054	0.032	0.014	0.029	0.212	0.008	0.092	0.987	0	0.384	0.044	0.06
0.04	0.115	0.038	0	0.037	0.018	0.014	0.048	0.013	0.102	0.711	0	0.464	0.039	0.08
0.031	0.072	0.038	0.044	0.04	0.016	0.018	0.048	0.013	0.153	0.786	0	0.47	0.033	0.06
0.045	0.102	0.035	0.05	0.086	0.026	0.03	0.049	0.014	0.266	0.506	0	0.414	0.033	0.077
0.031	0.064	0.036	0.044	0.032	0.036	0.03	0.016	0.009	0.072	0.551	0	0.41	0.059	0.06
0.039	0.063	0.043	0	0.03	0.024	0.029	0.919	0.015	0.095	0.064	0	0.42	0.038	0.07
0.162	0.046	0.034	0.08	0.056	0.023	0.07	0.41	0.021	0.074	0.606	0	0.422	0.061	0.083
0.032	0.106	0.062	0.057	0.03	0.032	0.005	0.315	0.01	0.121	1.34	0	0.366	0.042	0.06
0.038	0.07	0.033	0.044	0.034	0.014	0.01	0.947	0.01	0.072	0.886	0	0.352	0.05	0.06
0.043	0.107	0.038	0.044	0.036	0.025	0.021	1.53	0.012	0.208	0.944	0	0.396	0.055	0.06
0.031	0.046	0.032	0.054	0.034	0.025	0.01	0.615	0.01	0.122	1.05	0	0.384	0.068	0.06
0.052	0.074	0.036	0	0.043	0.032	0.01	0.726	0.011	0.094	1.23	0	0.368	0.063	0.06
0.398	0.046	0.053	0.082	0.556	0.039	0.094	0.16	0.109	0.058	0.361	0	0.382	0.259	0.11
1.5	0.054	0.036	0.086	0.64	0.02	1.07	0.604	0.254	0.363	0.673	0	0.628	0.078	0.082
0.031	0.046	0.034	0.044	0.015	0.03	0.041	0.016	0.011	0.12	0.591	0	0.46	0.041	0.06
0.042	0.079	0.035	0.073	0.04	0.02	0.01	1.18	0.005	0.064	0.669	0	0.282	0.061	0.095
0.04	0.05	0.039	0.044	0.025	0.026	0.046	0	0.02	0.122	0.284	0	0.496	0.043	0.068
0.04	0.054	0.04	0	0.028	0.025	0.031	0.793	0.004	0.058	1.07	0	0.39	0.054	0
0	0.051	0.044	0.044	0.023	0.014	0.014	0.803	0.006	0.05	1.1	0	0.394	0.033	0.06
1.18	0.058	0.039	0.107	0.537	0.024	0.831	0.133	0.846	0.14	0.423	2	0.706	0.354	0.115
0.044	0.046	0.034	0.048	0.034	0.014	0.029	0.111	0.006	0.091	1	0	0.464	0.036	0.06
0.218	0.046	0.034	0.086	0.255	0.016	0.188	0.018	0.016	0.082	1.48	0	0.518	0.042	0.117
0.033	0.046	0.032	0.044	0.029	0.014	0.014	0.62	0.006	0.053	1.62	0	0.394	0.033	0.06
0.042	0.205	0.058	0.048	0.049	0.022	0.061	0.116	0.016	0.248	0.474	0	0.522	0.048	0.06
0.031	0.051	0.032	0.059	0.02	0.014	0.058	0.376	0.031	0.096	1.01	5	0.618	0.039	0.06
0.031	0.111	0.032	0.044	0.018	0.024	0.037	0.21	0.009	0.063	1.96	0	0.46	0.033	0
0.832	0.046	0.032	0.179	0.643	0.018	0.549	0.194	0.541	0.09	0.493	1	0.696	0.242	0.292
0	0.046	0.038	0.095	0.018	0.014	0.044	0.247	0.014	0.074	1.2	0	0.48	0.033	0.06
0.031	0.093	0.041	0.05	0.031	0.027	0.046	0.459	0.009	0.082	0.365	0	0.41	0.053	0.184
0.033	0.053	0.034	0	0.037	0.024	0.027	0.167	0.01	0.05	0.189	0	0.318	0.045	0.06
0.031	0.046	0.042	0.07	0.03	0.014	0.014	1.43	0.004	0.055	1.81	0	0.414	0.033	0.06
0.034	0.046	0.034	0.044	0.016	0.023	0.005	0	0.008	0.062	0.117	0	0.348	0.033	0.06
0.031	0.051	0.032	0.044	0.022	0.026	0.018	0.209	0.01	0.058	0.317	0	0.362	0.038	0.06
0.042	0.052	0.036	0.085	0.051	0.014	0.071	0.11	0.021	0.079	2.5	0	0.44	0.044	0.06
0.035	0.115	0.043	0.083	0.062	0.022	0.074	2.12	0.042	0.087	0.701	0	0.46	0.038	0.06
1.24	0.057	0	0.135	0.724	0.018	0.805	0.612	0.139	0.097	1.02	2	0.762	0.108	0.06
0.031	0.054	0.034	0.08	0.046	0.018	0.027	0.016	0.01	0.086	1.59	0	0.42	0.046	0.06
0.031	0.053	0.032	0.044	0.016	0.024	0.033	0.378	0.017	0.084	2.28	0	0.46	0.033	0.06
0.038	0.046	0.038	0.073	0.043	0.026	0.026	0.045	0.014	0.074	0.156	0	0.376	0.052	0.06
0.041	0.064	0.037	0	0.024	0.016	0.046	0.663	0.009	0.05	0.213	0	0.414	0.048	0.06
0.045	0.066	0.034	0.102	0.204	0.022	0.094	0.621	0.044	0.305	1.19	0	0.476	0.048	0.089
0.145	0.046	0	0.166	0.047	0.045	0.104	0.038	0.208	0.159	0.341	0	0.522	0.036	0.077
0.038	0.082	0.038	0.07	0.034	0.026	0.088	0.819	0.021	0.064	1.07	0	0.5	0.042	0.419
1	0	0.032	0.104	0.196	0.017	0.32	0.226	0.686	0.402	0.264	3	0.684	0.056	0.116
0.05	0.086	0.032	0.044	0.018	0.022	0.053	0.016	0.026	0.333	0.381	1	0.476	0.038	0.085
0.038	0.147	0.041	0.044	0.045	0.027	0.059	1.42	0.013	0.062	0.246	0	0.448	0.033	0.06
0.038	0.077	0.033	0.07	0.051	0.022	0.046	1.54	0.016	0.116	0.777	0	0.458	0.033	0.06
0.538	0.046	0.032	0.06	0.803	0.039	0.473	0.201	0.677	1.08	0.401	1	0.552	0.089	0.122
0.056	0.068	0.035	0.061	0.044	0.029	0.01	0.45	0.01	0.161	0.881	0	0.328	0.041	0.06
0.032	0.072	0.041	0.044	0.048	0.031	0.01	2.46	0.01	0.134	0.421	0	0.35	0.045	0.07
0.031	0.101	0.034	0.044	0.026	0.087	0.047	0.197	0.017	0.05	0.344	1	0.498	0.06	0.06
0.042	0.046	0.032	0.074	0.007	0.062	0.029	0.194	0.011	0.05	0.383	2	0.624	0	0
0.039	0.046	0.04	0.044	0.018	0.02	0.005	0.026	0.008	0.078	0.328	0	0.384	0.033	0.06
0.061	0.046	0.056	0.066	0.024	0.019	0.016	0.19	0.011	0.068	2.27	0	0.336	0.04	0.06
0.047	0.052	0.035	0.044	0.036	0.035	0.01	1.11	0.013	0.061	0.842	0	0.37	0.037	0.068
0.032	0.046	0.039	0.044	0.049	0.028	0.014	0.75	0.008	0.052	0.785	0	0.324	0.033	0.06
0.034	0.046	0.035	0.044	0.043	0.021	0.022	0.708	0.011	0.053	1.08	0	0.44	0.049	0.06
0.038	0.067	0.034	0.044	0.022	0.036	0.038	0.07	0.017	0.087	0.963	0	0.388	0.042	0.06
0.042	0.085	0.041	0.059	0.036	0.028	0.026	0.104	0.011	0.132	0.238	0	0.39	0.035	0.067
0.031	0.08	0.036	0.044	0.032	0.027	0.046	0.584	0.009	0.078	0.83	0	0.44	0.052	0.06
