H3K4me3	H3K36me3	H3K9me3	H3K4me1	H3K27ac	H3K27me3	H3K9ac	RNAseq	DNase	GROseq	deepRloop	RLFS	GC	CTCF	RAD21
0.038	0	0.042	0	0.038	0.021	0.01	0	0.006	0	0.043	0	0.37	0.044	0.06
0.038	0	0.043	0.044	0.041	0.019	0.005	0	0.007	0	0.066	0	0.282	0.036	0.06
0.064	0.046	0.039	0	0.022	0.024	0.005	0	0.007	0	0.054	0	0.334	0.049	0.06
0.035	0.046	0.056	0.044	0.037	0.033	0.014	0	0.012	0	0.104	0	0.386	0.058	0.06
0.031	0	0.041	0	0.039	0.018	0.005	0	0.007	0	0.148	0	0.262	0.037	0.06
0.031	0.046	0.032	0.044	0.017	0.018	0.005	0	0.007	0	0.085	0	0.302	0.047	0.103
0.031	0	0.037	0.044	0.027	0.034	0.014	0	0.01	0	0.061	0	0.336	0.039	0.06
0.031	0.046	0.041	0	0.034	0.034	0.005	0	0.007	0	0.029	0	0.288	0.047	0.06
0.039	0.046	0.052	0.044	0.012	0.024	0.01	0	0.009	0	0.167	0	0.342	0.033	0
0.033	0	0.044	0.044	0.025	0.018	0.005	0	0.008	0	0.066	0	0.322	0.033	0.06
0.031	0.046	0.032	0.044	0.02	0.017	0.028	0	0.007	0	0.114	0	0.454	0.033	0.085
0.031	0	0.039	0.044	0.04	0.022	0.01	0.016	0.007	0	0.3	0	0.292	0.041	0.06
0.035	0.046	0.034	0.044	0.044	0.017	0.014	0	0.008	0	0.405	0	0.308	0.071	0.085
0.039	0.046	0.049	0.044	0.023	0.031	0.005	0	0.007	0	0.411	0	0.35	0.043	0.06
0.034	0	0.04	0.044	0.018	0.025	0.005	0	0.007	0	0.031	0	0.31	0.064	0.06
0.038	0.046	0.034	0.044	0.023	0.029	0.014	0	0.01	0	0.332	0	0.35	0.04	0.06
0.031	0.046	0.036	0	0.031	0.03	0.033	0	0.01	0.05	0.034	0	0.412	0.05	0.06
0.031	0.046	0.035	0.044	0.031	0.039	0.005	0	0.008	0	0.126	0	0.324	0.039	0.06
0.035	0.046	0.04	0.044	0.018	0.028	0.005	0	0.004	0	0.076	0	0.342	0.033	0.06
0.034	0.046	0.033	0	0.035	0.037	0.014	0.016	0.011	0	0.294	0	0.36	0.059	0
0.038	0.046	0.035	0.044	0.041	0.026	0.027	0.374	0.014	0.114	0.309	0	0.336	0.044	0.146
0.036	0.046	0.034	0.044	0.039	0.036	0.005	0.163	0.011	0.05	0.038	0	0.306	0.043	0.06
0.063	0	0.039	0	0.026	0.032	0.005	0	0.008	0.054	0.054	0	0.304	0.033	0.068
0.044	0.046	0.04	0	0.041	0.031	0.035	0.016	0.012	0.05	0.341	0	0.448	0.045	0.074
0.033	0.073	0.034	0	0.026	0.019	0.005	0	0.006	0	0.026	0	0.252	0.061	0.06
0.037	0.046	0.034	0.044	0.022	0.035	0.005	0	0.009	0	0.104	0	0.302	0.044	0.06
0.035	0.076	0.039	0.044	0.039	0.03	0.014	0	0.007	0	0.074	0	0.326	0	0.06
0.031	0	0.036	0.044	0.024	0.034	0.005	0	0.01	0	0.258	0	0.316	0.046	0.06
0.052	0	0.032	0	0.008	0.025	0.005	0	0.006	0	0.105	0	0.228	0.033	0
0.035	0.081	0.032	0.078	0.023	0.065	0.021	0	0.005	0	0.804	0	0.394	0.039	0.06
0.031	0.046	0.047	0.044	0.017	0.05	0.03	0	0.009	0	0.475	0	0.502	0.039	0.212
0.031	0.046	0.034	0.044	0.021	0.044	0.014	0.049	0.011	0.054	0.793	0	0.46	0.038	0
0.031	0.046	0.033	0.073	0.012	0.048	0.08	0	0.017	0	0.168	0	0.552	0.045	0.068
0.031	0.046	0.032	0.044	0.019	0.014	0.014	0.059	0.007	0.05	0.461	0	0.374	0.033	0
0.067	0.063	0.037	0.054	0.046	0.042	0.014	0.555	0.012	0.05	0.084	0	0.38	0.033	0.06
0.036	0.046	0.042	0.044	0.051	0.026	0.014	0.039	0.009	0	0.113	0	0.298	0.07	0.06
0.033	0	0.037	0.05	0.071	0.018	0.01	0.588	0.011	0.06	0.29	0	0.258	0.036	0.06
0.034	0.054	0.045	0	0.04	0.03	0.01	0	0.008	0	0.106	0	0.32	0.033	0.06
0.034	0.046	0.036	0.044	0.032	0.024	0.005	0	0.008	0	0.057	0	0.324	0.033	0.111
0.042	0	0.036	0.044	0.027	0.032	0.014	0	0.008	0	0.069	0	0.274	0.043	0.111
0.045	0	0.062	0.044	0.027	0.037	0.005	0	0.01	0	0.032	0	0.36	0.033	0.06
0.045	0.073	0.038	0.044	0.03	0.03	0.005	0	0.01	0	0.308	0	0.336	0.033	0.06
0.031	0.101	0.065	0.044	0.016	0.03	0.014	0	0.012	0	0.06	0	0.378	0.033	0.06
0.031	0.046	0.036	0.044	0.024	0.024	0.01	0.557	0.008	0.115	0.281	0	0.32	0.051	0.06
0.057	0	0.037	0.068	0.068	0.042	0.014	0.623	0.011	0.084	0.181	0	0.358	0.087	0.06
0.033	0.046	0.039	0.044	0.028	0.032	0.014	0	0.013	0	0.675	0	0.444	0.051	0.106
0.045	0.046	0.042	0.044	0.028	0.02	0.014	0	0.01	0.05	0.398	0	0.37	0.038	0.073
0.039	0.046	0.043	0	0.029	0.017	0.005	0	0.009	0	0.058	0	0.324	0.033	0
0.045	0.046	0.04	0.044	0.025	0.029	0.014	0	0.009	0	0.038	0	0.304	0.033	0.06
0.042	0.046	0.037	0.054	0.018	0.025	0.024	0	0.011	0	0.281	5	0.546	0.033	0.06
0.036	0	0.041	0.044	0.052	0.022	0.005	0	0.01	0	0.078	0	0.306	0.039	0.06
0.043	0.046	0.04	0.048	0.056	0.051	0.025	0	0.021	0	0.042	0	0.37	0.113	0.068
0.059	0.046	0.047	0.044	0.047	0.04	0.005	0.428	0.013	0.056	0.221	0	0.33	0.036	0.07
0.05	0.08	0.044	0.044	0.063	0.022	0.055	0.608	0.015	0.058	0.095	0	0.408	0.039	0.106
0.038	0	0.039	0.059	0.038	0.031	0.014	0.016	0.025	0	0.134	0	0.274	0.392	0.218
0.055	0	0.056	0	0.02	0.018	0.005	0	0.009	0	0.068	0	0.384	0.044	0
0.043	0.046	0.055	0.044	0.042	0.025	0.01	0	0.011	0	0.06	0	0.398	0.047	0.073
0.077	0	0.04	0.044	0.032	0.035	0.005	0	0.006	0	0.73	0	0.264	0.033	0.06
0.038	0	0.037	0	0.021	0.016	0.005	0	0.009	0	0.103	0	0.234	0.054	0.06
0.042	0.046	0.04	0.044	0.022	0.032	0.039	0	0.011	0	0.037	0	0.394	0.037	0.08
0.038	0.046	0.039	0.044	0.038	0.031	0.005	0	0.007	0	0.082	0	0.3	0.05	0.085
0.034	0.063	0.048	0.044	0.013	0.019	0.005	0	0.011	0	0.366	0	0.344	0.054	0.06
0.048	0	0.042	0.044	0.032	0.043	0.005	0	0.008	0	0.048	0	0.37	0.047	0.06
0.043	0.046	0.048	0.044	0.015	0.017	0.028	0	0.012	0	0.245	0	0.374	0.038	0.146
0.031	0	0.035	0.044	0.037	0.016	0.014	0	0.008	0	0.19	0	0.282	0.047	0.067
0.031	0.046	0.061	0.044	0.023	0.016	0.027	0	0.02	0	0.135	0	0.538	0.033	0.06
0.041	0.046	0.037	0	0.039	0.025	0.005	0	0.009	0	0.208	0	0.296	0.033	0.06
0.038	0.046	0.041	0	0.04	0.022	0.005	0	0.008	0	0.054	0	0.318	0.033	0
0.039	0	0.046	0.044	0.025	0.039	0.005	0	0.011	0	0.044	0	0.326	0.054	0.087
0.045	0.073	0.037	0.044	0.054	0.038	0.014	1.03	0.011	0.066	0.21	0	0.274	0.049	0.085
0.038	0.073	0.041	0	0.034	0.027	0.005	0	0.013	0	0.096	0	0.39	0.039	0.06
0.031	0	0.045	0.044	0.032	0.027	0.005	0	0.007	0	0.135	0	0.346	0.033	0.06
0.034	0.052	0.043	0.044	0.02	0.181	0.043	0.039	0.028	0	0.454	0	0.522	0.033	0.068
0.033	0.201	0.036	0.044	0.044	0.03	0.088	0.623	0.013	0.123	0.696	0	0.436	0.049	0.073
0.054	0.2	0.054	0.044	0.122	0.032	0.028	2.24	0.018	0.145	0.179	0	0.392	0.052	0.112
0.031	0.082	0.032	0.044	0.044	0.031	0.041	0.041	0.013	0.069	1.01	0	0.39	0.059	0.106
0.033	0.046	0.04	0.044	0.035	0.088	0.014	0	0.009	0	0.056	0	0.294	0.037	0.06
0.046	0.053	0.033	0.044	0.027	0.06	0.023	0	0.013	0	0.129	0	0.408	0.035	0.085
0.031	0.077	0.047	0.044	0.027	0.147	0.045	0	0.036	0	0.686	0	0.434	0.042	0.105
0.042	0	0.036	0	0.034	0.046	0.01	0.039	0.01	0	0.069	0	0.318	0.04	0.06
0.048	0.073	0.037	0.044	0.039	0.07	0.015	0	0.016	0.05	0.384	0	0.316	0.054	0.164
0.055	0.046	0.034	0	0.045	0.036	0.005	0	0.008	0	0.62	0	0.324	0.05	0.06
0.036	0.046	0.046	0.044	0.035	0.021	0.014	0.016	0.007	0	0.269	0	0.352	0.048	0.06
0.057	0.046	0.058	0.044	0.026	0.023	0.005	0	0.009	0	0.052	0	0.374	0.044	0.124
0.031	0	0.032	0.082	0.008	0.039	0.023	0.016	0.04	0.06	0.579	5	0.79	0.033	0.077
0.06	0.058	0.052	0.044	0.072	0.033	0.01	0.6	0.013	0.075	0.3	0	0.346	0.039	0.06
0.046	0.054	0.04	0.044	0.038	0.05	0.01	0	0.013	0	0.574	0	0.31	0.043	0.087
0.064	0.063	0.033	0.049	0.022	0.064	0.04	0	0.021	0	1.23	0	0.474	0.046	0.06
0.072	0.076	0.034	0.044	0.057	0.104	0.01	0	0.02	0	0.057	0	0.4	0.045	0.07
0.032	0.066	0.055	0	0.031	0.019	0.005	0	0.011	0	0.134	0	0.414	0.056	0.06
0.036	0.046	0.043	0	0.031	0.02	0.014	0.042	0.01	0	0.132	0	0.388	0.039	0.06
0.031	0.046	0.055	0.044	0.015	0.022	0.005	0	0.018	0	0.43	0	0.438	0.071	0.06
0.031	0.046	0.043	0	0.041	0.034	0.005	0	0.008	0	0.061	0	0.25	0.043	0.06
0.035	0	0.047	0.044	0.031	0.024	0.005	0	0.011	0	0.128	0	0.332	0.041	0.06
0.073	0.046	0.052	0.073	0.039	0.023	0.005	0	0.008	0	0.053	0	0.34	0.033	0.089
0.039	0.08	0.059	0.044	0.016	0.025	0.014	0	0.013	0	0.229	0	0.44	0.033	0.06
0.043	0.046	0.044	0	0.036	0.031	0.01	0	0.009	0	0.169	0	0.288	0.041	0.073
0.034	0.046	0.032	0.054	0.016	0.034	0.02	0	0.017	0	0.499	0	0.434	0.033	0.06
0.067	0.053	0.046	0	0.017	0.047	0.01	0	0.01	0	0.271	0	0.38	0.041	0.071
0.036	0.106	0.033	0.059	0.049	0.032	0.05	0.466	0.012	0.098	0.162	0	0.39	0.036	0.06
0.031	0.046	0.044	0.062	0.021	0.029	0.033	0	0.019	0	0.148	0	0.604	0.07	0.06
0.088	0.046	0.039	0.106	0.976	0.029	0.068	0.08	0.085	0.126	0.339	0	0.394	0.07	0.116
0.045	0.046	0.038	0.044	0.053	0.022	0.01	1.82	0.016	0.32	0.301	0	0.296	0.051	0.073
0.039	0.046	0.039	0.044	0.018	0.039	0.01	0	0.007	0	0.334	0	0.33	0.041	0.085
0.031	0.046	0.034	0.054	0.027	0.07	0.014	0	0.018	0	0.065	0	0.438	0.072	0.124
0.038	0.046	0.036	0.044	0.025	0.047	0.014	0	0.006	0	0.089	0	0.332	0.033	0.089
0.031	0.046	0.038	0	0.008	0.021	0.014	0	0.01	0	0.438	0	0.422	0.038	0.06
0.035	0.046	0.036	0.044	0.007	0.014	0.005	0	0.007	0	0.434	0	0.424	0.052	0.06
0.033	0	0.037	0.044	0.018	0.02	0.005	0	0.005	0	0.498	0	0.314	0.033	0.06
0.031	0.046	0.042	0	0.033	0.026	0.005	0	0.007	0	0.052	0	0.368	0.033	0.06
0.032	0	0.033	0	0.024	0.018	0.005	0	0.009	0	0.026	0	0.318	0.044	0.118
0.038	0	0	0.044	0.009	0.014	0.014	0	0.003	0	0.458	0	0.396	0	0
0.031	0.046	0.032	0.044	0.024	0.027	0.011	0	0.007	0.068	1.77	0	0.428	0.042	0
0.04	0.063	0.033	0	0.038	0.014	0.01	0.042	0.008	0.05	0.125	0	0.392	0.065	0.085
0.031	0.046	0.044	0.044	0.018	0.027	0.024	0.016	0.012	0	0.204	0	0.402	0.047	0.06
0.035	0.046	0.032	0	0.018	0.055	0.032	0	0.008	0	0.456	0	0.526	0	0.06
0.038	0	0.032	0	0.035	0.027	0.01	0.11	0.009	0	0.404	0	0.294	0.033	0.06
0.042	0.06	0.035	0.044	0.007	0.066	0.02	0.086	0.009	0	0.456	0	0.53	0.033	0.06
0.031	0.046	0.032	0.044	0.012	0.049	0.014	0.088	0.011	0	0.125	0	0.39	0.038	0.06
0.035	0.101	0.038	0.044	0.033	0.051	0.005	0	0.011	0	0.538	0	0.388	0.038	0.118
0.035	0.046	0.033	0.044	0.007	0.038	0.019	0	0.029	0	0.148	0	0.484	0.057	0.111
0.037	0.046	0.04	0	0.022	0.024	0.005	0	0.01	0	0.171	0	0.346	0.033	0.06
0.031	0	0.045	0	0.011	0.02	0.005	0	0.006	0	0.044	0	0.378	0.033	0.06
0.031	0.046	0.039	0.044	0.016	0.014	0.005	0	0.009	0	0.045	0	0.424	0.033	0.118
0.031	0.046	0.032	0	0.029	0.021	0.01	0	0.006	0	0.501	0	0.324	0.039	0.123
0.037	0.046	0.032	0.044	0.02	0.027	0.005	0	0.004	0	0.225	0	0.28	0.033	0.06
0.031	0.046	0.042	0.044	0.031	0.018	0.005	0	0.004	0	0.042	0	0.344	0	0
0.046	0.057	0.038	0.044	0.007	0.026	0.005	0	0.007	0	0.06	0	0.37	0.033	0.06
0.048	0	0.035	0.044	0.014	0.021	0.005	0	0.008	0	0.569	0	0.316	0.047	0.06
0.031	0.046	0.032	0.044	0.021	0.025	0.01	0	0.005	0	0.217	0	0.322	0.033	0.06
0.031	0.046	0.032	0.103	0.007	0.035	0.026	0	0.015	0	0.191	5	0.716	0.033	0
0.031	0.046	0.032	0.044	0.027	0.037	0.005	0	0.007	0	0.261	0	0.37	0.037	0.06
0.031	0.068	0.04	0.044	0.011	0.037	0.005	0.016	0.021	0	0.777	0	0.41	0.099	0.088
0.031	0.082	0.044	0	0.008	0.017	0.049	0	0.011	0	0.108	0	0.518	0.033	0.06
0.031	0.046	0.044	0	0.02	0.033	0.005	0	0.009	0	0.31	0	0.338	0.036	0.06
0.034	0.046	0.033	0	0.03	0.037	0.01	0	0.004	0	0.361	0	0.362	0.056	0.06
0.042	0	0.032	0.044	0.017	0.036	0.022	0	0.007	0	0.127	0	0.358	0.051	0.077
0.031	0.046	0.033	0	0.036	0.025	0.036	0	0.015	0	0.696	0	0.51	0.033	0.06
0.031	0.046	0.052	0	0.02	0.018	0.014	0	0.007	0	0.112	0	0.412	0.033	0.089
0.031	0.046	0.032	0.044	0.02	0.014	0.023	0	0.01	0.05	0.266	0	0.382	0.036	0.06
0.047	0	0.034	0.044	0.022	0.02	0.005	0	0.008	0	0.365	0	0.3	0.043	0.085
0.04	0.046	0.034	0	0.012	0.017	0.005	0	0.006	0	0.231	0	0.324	0.033	0.06
0.034	0.046	0.034	0	0.018	0.025	0.023	0	0.011	0	0.12	0	0.386	0.042	0.06
0.031	0.046	0.034	0	0.019	0.019	0.01	0	0.01	0	0.188	0	0.416	0.033	0.06
0.044	0.076	0.032	0	0.019	0.018	0.01	0	0.011	0	0.143	0	0.454	0.049	0.06
0.046	0.046	0.038	0.044	0.032	0.106	0.005	0	0.008	0	0.15	0	0.392	0.054	0.06
0.041	0.046	0.034	0.044	0.008	0.032	0.023	0	0.008	0	0.08	0	0.454	0.038	0.073
0.047	0.046	0.04	0.044	0.028	0.028	0.005	0	0.009	0	0.055	0	0.434	0.048	0
0.031	0.046	0.034	0.044	0.012	0.022	0.019	0	0.009	0	0.16	0	0.45	0.033	0.06
0.035	0.046	0.04	0.044	0.018	0.051	0.019	0	0.013	0	0.256	0	0.416	0.033	0.06
0.037	0.046	0.032	0.044	0.033	0.046	0.01	0.104	0.015	0	0.268	0	0.382	0.033	0.06
0.05	0.046	0.032	0.044	0.03	0.018	0.005	0.606	0.006	0.05	0.109	0	0.308	0.039	0.104
0.031	0.046	0.035	0.044	0.024	0.016	0.005	0	0.009	0	0.081	0	0.386	0.039	0.06
0.04	0.046	0.032	0.044	0.023	0.022	0.005	0	0.005	0	0.057	0	0.326	0.043	0
0.035	0.046	0.045	0.044	0.019	0.026	0.005	0	0.006	0	0.053	0	0.366	0.039	0.06
0.052	0.046	0.043	0.044	0.022	0.021	0.01	0	0.007	0	0.158	0	0.292	0.033	0
0.041	0.046	0.05	0.044	0.011	0.024	0.019	0	0.01	0	0.125	0	0.422	0.033	0.06
0.048	0.046	0.035	0.044	0.011	0.041	0.014	0	0.009	0	0.056	0	0.456	0.036	0
0.031	0.152	0.034	0.044	0.046	0.033	0.032	1.09	0.016	0.056	0.238	0	0.37	0.036	0.076
0.038	0.046	0.039	0.044	0.03	0.029	0.019	0.058	0.006	0	0.458	0	0.354	0.054	0.06
0.031	0.046	0.047	0.065	0.016	0.017	0.014	0.016	0.007	0	0.145	0	0.378	0.033	0.06
0.044	0.046	0.039	0.044	0.038	0.028	0.005	0	0.005	0	0.11	0	0.274	0.038	0.06
0.031	0.073	0.042	0.083	0.015	0.026	0.032	0	0.008	0	1.2	0	0.482	0.04	0.06
0.031	0.046	0.041	0	0.015	0.059	0.011	0	0.009	0	0.18	0	0.36	0.038	0.06
0.033	0.058	0.052	0.128	0.022	0.033	0.036	0	0.083	0	0.082	0	0.556	0.135	0.529
0.031	0.046	0.032	0.044	0.008	0.018	0.005	0	0.006	0	0.141	0	0.412	0.033	0.082
0.042	0.046	0.035	0	0.014	0.025	0.005	0	0.008	0	0.035	0	0.356	0.033	0.073
0.031	0	0.032	0	0.007	0.016	0.005	0.077	0.004	0.05	0.094	0	0.332	0.033	0.06
0.04	0.05	0.041	0.044	0.023	0.03	0.033	0.016	0.014	0.05	0.486	0	0.42	0.037	0.07
0.031	0.046	0.042	0	0.007	0.033	0.005	0	0.01	0	0.096	0	0.39	0.033	0.085
0.09	0.046	0.039	0.044	0.024	0.025	0.028	0.016	0.007	0.05	0.092	0	0.376	0.033	0.06
0.044	0.046	0.052	0	0.012	0.016	0.01	0	0.008	0	0.148	0	0.406	0.033	0.06
0.034	0	0.035	0	0.03	0.021	0.005	0	0.006	0	0.103	0	0.29	0.042	0.06
0.031	0.063	0.035	0.044	0.018	0.028	0.01	0	0.006	0	0.052	0	0.412	0.033	0.06
0.031	0.046	0.041	0.044	0.021	0.032	0.005	0	0.006	0	0.021	0	0.314	0.06	0
0.031	0.046	0.039	0	0.024	0.026	0.01	0	0.005	0.05	0.461	0	0.38	0.046	0.103
0.031	0	0.039	0	0.027	0.02	0.005	0	0.006	0	0.114	0	0.3	0.04	0.06
0.031	0.046	0.042	0.044	0.015	0.018	0.01	0	0.007	0	0.065	0	0.402	0.033	0.06
0.031	0.046	0.046	0.044	0.03	0.014	0.005	0.188	0.007	0.054	0.225	0	0.32	0.044	0.06
0.034	0	0.032	0.044	0.025	0.034	0.005	0	0.007	0	0.136	0	0.348	0.036	0.06
0.044	0.046	0.032	0	0.008	0.024	0.005	0	0.007	0	0.074	0	0.394	0.036	0.06
0.035	0.076	0.039	0.044	0.008	0.053	0.028	0	0.012	0	0.409	0	0.504	0.033	0.06
0.05	0.046	0.035	0.044	0.008	0.033	0.005	0	0.011	0	0.134	0	0.424	0	0.06
0.038	0.114	0.032	0	0.008	0.031	0.005	0	0.01	0	0.049	0	0.416	0.033	0.06
0.031	0.06	0.032	0.049	0.016	0.058	0.028	0	0.006	0	0.145	0	0.428	0.036	0.06
0.039	0.046	0.032	0.162	0.036	0.09	0.042	0	0.013	0	0.169	1	0.606	0.043	0.06
0.049	0.046	0.032	0.044	0.007	0.02	0.019	0	0.009	0	0.151	0	0.4	0.046	0.106
0.037	0.052	0.048	0.044	0.031	0.02	0.019	0	0.011	0	0.026	0	0.408	0.033	0.06
0.035	0	0.036	0	0.007	0.023	0.02	0.077	0.01	0	0.187	0	0.394	0.033	0.06
0.042	0.046	0.032	0.044	0.018	0.049	0.054	0.078	0.013	0	0.087	0	0.482	0.033	0.085
0.031	0.046	0.041	0.101	0.047	0.032	0.028	0	0.011	0	0.09	0	0.4	0.044	0.06
0.031	0.046	0.033	0.044	0.011	0.032	0.014	0	0.006	0	0.214	0	0.356	0.033	0.06
0.031	0.046	0.037	0.044	0.018	0.067	0.023	0	0.01	0	0.416	0	0.386	0.033	0.06
0.047	0	0.053	0.044	0.018	0.021	0.005	0	0.01	0	0.284	0	0.364	0.033	0.06
0.059	0	0.032	0	0.025	0.022	0.005	0	0.007	0	0.309	0	0.22	0.033	0
0.038	0	0.048	0.044	0.024	0.027	0.005	0	0.005	0	0.179	0	0.342	0.033	0.06
0.034	0.077	0.039	0	0.022	0.018	0.031	0	0.011	0	0.107	0	0.41	0.033	0.06
0.034	0.075	0.032	0	0.007	0.043	0.005	0.039	0.011	0	0.25	0	0.418	0.046	0.118
0.054	0.059	0.036	0.055	0.208	0.026	0.005	0.713	0.016	0.05	0.209	0	0.34	0.05	0.089
0.031	0	0.035	0	0.033	0.023	0.005	0	0.006	0	0.041	0	0.366	0.033	0.095
0.044	0.046	0.033	0.044	0.018	0.018	0.005	0	0.007	0	0.056	0	0.418	0.033	0.06
0.038	0	0.05	0	0.023	0.015	0.005	0	0.005	0	0.719	0	0.276	0.043	0.06
0.048	0	0.034	0.044	0.028	0.026	0.01	0	0.011	0	0.059	0	0.282	0.04	0.06
0.031	0.046	0.034	0	0.014	0.019	0.005	0	0.006	0	0.052	0	0.4	0.033	0
0.031	0.046	0.036	0	0.013	0.022	0.005	0.016	0.007	0	0.035	0	0.382	0.037	0.06
0.031	0	0.044	0.044	0.03	0.018	0.005	0	0.011	0	0.495	0	0.284	0.033	0
0.044	0.064	0.032	0.044	0.02	0.041	0.045	0.068	0.015	0	0.07	0	0.486	0.038	0.087
0.031	0.046	0.037	0	0.028	0.038	0.014	0.068	0.008	0	0.083	0	0.37	0.033	0.06
0.031	0	0.033	0	0.021	0.069	0.005	0.068	0.011	0.05	0.205	0	0.332	0.047	0.06
0.031	0	0.032	0	0.026	0.019	0.005	0	0.004	0	0.097	0	0.286	0.04	0
0.045	0.053	0.032	0	0.019	0.026	0.01	0	0.011	0	0.325	0	0.418	0.033	0.067
0.031	0.069	0.032	0.044	0.008	0.032	0.017	0	0.007	0	0.358	0	0.386	0.046	0.06
0.031	0.046	0.039	0	0.033	0.038	0.032	0	0.009	0	0.074	0	0.484	0.033	0.06
0.031	0.096	0.052	0.051	0.025	0.021	0.01	0	0.007	0	0.308	0	0.458	0.033	0.06
0.038	0.046	0.038	0.044	0.007	0.023	0.005	0	0.007	0	0.063	0	0.316	0.033	0.06
0.044	0	0.037	0	0.02	0.027	0.01	0	0.009	0	0.033	0	0.39	0.033	0.06
0.031	0.046	0.032	0.044	0.026	0.021	0.014	0	0.007	0	0.11	0	0.354	0.064	0.06
0.031	0	0.032	0.044	0.017	0.124	0.042	0	0.012	0	0.102	0	0.482	0.033	0.06
0.031	0.046	0.032	0.044	0.019	0.031	0.023	0	0.009	0	0.567	0	0.404	0.033	0.06
0.033	0.046	0.043	0.05	0.013	0	0.005	0	0.007	0	0.124	0	0.364	0.033	0
0.031	0.046	0.036	0.044	0.02	0.031	0.005	0	0.006	0	0.053	0	0.346	0.04	0.06
0.031	0.046	0.033	0	0.007	0.031	0.005	0	0.006	0	0.023	0	0.344	0.043	0.06
0.044	0.046	0.032	0	0.019	0.027	0.005	0	0.005	0	0.041	0	0.352	0.033	0.06
0.031	0.046	0.039	0	0.007	0.019	0.005	0	0.007	0	0.061	0	0.316	0.046	0.06
0.031	0.051	0.039	0.044	0.033	0.017	0.032	0.402	0.008	0.078	0.213	0	0.32	0.049	0.06
0.035	0	0.046	0	0.034	0.027	0.01	0.016	0.005	0	0.078	0	0.392	0.051	0.06
0.035	0	0.042	0.044	0.012	0.017	0.005	0	0.007	0	0.674	0	0.316	0.039	0.06
0.047	0.046	0.034	0.044	0.022	0.015	0.005	0	0.003	0	0.874	0	0.268	0.033	0.06
0.031	0	0.034	0	0.015	0.017	0.005	0	0.005	0	0.251	0	0.282	0.049	0.06
0.031	0	0.035	0.044	0.023	0.014	0.005	0	0.005	0	1.29	0	0.312	0.033	0.085
0.031	0.046	0.034	0	0.015	0.031	0.014	0	0.007	0	0.033	0	0.316	0.036	0.073
0.031	0	0.033	0.044	0.024	0.02	0.005	0	0.007	0	0.09	0	0.358	0.054	0.06
0.044	0	0.037	0.044	0.012	0.014	0.005	0	0.007	0	0.079	0	0.322	0.051	0.06
0	0.046	0.037	0.044	0.04	0.02	0.005	0.109	0.008	0.05	0.042	0	0.246	0.037	0
0.034	0	0.032	0.054	0.026	0.014	0.005	0	0.006	0	0.432	0	0.302	0.049	0.06
0.031	0.063	0.037	0.054	0.034	0.017	0.019	0.157	0.01	0	0.109	0	0.364	0.035	0.077
0.038	0.046	0.038	0.097	0.035	0.031	0.014	0.153	0.015	0.05	0.058	0	0.352	0.053	0.06
0.035	0.068	0.032	0.044	0.025	0.026	0.014	0.747	0.011	0.06	0.383	0	0.344	0.042	0.085
0.038	0.046	0.036	0.044	0.024	0.016	0.005	0	0.006	0	0.134	0	0.338	0.033	0.06
0.031	0.046	0.032	0.044	0.024	0.023	0.014	0.104	0.006	0	0.07	0	0.406	0.036	0.06
0.035	0.046	0.035	0.073	0.034	0.022	0.005	0.104	0.014	0	0.112	0	0.442	0.033	0.06
0.046	0	0.034	0.044	0.03	0.014	0.005	0.039	0.005	0	0.156	0	0.334	0.033	0.06
0.035	0	0.036	0.044	0.03	0.035	0.014	0	0.004	0	0.122	0	0.334	0.035	0.06
0.034	0.057	0.039	0.044	0.008	0.051	0.028	0	0.012	0	0.099	0	0.544	0	0.06
0.05	0.053	0.039	0	0.027	0.052	0.005	0	0.008	0.05	0.058	0	0.318	0.033	0.06
0.033	0.089	0.04	0.054	0.041	0.03	0.01	0.255	0.007	0.09	0.173	0	0.382	0.041	0.06
0.031	0.073	0.05	0.044	0.052	0.023	0.005	0.511	0.007	0.059	0.185	0	0.266	0.033	0.06
0.038	0.064	0.037	0	0.026	0.022	0.005	0.438	0.008	0.079	0.981	0	0.318	0.057	0.06
0.036	0.046	0.033	0.044	0.028	0.042	0.005	0	0.007	0	0.119	0	0.302	0.036	0.06
0.04	0	0.032	0.044	0.043	0.028	0.005	0	0.008	0	0.108	0	0.358	0.07	0.085
0.031	0.046	0.033	0	0.023	0.04	0.005	0.016	0.01	0	0.608	0	0.38	0.033	0
0.031	0.046	0.036	0.044	0.018	0.032	0.014	0	0.007	0.1	0.097	0	0.32	0.039	0.06
0.088	0.046	0.037	0.044	0.016	0.014	0.019	0	0.008	0	0.291	0	0.494	0.046	0.067
0.041	0	0.032	0	0.026	0.018	0.005	0	0.006	0	0.31	0	0.31	0.033	0.06
0.033	0.046	0.033	0	0.008	0.022	0.005	0	0.008	0	0.576	0	0.338	0.04	0.06
0.031	0.046	0.038	0	0.026	0.021	0.005	0	0.008	0	0.112	0	0.364	0.033	0.06
0.043	0.046	0.033	0.044	0.018	0.029	0.014	0	0.004	0	0.128	0	0.304	0.045	0.06
0.031	0	0.032	0	0.023	0.023	0.005	0	0.008	0	0.125	0	0.32	0.038	0.06
0.031	0.046	0.033	0	0.015	0.025	0.005	0	0.009	0	0.08	0	0.312	0.033	0.06
0.042	0.046	0.032	0.044	0.024	0.025	0.005	0.026	0.009	0.091	0.531	0	0.318	0.052	0.06
